molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,8,train,15,486,train,0.0002926708818461206,1,0.0002926708818461206,0.2926708818461206,0.00035837976822929727,0.3583797682292973,0.0007456010444930328,0.7456010444930328,0.0010430446924120929,1.0430446924120929
CO,MB2_flip_0,8,test,15,486,train,0.0002926708818461206,1,0.0002999738711357151,0.2999738711357151,0.00037581200311373323,0.37581200311373325,0.000903064049196739,0.903064049196739,0.0011977546419434104,1.1977546419434104
