epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.07302324152326586,73.02324152326587,0.07186820015113304,71.86820015113304,0.02,1,0.01672317615950194,-0.002192367374897468,-0.10433409670606456
2,0.0787518029614377,78.7518029614377,0.07995083157108478,79.95083157108478,0.02,1,-0.007400331424334838,0.01658736915844888,-0.13471722442536227
3,0.06128999552894278,61.289995528942775,0.06250007535755928,62.500075357559275,0.02,3,-0.022447114350842737,0.009541960841166574,-0.16887680416938225
4,0.00906964290227411,9.069642902274111,0.009030769631746675,9.030769631746676,0.02,4,-0.03212191217319199,-0.008270562405032262,-0.2037784442660635
5,0.037118531241882385,37.11853124188239,0.03592613683439563,35.926136834395635,0.02,4,-0.04085298389967604,-0.02178079044863175,-0.23176780898007077
6,0.04117601894957264,41.17601894957264,0.03997139416669755,39.97139416669755,0.02,4,-0.058948269028519816,-0.02497015272284555,-0.25517159234329173
7,0.02741417335345952,27.414173353459518,0.02618863085796694,26.188630857966942,0.02,4,-0.08434476194321791,-0.02016803525116164,-0.27622469756291734
8,0.01174063795419383,11.74063795419383,0.011190308119091639,11.19030811909164,0.02,4,-0.11133767993418782,-0.012070942295054985,-0.29454629310849023
9,0.010188845320242135,10.188845320242136,0.010640256476931191,10.640256476931192,0.02,4,-0.13519235003984836,-0.0041974500555080965,-0.30983283766877556
10,0.015556453567723309,15.55645356772331,0.016653814294158707,16.653814294158707,0.02,4,-0.15417667364627516,0.0016801661116459029,-0.3225476520465957
11,0.019213069843110275,19.213069843110276,0.02046620012611439,20.46620012611439,0.02,4,-0.1691284270713145,0.00528087495771819,-0.33339405510648124
12,0.01801049192048901,18.010491920489013,0.01925884577970296,19.25884577970296,0.02,4,-0.18132621529902354,0.006882418713231065,-0.34290107728156705
13,0.013990659825397806,13.990659825397806,0.014919303644321568,14.919303644321568,0.02,4,-0.19171410034646424,0.0071794575428185325,-0.3512559087950332
14,0.010512561239731766,10.512561239731767,0.011052606689104537,11.052606689104536,0.02,4,-0.2006436873115015,0.006843018163659363,-0.35846846060959203
15,0.00919679244219223,9.19679244219223,0.009316823850735546,9.316823850735547,0.02,4,-0.20823724984932168,0.006245811796800182,-0.36460562310890704
16,0.00996998124975738,9.96998124975738,0.009697183830776522,9.697183830776522,0.02,4,-0.21453211473640543,0.005669384314888408,-0.3697480004649712
17,0.011211762543420843,11.211762543420843,0.010670580390452523,10.670580390452523,0.02,4,-0.21949226962072405,0.005322445807859894,-0.3740079541645276
18,0.011732264884997677,11.732264884997678,0.011192590130775745,11.192590130775745,0.02,4,-0.22332259544471642,0.0051646814388938474,-0.3775468343195227
