molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,22,train,15,495,train,0.0004696702497231614,0.0004696702497231614,0.4696702497231614,0.0005655346849146531,0.5655346849146531,0.0011939070680653252,1.1939070680653252,0.0017488203559746784,1.7488203559746784,1
CO,MB-1,22,test,15,495,train,0.0004696702497231614,0.000494843884151817,0.494843884151817,0.0006042687794992634,0.6042687794992634,0.001462060337869997,1.462060337869997,0.002012096428182536,2.012096428182536,1
