molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,4,train,15,483,train,0.0005884878732539133,1,0.0005884878732539133,0.5884878732539133,0.0007131467758466378,0.7131467758466378,0.0014776506881422624,1.4776506881422624,0.002135652872923166,2.135652872923166
CO,MB2_flip_01,4,test,15,483,train,0.0005884878732539133,1,0.0006113362301468584,0.6113362301468583,0.0007495556586784406,0.7495556586784407,0.001786693911542625,1.786693911542625,0.0024373507423411933,2.4373507423411933
