molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,1,train,15,498,train,0.00014085638711987166,1,0.00014085638711987166,0.14085638711987167,0.00017405375782662783,0.17405375782662783,0.0004311391103705986,0.4311391103705986,0.0005830373005320244,0.5830373005320244
CO,MB2_flip_01234,1,test,15,498,train,0.00014085638711987166,1,0.00015296787161519682,0.15296787161519682,0.00020117147938597017,0.20117147938597016,0.0005502220724447893,0.5502220724447893,0.0007003517957630823,0.7003517957630823
