molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,7,train,15,498,train,0.0007750300419996655,1,0.0007750300419996655,0.7750300419996655,0.0010123537998642954,1.0123537998642953,0.0024514579530842684,2.4514579530842684,0.0033646401996593467,3.3646401996593465
CO,MB2_flip_012,7,test,15,498,train,0.0007750300419996655,1,0.000845001796401934,0.8450017964019341,0.0011347104280611056,1.1347104280611056,0.002791103233211245,2.791103233211245,0.003634989297571445,3.634989297571445
