molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,20,train,15,396,train,0.0018595669545705869,0.0018595669545705869,1.8595669545705868,0.0029729895815396937,2.972989581539694,0.008489446129453543,8.489446129453542,0.014577664964240872,14.577664964240872,1
CO,FE,20,test,15,396,train,0.0018595669545705869,0.0017624758454836242,1.7624758454836242,0.002628474119739679,2.6284741197396793,0.007458626613089325,7.458626613089326,0.010463840021600335,10.463840021600335,1
