molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB2,0,train,15,2,train,0.020980399010515537,0.020980399010515537,20.980399010515537,0.022570744612627477,22.570744612627475,0.03494287753854668,34.942877538546675,0.02694067918217362,26.940679182173618,1
CO,MB2,0,test,15,2,train,0.020980399010515537,0.021946388324699757,21.946388324699758,0.02349619656353171,23.49619656353171,0.03601889915168109,36.01889915168109,0.027166151358032506,27.166151358032504,1
