epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.07506339428353863,75.06339428353863,0.07223349450955445,72.23349450955445,0.02,1,0.06899616792066464,0.05067484195897399
2,0.05251569605001015,52.51569605001015,0.05350653517120582,53.50653517120582,0.02,2,0.10288638616593376,0.08818814960119159
3,0.03191137117580578,31.91137117580578,0.03135803955624854,31.35803955624854,0.02,3,0.1329820445410041,0.12288041388783677
4,0.05120655668998488,51.20655668998488,0.04912717623646912,49.12717623646912,0.02,3,0.16372762403714697,0.1579006223446397
5,0.03774084533529796,37.740845335297955,0.03718558150299644,37.18558150299644,0.02,3,0.19803743737018548,0.19433879607726717
6,0.008207647218232618,8.207647218232617,0.008667525522791254,8.667525522791253,0.02,6,0.23284493359569636,0.23007592832334536
7,0.019030247706135907,19.030247706135906,0.017903978475314584,17.903978475314585,0.02,6,0.26217902260215953,0.26038881585594686
8,0.025784700413247392,25.784700413247393,0.024293423564358856,24.293423564358857,0.02,6,0.28959339929823946,0.289548912533223
9,0.021886852737118604,21.886852737118605,0.01999526249337763,19.99526249337763,0.02,6,0.3190628283325785,0.32128648034272617
10,0.016101704045320707,16.101704045320705,0.01498732305813917,14.98732305813917,0.02,6,0.34738425428861663,0.35193874421107296
11,0.012685650159108287,12.685650159108286,0.011678283298651348,11.678283298651348,0.02,6,0.37331504368859214,0.37968660466303605
12,0.011089231144804385,11.089231144804385,0.01054529003394552,10.54529003394552,0.02,6,0.39411511054233866,0.40157379648748825
13,0.007942754127239398,7.9427541272393976,0.008176929467217924,8.176929467217924,0.02,13,0.41005362366725395,0.4180643513297949
14,0.006762362443489078,6.762362443489078,0.007122003541226727,7.122003541226727,0.02,14,0.4225412343896386,0.4310048745658966
15,0.007458704139085063,7.458704139085063,0.007880842189584866,7.8808421895848655,0.02,14,0.43284564107086954,0.44208760737169084
16,0.009079941448927669,9.079941448927668,0.009208476149440968,9.208476149440969,0.02,14,0.4420746446339946,0.45275695263173793
17,0.008695506608381476,8.695506608381475,0.008805502535394628,8.805502535394627,0.02,14,0.4504852587985027,0.4632398243198681
18,0.007185763183042291,7.185763183042291,0.007483219135107663,7.483219135107663,0.02,14,0.45858920632834704,0.4743343861615526
19,0.006982945720014306,6.982945720014306,0.007183532701354466,7.1835327013544665,0.02,14,0.46610094883265013,0.4851367025132004
20,0.007160102903916621,7.160102903916621,0.0073934059973039205,7.393405997303921,0.02,14,0.4728723823076665,0.49515105889782957
21,0.006905448020335916,6.905448020335916,0.007452063754404799,7.452063754404799,0.02,14,0.4783124241758977,0.5034462004407941
22,0.006074786189814762,6.074786189814763,0.006568215431407023,6.5682154314070225,0.02,22,0.48245500422573384,0.5100421554440083
23,0.004304399297045932,4.304399297045932,0.0047898441431419485,4.7898441431419485,0.02,23,0.4853947330271363,0.5148538496817268
24,0.003347219912359108,3.347219912359108,0.0038211052944169877,3.821105294416988,0.02,24,0.4874962030285756,0.5184779866614867
25,0.003719147083159523,3.719147083159523,0.0041811448666075985,4.181144866607599,0.02,24,0.48917049031922816,0.5215278353849965
26,0.004046726072609677,4.046726072609677,0.004502469619918918,4.502469619918918,0.02,24,0.4908351589956374,0.5248298774752191
27,0.003804070371297406,3.804070371297406,0.004266699761633488,4.266699761633488,0.02,24,0.4926392732608835,0.5284734059257487
28,0.003832384935889921,3.832384935889921,0.004100545384892779,4.100545384892778,0.02,24,0.4947301540700468,0.5323076501002374
29,0.004163820749610641,4.163820749610641,0.004236130063919587,4.236130063919587,0.02,24,0.49648670542668905,0.5355513046066693
30,0.004515368142249129,4.5153681422491285,0.004307618115073673,4.307618115073673,0.02,24,0.4979340846786253,0.5380503298038355
31,0.004511015063122816,4.511015063122816,0.004293462932291566,4.293462932291566,0.02,24,0.4989000757288836,0.5397028212959053
32,0.004087443211370906,4.087443211370906,0.004167149863196316,4.1671498631963155,0.02,24,0.49932528115298846,0.5402437367579526
33,0.0037434105642936365,3.7434105642936366,0.004042979735651379,4.042979735651379,0.02,24,0.49969931869982187,0.540689016481347
34,0.003634871450506405,3.634871450506405,0.003908494940402209,3.9084949404022096,0.02,24,0.5000200937945521,0.5409899829155587
35,0.003547022892996963,3.547022892996963,0.003833145573812861,3.833145573812861,0.02,24,0.5003888344793782,0.5413768227164097
36,0.0033731586356959037,3.3731586356959036,0.0037196572642313,3.7196572642313,0.02,24,0.500932114787246,0.542116516097126
37,0.0033434498283650654,3.3434498283650655,0.0035895488147126564,3.589548814712656,0.02,37,0.5015127285471437,0.5429866746969417
38,0.003450577833802276,3.450577833802276,0.0035396600008292477,3.539660000829248,0.02,37,0.5020059414639715,0.54390212136075
39,0.0034889708644421,3.4889708644421,0.0037094448138873287,3.7094448138873286,0.02,37,0.5022583019017861,0.5445274657477788
40,0.0034022172317838754,3.4022172317838755,0.0036358391592714034,3.6358391592714034,0.02,37,0.5021152616860179,0.5446552116172956
41,0.0032563138584712254,3.2563138584712252,0.0034376506533160527,3.437650653316053,0.02,41,0.5018113000433144,0.5446823162666424
