molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,7,train,15,496,train,0.00015203185100257273,1,0.00015203185100257273,0.15203185100257272,0.00019781897176030896,0.19781897176030896,0.0005388608048824683,0.5388608048824683,0.0008007282192019904,0.8007282192019904
CO,MB2_flip_01234,7,test,15,496,train,0.00015203185100257273,1,0.00015246789848269993,0.15246789848269993,0.00018677587491631558,0.1867758749163156,0.0004255384358331782,0.4255384358331782,0.0008012753393883687,0.8012753393883687
