molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,6,train,15,493,train,0.00034718067236224617,1,0.00034718067236224617,0.34718067236224615,0.0004239643701087651,0.42396437010876514,0.0009769274401451034,0.9769274401451034,0.0013798261269277745,1.3798261269277745
CO,MB2_flip_01,6,test,15,493,train,0.00034718067236224617,1,0.00037311570291947055,0.37311570291947055,0.0004697618432759444,0.46976184327594445,0.0012102594867561822,1.2102594867561822,0.0016129670234965587,1.6129670234965587
