epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.14977899471437792,149.77899471437792,0.14863408213272872,148.6340821327287,0.02,1,-0.05229189485820039,0.11488903406481421,-0.005687706829788945
2,0.0755867600422804,75.5867600422804,0.07451769074685896,74.51769074685896,0.02,2,-0.06826840141562217,0.12987753501906216,0.0020970178491357882
3,0.056954274491975924,56.95427449197592,0.05780857716692311,57.80857716692311,0.02,3,-0.07703836886441018,0.13765980628020824,0.01765793029014063
4,0.08903196597949506,89.03196597949506,0.08978020758758412,89.78020758758412,0.02,3,-0.09222369461038954,0.15166415310471631,0.02250834869149999
5,0.035877261950456145,35.877261950456145,0.036703344051470244,36.703344051470246,0.02,5,-0.11591010475214653,0.17402382603502498,0.018267961580794516
6,0.019615442393970964,19.615442393970962,0.018628381055594796,18.628381055594797,0.02,6,-0.13881226590048582,0.1956822744947478,0.0112065390796042
7,0.04626536299981961,46.265362999819615,0.04516445429850994,45.16445429850994,0.02,6,-0.15677501799442858,0.2126418308906277,0.006748233211400132
8,0.04688336035835497,46.88336035835497,0.04574281707084351,45.74281707084351,0.02,6,-0.17090668361697403,0.22587711564839041,0.004397172691505144
9,0.031527053334918204,31.527053334918204,0.030401658792615426,30.401658792615425,0.02,6,-0.18240806439759538,0.2365212875444503,0.0027272146878499497
10,0.01212647067358836,12.126470673588361,0.01146862742222671,11.46862742222671,0.02,10,-0.19172294871075377,0.24508242828336876,0.0013813071765690953
11,0.009220955295654622,9.220955295654623,0.00975896712528755,9.75896712528755,0.02,11,-0.19927036255183186,0.25200589406189866,0.0003637539860418017
12,0.019466949674617887,19.466949674617887,0.020488509574731976,20.488509574731975,0.02,11,-0.2056842500219789,0.25788335457910694,-0.0004239943518349244
13,0.024560600924927192,24.560600924927193,0.025572104308894814,25.572104308894815,0.02,11,-0.211656112492857,0.2633402449781025,-0.0012083663086035483
14,0.0227221531066911,22.7221531066911,0.023739659829406064,23.739659829406065,0.02,11,-0.21750156021805603,0.26865957697512943,-0.0020851666933879923
15,0.015974227530923844,15.974227530923844,0.017008236580838675,17.008236580838677,0.02,11,-0.22316265807271207,0.27379433369050044,-0.0029856809650522795
16,0.009541969669416095,9.541969669416094,0.010086436028148186,10.086436028148185,0.02,11,-0.22830008669959811,0.278449193263105,-0.0038567189084503842
17,0.008058058625143716,8.058058625143715,0.008047106590317267,8.047106590317266,0.02,17,-0.2327641135988366,0.28248956313625595,-0.004532417411140488
18,0.010009915908544048,10.009915908544048,0.009550365966904015,9.550365966904016,0.02,17,-0.2364549079401475,0.28582513425606276,-0.004995589784573826
19,0.01206986535282135,12.069865352821349,0.011427196195109596,11.427196195109596,0.02,17,-0.23936442433803046,0.28844422285502486,-0.005217389249295782
20,0.0126475734863957,12.6475734863957,0.011902165603975315,11.902165603975316,0.02,17,-0.2416263015630103,0.2904672835112352,-0.005250890388085418
21,0.011462412943682844,11.462412943682844,0.010846022106366492,10.846022106366492,0.02,17,-0.2433393389948102,0.29198473759161614,-0.005125904839245682
22,0.009500425074442221,9.500425074442221,0.009166208072927621,9.16620807292762,0.02,17,-0.2445938692470237,0.2930800908663122,-0.0048520379251314845
23,0.008254471394361817,8.254471394361817,0.008183407474469205,8.183407474469206,0.02,17,-0.2455285559913527,0.29388515480933264,-0.004501347602584848
24,0.008064918833328898,8.064918833328898,0.00825206187467376,8.25206187467376,0.02,17,-0.24623495950935542,0.29448437770191127,-0.004088342715036021
25,0.008516842092394792,8.516842092394791,0.008927004444834262,8.927004444834262,0.02,17,-0.24685664942873514,0.2950105064769835,-0.003683376420511818
26,0.00897587024782549,8.97587024782549,0.009459009443991735,9.459009443991734,0.02,17,-0.2474487211865647,0.29551394491643407,-0.0033120352785493998
27,0.008908073933104681,8.908073933104681,0.00936905548305981,9.36905548305981,0.02,17,-0.24807007516389007,0.296046835615372,-0.00297978712265236
28,0.00846966833947083,8.469668339470829,0.00887863754440128,8.878637544401279,0.02,17,-0.2486975541430886,0.2965879583229181,-0.0026846761039163126
29,0.008028527629161952,8.028527629161953,0.008292447865024677,8.292447865024677,0.02,29,-0.2493242949462696,0.2971302381495414,-0.002419621163044871
30,0.007933386541236315,7.933386541236315,0.008005367955067623,8.005367955067623,0.02,30,-0.24989909727933304,0.29762691323237955,-0.0021622040170214004
31,0.008084127933155993,8.084127933155994,0.008051431203891377,8.051431203891378,0.02,30,-0.2503370863747392,0.2979987569527933,-0.0018175127071978698
32,0.008245367436974748,8.245367436974748,0.008099855272946644,8.099855272946645,0.02,30,-0.2506125226773279,0.2982213847896265,-0.0013433328500436924
33,0.008261287490687684,8.261287490687684,0.008109746257508621,8.109746257508622,0.02,30,-0.2507686240494552,0.2983347233353026,-0.000778071598893475
34,0.008137420455118413,8.137420455118413,0.00803870159633238,8.03870159633238,0.02,30,-0.2508154281769828,0.29834789269857126,-0.00011889123039809029
35,0.007956988149722816,7.956988149722815,0.007950200925085199,7.950200925085198,0.02,30,-0.2507848483691716,0.2982907098987105,0.0005992532776472062
36,0.007847957505077248,7.8479575050772485,0.007888258485226693,7.888258485226692,0.02,36,-0.25069713927027715,0.29818119823662165,0.0013719389036083941
37,0.007793682535045639,7.793682535045639,0.007927604597823313,7.927604597823313,0.02,37,-0.25060232314617026,0.29806602063596754,0.0021332009507027015
38,0.007815386346051263,7.8153863460512625,0.007953456523628737,7.953456523628737,0.02,37,-0.2505177935171529,0.2979602187370867,0.002887831569960788
39,0.00781217031797742,7.81217031797742,0.007989062009826072,7.989062009826072,0.02,37,-0.25047367037400775,0.2978931954831613,0.003558735619726433
40,0.00778210511254897,7.782105112548971,0.007934333861856114,7.934333861856114,0.02,40,-0.2504743469126072,0.2978681136176436,0.004157518614651732
41,0.007719436861543289,7.719436861543288,0.007853811963079894,7.853811963079894,0.02,41,-0.2505328005073397,0.2978963154102233,0.004677650392636578
42,0.007694680914776506,7.694680914776506,0.00779793049892248,7.79793049892248,0.02,42,-0.2505657875296828,0.2979013855809251,0.005233595899144968
43,0.007717072039734864,7.717072039734864,0.007746253431275907,7.746253431275907,0.02,42,-0.2505784946349012,0.29788777124604127,0.0058283233893214005
44,0.007725080550773703,7.725080550773703,0.007722564693905139,7.72256469390514,0.02,42,-0.25055845056649945,0.2978434513019211,0.0064936711241846065
45,0.007727125963616309,7.7271259636163085,0.007725078416105139,7.725078416105139,0.02,42,-0.2505204225260036,0.2977819441401612,0.0072061368055289
46,0.007692501261104821,7.692501261104821,0.0076910101622519305,7.6910101622519305,0.02,46,-0.25041369448471945,0.29765670868058763,0.00805379353623838
47,0.007640534301275491,7.6405343012754905,0.007647955969443823,7.647955969443823,0.02,47,-0.2502720755839217,0.2974991131263082,0.008972377548267298
48,0.007561780979783037,7.5617809797830375,0.007663821538746339,7.663821538746339,0.02,48,-0.25007873513240564,0.297293424793836,0.010006207286762304
49,0.0075327685996918765,7.5327685996918765,0.007668160052396807,7.668160052396807,0.02,49,-0.24991306043564374,0.2971137285705689,0.010984517799132173
50,0.007508852852312151,7.508852852312152,0.007644372405280307,7.644372405280307,0.02,50,-0.2498215342430008,0.297003201076064,0.011812370787460098
51,0.007499712647195413,7.499712647195413,0.007635357988548847,7.635357988548846,0.02,51,-0.24968380795676948,0.2968497269900734,0.012758820869815288
52,0.007467823276323517,7.467823276323517,0.007603602348807256,7.6036023488072555,0.02,52,-0.249606597103528,0.2967523969576187,0.013591503126154633
53,0.00743551043011873,7.43551043011873,0.007552644775544146,7.552644775544146,0.02,53,-0.24958124521175815,0.29670314362196876,0.014326259638464232
54,0.007433622402691675,7.433622402691675,0.00751196087725482,7.51196087725482,0.02,54,-0.24951820281121698,0.2966184114957372,0.015174592822419833
55,0.00742328129642307,7.423281296423069,0.0074769153736077894,7.476915373607789,0.02,55,-0.24943652300965663,0.2965162094793483,0.016068022748277445
56,0.0073739162671140925,7.373916267114092,0.0074672763574466245,7.467276357446624,0.02,56,-0.24927284601562694,0.29633749292005324,0.01717252341812408
57,0.007340372428263435,7.340372428263435,0.0074462992185449755,7.446299218544976,0.02,57,-0.24914069133234856,0.2961878208999705,0.018217600143265008
58,0.00729657480993825,7.29657480993825,0.007432040211934288,7.432040211934288,0.02,58,-0.24898651705791003,0.29601764826773974,0.019319959836179294
59,0.007280808180224522,7.280808180224522,0.007398284527251174,7.398284527251174,0.02,59,-0.24889121495979924,0.2959022452651112,0.02030727186860615
60,0.0072576116201655515,7.257611620165552,0.00737011538002103,7.37011538002103,0.02,60,-0.24878024773722168,0.29577259994051647,0.021323329121725774
61,0.007233591549827043,7.233591549827043,0.00734131642759804,7.34131642759804,0.02,61,-0.24866568993042504,0.29563917751649144,0.022376016327875708
62,0.007219946655060677,7.219946655060677,0.007304985827525723,7.304985827525723,0.02,62,-0.24857314967909444,0.2955259338733689,0.023393641677999913
63,0.007192988770381664,7.192988770381664,0.007276932132229375,7.2769321322293745,0.02,63,-0.24844999187768999,0.2953841243864513,0.024500701636672895
64,0.00719882790839831,7.19882790839831,0.007227749286086038,7.227749286086038,0.02,63,-0.24840225946502403,0.2953126798247474,0.025423271187264004
65,0.007187929031351583,7.187929031351583,0.007197620464141473,7.1976204641414725,0.02,65,-0.24831402343106926,0.295202942676751,0.026471668257529012
66,0.007104916239829973,7.104916239829973,0.007193304112315646,7.193304112315646,0.02,66,-0.24805407274265098,0.2949317050640873,0.027997996765952396
67,0.007046130697067571,7.046130697067571,0.007184059494775441,7.184059494775441,0.02,67,-0.24784940708187872,0.29471251336792986,0.029377155774286047
68,0.007034064335195143,7.034064335195143,0.007172144111639837,7.172144111639837,0.02,68,-0.24765537583998629,0.29450343243250526,0.03073250582349124
69,0.007011052800765052,7.011052800765052,0.007149283831942693,7.149283831942693,0.02,69,-0.24750084038040415,0.29433108860163026,0.03200623837339618
70,0.0069832828462335315,6.983282846233531,0.00712166311037061,7.121663110370609,0.02,70,-0.2473665504088423,0.2941778901735293,0.033230255160030586
71,0.0069349573052051635,6.934957305205163,0.007073484705887802,7.073484705887802,0.02,71,-0.24731291203732575,0.29410028169889696,0.03426913829329465
72,0.00691248691298603,6.91248691298603,0.007027093598149372,7.027093598149372,0.02,72,-0.24724818395757697,0.2940117700411161,0.03535225561040329
