molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB-1,4,train,15,483,train,0.0005885219851036803,0.0005885219851036803,0.5885219851036804,0.0007131916181635859,0.7131916181635859,0.0014777069742325788,1.4777069742325788,0.0021357418948278195,2.1357418948278193,1
CO,MB-1,4,test,15,483,train,0.0005885219851036803,0.000611370424324816,0.611370424324816,0.0007495950855840321,0.7495950855840321,0.0017867621808910772,1.7867621808910772,0.0024374499439559494,2.4374499439559494,1
