epoch,train_mae_ha,train_mae_mha
1,0.08962036633144406,89.62036633144406
2,0.1827775619603713,182.7775619603713
3,0.10938211882073438,109.38211882073438
4,0.030524449888997704,30.524449888997705
5,0.017796690969773002,17.796690969773003
6,0.0405955485341543,40.5955485341543
7,0.04635078036974818,46.35078036974818
8,0.04269984649563636,42.69984649563636
9,0.03370604389006836,33.70604389006836
10,0.022830988031853565,22.830988031853565
11,0.014233961246459795,14.233961246459796
12,0.01061575100206332,10.61575100206332
13,0.010791451503468465,10.791451503468465
14,0.01280249704835479,12.80249704835479
15,0.01494893650878108,14.94893650878108
16,0.016031571279542783,16.03157127954278
17,0.015588900029036819,15.58890002903682
18,0.014190250405221124,14.190250405221123
19,0.012322797958645939,12.322797958645939
20,0.010721069366876236,10.721069366876236
21,0.00972364436007926,9.723644360079259
22,0.009404466079679914,9.404466079679914
23,0.009620588767538407,9.620588767538408
24,0.00999791684899007,9.99791684899007
25,0.01027474220030538,10.27474220030538
26,0.010382123496849433,10.382123496849433
27,0.01016545963352364,10.16545963352364
28,0.009817177559858475,9.817177559858475
29,0.00951041512607111,9.51041512607111
30,0.009316502781642465,9.316502781642464
31,0.0091998036742905,9.1998036742905
32,0.009260948322262746,9.260948322262745
33,0.00929322192466188,9.29322192466188
34,0.009302521406520482,9.302521406520482
35,0.009280912485897056,9.280912485897057
36,0.00923732457943254,9.23732457943254
37,0.009174687234383106,9.174687234383105
38,0.009119138265726575,9.119138265726574
39,0.009106036023404273,9.106036023404274
40,0.009118978629984032,9.118978629984031
41,0.009131844996192408,9.131844996192408
42,0.009124406571607919,9.124406571607919
43,0.009108135930805656,9.108135930805656
44,0.009075822219836292,9.075822219836292
45,0.00904002101051407,9.040021010514069
46,0.009004938610890469,9.004938610890468
47,0.008991406861465694,8.991406861465695
48,0.008975669726912376,8.975669726912376
49,0.008961786843582219,8.96178684358222
50,0.008949822775569796,8.949822775569796
51,0.008934374132164885,8.934374132164885
52,0.008928150958244879,8.928150958244878
53,0.008911205683686611,8.91120568368661
54,0.008898733604533101,8.898733604533101
55,0.008903968473866571,8.903968473866572
56,0.008895275455055475,8.895275455055476
57,0.008866539727377908,8.866539727377907
58,0.008854379800514685,8.854379800514685
59,0.008857806570822089,8.857806570822088
60,0.008845205002661982,8.845205002661983
61,0.008833301687587714,8.833301687587714
62,0.008835374547906805,8.835374547906804
63,0.008831099736715168,8.831099736715169
64,0.008820291235232779,8.820291235232778
65,0.008794849344668206,8.794849344668206
66,0.008762386774970392,8.762386774970393
67,0.008748287185822093,8.748287185822093
68,0.008726510676937178,8.726510676937178
69,0.008718481406186232,8.718481406186232
70,0.008701274916373966,8.701274916373967
71,0.008696164591641103,8.696164591641104
72,0.008687471379054068,8.687471379054069
73,0.00867130570664627,8.67130570664627
74,0.008664887704984676,8.664887704984675
75,0.00864874733994112,8.64874733994112
76,0.008645980810547921,8.645980810547922
77,0.008637196659650454,8.637196659650455
78,0.008618142447808903,8.618142447808903
79,0.008600899067996184,8.600899067996183
80,0.008610561599811505,8.610561599811506
81,0.008587281893468296,8.587281893468296
82,0.008574106459529173,8.574106459529172
83,0.008557803000329777,8.557803000329777
84,0.008549533541959272,8.549533541959272
85,0.008524335218591564,8.524335218591565
86,0.008524556119658643,8.524556119658643
87,0.008511608761147637,8.511608761147636
88,0.00849653753953493,8.49653753953493
89,0.008479316581534585,8.479316581534585
90,0.008484784004685051,8.484784004685052
91,0.008490817734037355,8.490817734037355
92,0.008481131524833162,8.481131524833163
93,0.008442006616839382,8.442006616839382
94,0.008430422404347205,8.430422404347205
95,0.008418756299210147,8.418756299210147
96,0.008404149605866463,8.404149605866463
97,0.00838798206053334,8.38798206053334
98,0.008372712132970484,8.372712132970484
99,0.008361774884998863,8.361774884998862
100,0.008364710590317752,8.364710590317753
101,0.008354388461551867,8.354388461551867
102,0.008367028111966953,8.367028111966953
103,0.008375606920490932,8.375606920490933
104,0.008358450268232166,8.358450268232165
105,0.008301600142749674,8.301600142749674
106,0.008302866857445329,8.302866857445329
107,0.008292940803131194,8.292940803131193
108,0.00827982571824049,8.27982571824049
109,0.00826533110266509,8.26533110266509
110,0.00827771833919375,8.277718339193749
111,0.008274009949621875,8.274009949621874
112,0.008277912440974068,8.277912440974069
113,0.008273233553588118,8.273233553588117
114,0.00823414960978289,8.234149609782891
115,0.008189599802535388,8.189599802535387
116,0.008193212054766563,8.193212054766564
117,0.008170124857876411,8.170124857876411
118,0.008177418011131726,8.177418011131726
119,0.008150082019799016,8.150082019799017
120,0.00813552710289629,8.13552710289629
121,0.008130153583797844,8.130153583797844
122,0.008122159789312548,8.122159789312548
123,0.008128222423316206,8.128222423316206
124,0.008143740330403448,8.143740330403448
125,0.0081310915201927,8.1310915201927
126,0.00809289294057079,8.09289294057079
127,0.008073271576387623,8.073271576387624
128,0.008049523376304352,8.049523376304352
129,0.008063311756920837,8.063311756920838
130,0.008042565598966113,8.042565598966112
131,0.008026468589366814,8.026468589366814
132,0.008031622309923086,8.031622309923085
133,0.00805677993118745,8.05677993118745
134,0.008069492215760535,8.069492215760535
135,0.008047089279334091,8.047089279334092
136,0.008015238459534956,8.015238459534956
137,0.007961084189972125,7.961084189972125
138,0.007969253659452698,7.969253659452698
139,0.00794870079553538,7.94870079553538
140,0.007935201054351453,7.935201054351453
141,0.007928288269222032,7.9282882692220324
142,0.00791044739853434,7.91044739853434
143,0.007907117601735862,7.907117601735862
144,0.007912611738243374,7.912611738243374
145,0.007910464000377308,7.910464000377308
146,0.007893966204067682,7.893966204067682
147,0.007870496830234846,7.8704968302348455
148,0.00788258347514038,7.882583475140381
149,0.007871997359480175,7.871997359480175
150,0.007848798694561754,7.848798694561754
151,0.007822888960613084,7.822888960613084
152,0.007832078494652749,7.832078494652748
153,0.007831638610618068,7.831638610618068
154,0.007831676746759907,7.831676746759906
155,0.007825983276944344,7.825983276944344
156,0.007792842905941016,7.792842905941016
157,0.007776151639288842,7.776151639288842
158,0.007760421580475742,7.760421580475742
159,0.007758294762088791,7.758294762088791
160,0.007738949967747912,7.738949967747913
161,0.007730755111008953,7.7307551110089525
162,0.007722176217691916,7.722176217691915
163,0.007714068994825903,7.714068994825904
164,0.0076963108246530226,7.696310824653023
165,0.007690276822826406,7.690276822826406
166,0.007687061616440007,7.6870616164400065
167,0.007679427757122792,7.6794277571227925
168,0.007660221879619076,7.660221879619076
169,0.007647723237921516,7.647723237921516
170,0.007636422846324307,7.636422846324307
171,0.007626861101767488,7.626861101767488
172,0.007619713114227069,7.619713114227069
173,0.007607186492526352,7.607186492526353
174,0.007596045918639342,7.596045918639342
175,0.007587371736341001,7.587371736341001
176,0.007580463829488245,7.580463829488245
177,0.007607016975910569,7.607016975910569
178,0.007628777176546717,7.628777176546717
179,0.007626769564704605,7.626769564704605
180,0.007555450486470585,7.555450486470585
181,0.007526624074081167,7.526624074081168
182,0.007528008029556595,7.528008029556595
183,0.00752888068224698,7.52888068224698
184,0.007504930688680222,7.504930688680222
185,0.007488440046176346,7.488440046176345
186,0.007486735364690088,7.486735364690087
187,0.007504754459264375,7.504754459264375
188,0.0074999744050686734,7.499974405068674
189,0.007468490325566072,7.468490325566072
190,0.007450130767874663,7.450130767874663
191,0.007433926501014371,7.433926501014371
192,0.007429887776131242,7.429887776131242
