molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,6,train,15,497,train,8.267466203325709e-05,1,8.267466203325709e-05,0.08267466203325709,0.00010415118166955704,0.10415118166955704,0.0002835157995593751,0.2835157995593751,0.0004094552643513216,0.4094552643513216
CO,MB2_flip_0,6,test,15,497,train,8.267466203325709e-05,1,9.526785146325989e-05,0.09526785146325989,0.00013446555233922848,0.13446555233922847,0.000410209150766061,0.410209150766061,0.0005354222626783589,0.5354222626783589
