molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,1,train,15,478,train,0.0005181697846874028,1,0.0005181697846874028,0.5181697846874028,0.0006385594244555671,0.6385594244555671,0.0014245689115890692,1.4245689115890692,0.0019580471288701273,1.9580471288701273
CO,MB2_flip_01,1,test,15,478,train,0.0005181697846874028,1,0.0005395313073649118,0.5395313073649118,0.0006858502528340225,0.6858502528340225,0.00170661228791949,1.70661228791949,0.0022367163463520856,2.2367163463520856
