molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,3,train,15,496,train,0.0004761600362094331,1,0.0004761600362094331,0.47616003620943315,0.0005780752456240709,0.578075245624071,0.001212193664718475,1.212193664718475,0.001741162353242065,1.741162353242065
CO,MB2_flip_012,3,test,15,496,train,0.0004761600362094331,1,0.0004963478733895873,0.4963478733895873,0.0006112856220269549,0.6112856220269549,0.0014740365849980896,1.4740365849980896,0.0019956516190610674,1.9956516190610674
