molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,0,train,15,500,train,0.0005858076364400814,1,0.0005858076364400814,0.5858076364400815,0.0007135582122297312,0.7135582122297311,0.0015215223919573528,1.5215223919573528,0.0021617958876488097,2.1617958876488097
CO,MB2_flip_01234,0,test,15,500,train,0.0005858076364400814,1,0.0006107302636903474,0.6107302636903474,0.0007573150677566177,0.7573150677566177,0.00184221461842754,1.84221461842754,0.002473370661158547,2.473370661158547
