epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.1431943979557314,143.1943979557314,0.1419800200002703,141.9800200002703,0.02,1,0.07317998733529733,-0.03205585708670141,0.07016560850830067
2,0.07291968647414636,72.91968647414636,0.07168144457385751,71.68144457385752,0.02,2,0.09807878808383685,-0.0628364169371532,0.0918297372680712
3,0.029758941032767425,29.758941032767424,0.03095388158622412,30.95388158622412,0.02,3,0.11882203961471235,-0.0913305191151309,0.10815105296838354
4,0.06916333339122022,69.16333339122022,0.07033513049189354,70.33513049189354,0.02,3,0.13872951398233482,-0.11575354943785073,0.1238762602372705
5,0.05492860271947489,54.92860271947489,0.056125883377179484,56.125883377179484,0.02,3,0.16412045004589684,-0.14242462122149951,0.14413600083988523
6,0.02392951863053254,23.929518630532538,0.025163809029979358,25.163809029979358,0.02,6,0.19135510660593702,-0.168875223642495,0.16597810941210311
7,0.009614013277395085,9.614013277395085,0.009490604368927458,9.490604368927457,0.02,7,0.2159034370917056,-0.19171535253880018,0.18571413963879624
8,0.019952381521050853,19.952381521050853,0.01869389516278886,18.69389516278886,0.02,7,0.23588326921314653,-0.21039487639058413,0.20172654530293627
9,0.028025424292400142,28.025424292400142,0.02676746895257284,26.767468952572838,0.02,7,0.2517883456871172,-0.2259417199694198,0.21419951240638202
10,0.028801584863374134,28.801584863374135,0.027542876663959666,27.542876663959667,0.02,7,0.26454299469750614,-0.23931026318861534,0.22376917475310804
11,0.024409839263817627,24.409839263817627,0.023147157118364275,23.147157118364273,0.02,7,0.27489255492897763,-0.2510333008615734,0.2310915793329993
12,0.01683606629597437,16.83606629597437,0.015747889457678223,15.747889457678223,0.02,7,0.283320035625245,-0.2613570474400426,0.23667115571421146
13,0.011044850745669792,11.044850745669791,0.010646453610555561,10.646453610555561,0.02,7,0.2901844627183587,-0.270332519164642,0.2409581030038769
14,0.009685130238018235,9.685130238018235,0.009805573535108381,9.805573535108381,0.02,7,0.29580304604688457,-0.2779633546565361,0.24434603997628987
15,0.011454109173738479,11.454109173738479,0.012080846470163175,12.080846470163175,0.02,7,0.30050739600583165,-0.2842075227093117,0.2472276460594298
16,0.01364516123599604,13.64516123599604,0.014551811074061581,14.55181107406158,0.02,7,0.30457800947993086,-0.28911991236332407,0.24987882643546785
17,0.014494564284260929,14.494564284260928,0.015459355636182438,15.459355636182437,0.02,7,0.3081782623870057,-0.29287051530828734,0.2524084436267632
18,0.013490056654433246,13.490056654433246,0.014366770403675282,14.366770403675282,0.02,7,0.3114302229552923,-0.2955964024004971,0.25489520632421075
19,0.011639212570795676,11.639212570795676,0.012264888897484099,12.264888897484099,0.02,7,0.31434401723505456,-0.2975278645631459,0.25728194898256174
20,0.010084677728460204,10.084677728460203,0.010428225484571736,10.428225484571737,0.02,7,0.31691911294549374,-0.29885429437933236,0.25950970265783807
21,0.009538857257057118,9.538857257057119,0.009637635867038972,9.637635867038972,0.02,21,0.3191184142366441,-0.29981527755697174,0.2614669181766221
22,0.009858540457587902,9.858540457587901,0.009675634882835208,9.675634882835208,0.02,21,0.3209321258137511,-0.30061212454499986,0.26307888508934446
23,0.010381590304308491,10.38159030430849,0.01006531133932422,10.06531133932422,0.02,21,0.3224115914009745,-0.3013182753375052,0.26437369269316624
24,0.010677517271791422,10.677517271791421,0.010284882529290114,10.284882529290114,0.02,21,0.32359704203379913,-0.30200243570774465,0.2653692579636781
25,0.010419492451300619,10.41949245130062,0.010077955068880963,10.077955068880962,0.02,21,0.32451095086758974,-0.3027571341826159,0.2660559978278203
26,0.009961906512343225,9.961906512343225,0.009740939516468592,9.740939516468593,0.02,21,0.3252244429469327,-0.3034993272399419,0.26653862448436166
27,0.009585840793180747,9.585840793180747,0.009534839053209697,9.534839053209696,0.02,21,0.32578668082472406,-0.30418459924418123,0.26688441746911024
28,0.009457140811513642,9.457140811513643,0.00954262848092313,9.542628480923131,0.02,28,0.3262506005119282,-0.30474444641812964,0.267172785224305
29,0.009533359032517194,9.533359032517193,0.009669454559189898,9.669454559189898,0.02,28,0.32664153186701783,-0.3051787777726534,0.2674297267945225
30,0.009596410848371938,9.596410848371939,0.009868791276159621,9.868791276159621,0.02,28,0.32699104348363695,-0.30546313167296657,0.26769548257290515
31,0.009648565145877884,9.648565145877884,0.009933919253882687,9.933919253882687,0.02,28,0.3273145696902654,-0.3056035832035503,0.26798367575037063
32,0.009646417751701218,9.646417751701218,0.009931636652552422,9.931636652552422,0.02,28,0.3276059738114569,-0.3056497250620849,0.2682716164697196
33,0.009511874266797279,9.511874266797278,0.00969934649550445,9.69934649550445,0.02,28,0.32791526674556537,-0.3055090302546176,0.26864103409778683
34,0.009420756133773234,9.420756133773235,0.009539082695708112,9.539082695708112,0.02,34,0.32818965571107767,-0.30533383340866815,0.2689875057370491
35,0.009388903967025896,9.388903967025895,0.009433043030588208,9.433043030588207,0.02,35,0.3284450928894101,-0.30510373562614523,0.26933420280374915
36,0.009453358293841276,9.453358293841276,0.009405078836641613,9.405078836641612,0.02,35,0.32867657961422053,-0.3048516062808431,0.2696647772943457
37,0.00945673943924736,9.45673943924736,0.009408842083812121,9.408842083812122,0.02,35,0.3288453335549668,-0.30471310423002823,0.26989378244114154
38,0.009451512819485388,9.451512819485387,0.009403963961402759,9.40396396140276,0.02,35,0.3289902354008329,-0.30458190574554705,0.2700966624422156
39,0.009412128920997449,9.412128920997448,0.009364819848798538,9.364819848798538,0.02,35,0.3291003151445094,-0.30450865176053443,0.2702456168085127
40,0.009364713073964238,9.364713073964237,0.009317615512534292,9.317615512534292,0.02,40,0.32919310580302397,-0.30444422607693317,0.2703746295382319
41,0.009289884429664884,9.289884429664884,0.009377508348697338,9.377508348697338,0.02,41,0.32926041210294793,-0.30442672718722374,0.27046276630839355
42,0.009297508416300367,9.297508416300367,0.0094165957738584,9.4165957738584,0.02,41,0.32932985023540906,-0.3043648233174343,0.2705697540016134
43,0.009315961084614533,9.315961084614534,0.009435104612295629,9.435104612295628,0.02,41,0.32940238387285636,-0.3042621282739571,0.2706946745545677
44,0.00928706481840063,9.28706481840063,0.009406320681264447,9.406320681264447,0.02,44,0.3294913968270687,-0.3040765959312219,0.2708657291254385
45,0.009260367690447366,9.260367690447366,0.009379734689096237,9.379734689096237,0.02,45,0.32957498284482184,-0.30388881550877733,0.2710333008622351
46,0.009226672086146425,9.226672086146426,0.009346158562915331,9.346158562915331,0.02,46,0.32965695411344775,-0.30368726442431027,0.27120513641741406
47,0.009195398854520637,9.195398854520636,0.00931500351969882,9.31500351969882,0.02,47,0.32973519863727835,-0.30348481550697254,0.27137465622518697
48,0.00922275894065352,9.22275894065352,0.00924046166028288,9.24046166028288,0.02,47,0.3298270962888042,-0.30321233786720375,0.271582991868971
49,0.009212859647006121,9.212859647006121,0.009220463794538067,9.220463794538068,0.02,47,0.3298966195578238,-0.3030279965934453,0.2717387544145996
50,0.009203396440776373,9.203396440776373,0.009199186480859654,9.199186480859654,0.02,47,0.32996473633504275,-0.3028386767079192,0.27189650644859287
51,0.009196194252471944,9.196194252471944,0.009175510457118386,9.175510457118387,0.02,47,0.3300309057626698,-0.30264792986364786,0.2720534645760933
52,0.009150758885219039,9.15075888521904,0.009197902158353597,9.197902158353596,0.02,52,0.3300827285874413,-0.30252862466082614,0.27217190849837775
53,0.009104244158845929,9.104244158845928,0.009224444158064775,9.224444158064776,0.02,53,0.33013170316540497,-0.30241583382821724,0.2722860269221989
54,0.009104600154723034,9.104600154723034,0.009224882379299115,9.224882379299116,0.02,53,0.330185683554241,-0.3022629650943389,0.2724203186494686
55,0.009095853585283803,9.095853585283804,0.009216229680465485,9.216229680465485,0.02,55,0.3302406154774706,-0.30209545501349544,0.2725621625138364
56,0.009074925320225807,9.074925320225807,0.00919540978236069,9.19540978236069,0.02,56,0.33029698812808517,-0.3019098353610655,0.2727128817538575
57,0.00905823941920978,9.05823941920978,0.009178827499830493,9.178827499830494,0.02,57,0.33035114247727126,-0.30173139157007495,0.2728597556578815
58,0.009029055052478852,9.029055052478853,0.009143354063810939,9.14335406381094,0.02,58,0.3304076177514992,-0.3015251718386726,0.2730200823835101
59,0.009031853631366434,9.031853631366435,0.009105598226231361,9.105598226231361,0.02,58,0.33046298820687137,-0.301317719091266,0.2731805622935571
60,0.00902989142151855,9.029891421518549,0.00907281679616087,9.07281679616087,0.02,58,0.33051762837848203,-0.30111599053764476,0.2733398694084483
61,0.009007401138513534,9.007401138513535,0.009064789510444485,9.064789510444486,0.02,61,0.330568870610345,-0.30095121661079727,0.27348351797051146
62,0.008987719052799688,8.987719052799688,0.009054239329472158,9.054239329472159,0.02,62,0.33061786683082073,-0.30078858058737157,0.2736241400962007
63,0.008984307344763876,8.984307344763875,0.00902283349257334,9.02283349257334,0.02,63,0.33066866003468587,-0.3005943749390324,0.27377995577381725
64,0.008943522588167692,8.943522588167692,0.00903582418130926,9.03582418130926,0.02,64,0.33071826281850625,-0.3004606819521932,0.273914862220168
65,0.008930335197701068,8.93033519770107,0.009051759094373323,9.051759094373322,0.02,65,0.3307652336733104,-0.3003376898508181,0.2740425964266499
66,0.008912188056054118,8.912188056054118,0.009033722071747685,9.033722071747686,0.02,66,0.330812262823531,-0.30016553264590606,0.2741907791282374
67,0.008884437647171107,8.884437647171106,0.008999135881421618,8.999135881421617,0.02,67,0.3308573899258465,-0.2999748098773814,0.2743440521183803
68,0.00887120154034367,8.87120154034367,0.0089787549421233,8.9787549421233,0.02,68,0.33090208257317405,-0.2998050870586889,0.2744904372310984
69,0.008855811689566099,8.8558116895661,0.008977675229730786,8.977675229730785,0.02,69,0.33094764748876077,-0.2996618366068279,0.27462909813030423
70,0.008842967399990166,8.842967399990167,0.008939587853665535,8.939587853665534,0.02,70,0.3309880767974728,-0.29947366718231494,0.274779812111698
71,0.008862360552444421,8.862360552444422,0.008879154804519977,8.879154804519978,0.02,70,0.33102538139424975,-0.2992588408443552,0.274938360379911
72,0.008831364913050341,8.831364913050342,0.008878532593714647,8.878532593714647,0.02,72,0.33107276910726263,-0.2991176448926686,0.2750825613129092
73,0.008802056851699587,8.802056851699586,0.008876384967380479,8.87638496738048,0.02,73,0.3311177642847558,-0.29897919814733376,0.27522378744753356
74,0.008767397627968725,8.767397627968725,0.008880999918131025,8.880999918131025,0.02,74,0.3311625758607734,-0.2988525378044745,0.2753609727989548
75,0.008761042310840477,8.761042310840477,0.008883553651929398,8.883553651929398,0.02,75,0.33120610723655186,-0.29872417334834533,0.27549951362542935
76,0.008733706946228988,8.733706946228988,0.008856340419577079,8.856340419577078,0.02,76,0.3312409259942722,-0.2985631033504367,0.275642251222015
77,0.008732827055912707,8.732827055912708,0.00880813767751871,8.80813767751871,0.02,77,0.3312691756396993,-0.29837934534469085,0.27578812343497416
78,0.00872853066599481,8.728530665994809,0.008774536357660616,8.774536357660615,0.02,78,0.3313007756516959,-0.298214776834628,0.2759318718364028
79,0.008704157054980432,8.704157054980433,0.008764835797706847,8.764835797706848,0.02,79,0.33133966939454146,-0.29807885759837477,0.27607372406887154
