molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,7,train,15,499,train,0.0008758427524212705,1,0.0008758427524212705,0.8758427524212705,0.0011140684814170277,1.1140684814170276,0.0025781366617360635,2.5781366617360635,0.0038235865288036575,3.8235865288036575
CO,MB2_flip_0,7,test,15,499,train,0.0008758427524212705,1,0.0009353498571147404,0.9353498571147404,0.0012281199499575355,1.2281199499575355,0.002936051239377291,2.936051239377291,0.004056820106982273,4.056820106982273
