molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,23,train,15,212,train,0.0019377616736287703,0.0019377616736287703,1.9377616736287702,0.003018209323407023,3.018209323407023,0.008213354546131785,8.213354546131784,0.014663918318996355,14.663918318996355,1
CO,FE,23,test,15,212,train,0.0019377616736287703,0.0018868165338573014,1.8868165338573013,0.002782318852208154,2.782318852208154,0.007867044586424149,7.867044586424149,0.010952483153494175,10.952483153494175,1
