molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,1,train,15,500,train,0.00025455067161959667,1,0.00025455067161959667,0.25455067161959666,0.000310192517720765,0.310192517720765,0.0007040456377659376,0.7040456377659376,0.0009802414821968308,0.9802414821968308
CO,MB2_flip_0123,1,test,15,500,train,0.00025455067161959667,1,0.00026901599380179666,0.26901599380179664,0.00034086111356608327,0.3408611135660833,0.0008706248105307401,0.8706248105307401,0.0011503646628566733,1.1503646628566733
