epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.14078120550524972,140.78120550524972,0.1395445277054687,139.5445277054687,0.02,1,0.07421385928236765,-0.026552130201763616,0.061156036695069194
2,0.05145282664380197,51.45282664380197,0.05018060893334654,50.18060893334654,0.02,2,0.10926788376066839,-0.061212471200507046,0.09436827257935727
3,0.04689108861877411,46.89108861877411,0.04811030073932396,48.11030073932396,0.02,3,0.1405823975050697,-0.0932208012024448,0.12528811287920738
4,0.06822960151208937,68.22960151208937,0.06942078223745961,69.4207822374596,0.02,3,0.1683536419576938,-0.11584263915395777,0.15273509009328118
5,0.04697220177162151,46.972201771621506,0.04815962800348183,48.15962800348183,0.02,3,0.198236899702544,-0.13398443337655508,0.18290603628289628
6,0.016936236499658978,16.93623649965898,0.01811554052326294,18.11554052326294,0.02,6,0.22761799518612255,-0.14906497504762498,0.21304040474541588
7,0.010681719302329345,10.681719302329345,0.010161322701129842,10.161322701129842,0.02,7,0.2535815902325249,-0.1615006003502901,0.2396849906014407
8,0.023909373604848648,23.909373604848646,0.022759212121548394,22.759212121548394,0.02,7,0.27411217988114,-0.17161504350733167,0.26079683125735853
9,0.03134304742634553,31.343047426345528,0.030200124565140367,30.200124565140367,0.02,7,0.2894654338749,-0.17974369639798313,0.2770123427805774
10,0.03160932323041903,31.609323230419033,0.03046677482132316,30.46677482132316,0.02,7,0.3002519229886349,-0.18614983571490323,0.28926888664809414
11,0.02670029117232658,26.70029117232658,0.02555302914056816,25.55302914056816,0.02,7,0.3074734306302505,-0.19113412252857986,0.2986005817017158
12,0.018471032974461236,18.471032974461234,0.017315966920106937,17.315966920106938,0.02,7,0.3120559032145746,-0.1949937984977264,0.3057377343873197
13,0.010919181280849101,10.9191812808491,0.01040317775726398,10.40317775726398,0.02,7,0.3148395108657726,-0.1980020877292453,0.31122112923025513
14,0.00877522869201738,8.77522869201738,0.008887446295139706,8.887446295139707,0.02,14,0.3167437828089779,-0.20042690613288183,0.31558310934818923
15,0.010660288425267223,10.660288425267224,0.011236665821886316,11.236665821886316,0.02,14,0.31841901501676434,-0.20244954639593338,0.319236748023144
16,0.013665401523411067,13.665401523411067,0.014580406414605984,14.580406414605983,0.02,14,0.32026034464037834,-0.20418782212210715,0.32248405206223585
17,0.01497698614779287,14.97698614779287,0.01601060551607194,16.01060551607194,0.02,14,0.32266470617646287,-0.2057461624116366,0.3256092215538295
18,0.0141422741001522,14.1422741001522,0.015146532735057661,15.146532735057662,0.02,14,0.325496450009759,-0.2071549168036489,0.3286053872521679
19,0.0120010404256288,12.001040425628801,0.012748206083473353,12.748206083473352,0.02,14,0.3286437554134907,-0.20844304459406196,0.331448948816479
20,0.00976654722965523,9.76654722965523,0.010198285888666926,10.198285888666927,0.02,14,0.33199660314839646,-0.20963203565684696,0.33410725761752985
21,0.008754906855132555,8.754906855132555,0.008868760440221142,8.868760440221143,0.02,21,0.3352052211370083,-0.2106924831487721,0.3364582611012039
22,0.009036715312675414,9.036715312675414,0.008855458599152639,8.855458599152639,0.02,21,0.3378680149985018,-0.21156528602054137,0.3384025736443585
23,0.009810527143356671,9.810527143356671,0.009456920591846253,9.456920591846254,0.02,21,0.33992020338909373,-0.21223955556153548,0.3399732732670558
24,0.010155561432444662,10.155561432444662,0.009771302050650554,9.771302050650554,0.02,21,0.34118531984916484,-0.21267713916327038,0.3411856851541182
25,0.009945344525755186,9.945344525755186,0.009592819039372228,9.592819039372229,0.02,21,0.3418315242273623,-0.21292355010662734,0.34211909697688453
26,0.00939006734236875,9.39006734236875,0.009140874734114762,9.140874734114762,0.02,21,0.34199697328442874,-0.2130177326794031,0.3428314930922081
27,0.008874783963137501,8.874783963137501,0.008780726103351198,8.780726103351197,0.02,21,0.3418513716669633,-0.21301057359565406,0.3433737982590931
28,0.008655691214048179,8.65569121404818,0.008751071359919028,8.751071359919028,0.02,28,0.34154359658753713,-0.21294413776151708,0.3437895300183037
29,0.008763121349774665,8.763121349774664,0.008950382088783583,8.950382088783583,0.02,28,0.341393295779526,-0.21290712440413515,0.34414662046953426
30,0.008908570887394976,8.908570887394976,0.009176586912779432,9.176586912779433,0.02,28,0.3414026678910947,-0.21290340634189714,0.34446196931463546
31,0.008920444640386178,8.920444640386178,0.00918838954617413,9.18838954617413,0.02,28,0.3416895310310559,-0.21296158753634847,0.34476681711677226
32,0.008845968629059928,8.845968629059929,0.009113837080529576,9.113837080529576,0.02,28,0.3420647777729954,-0.21303748483617133,0.3450382972516917
33,0.008743096260834218,8.743096260834218,0.008940157439342181,8.940157439342181,0.02,28,0.3425576036375041,-0.2131381587645798,0.34528659753828184
34,0.00863387282572774,8.63387282572774,0.008748746649091933,8.748746649091933,0.02,34,0.3432107126978131,-0.21327757584707754,0.3455234595687162
35,0.008658580192500025,8.658580192500025,0.008652320019238553,8.652320019238553,0.02,34,0.3437880565725081,-0.21339326989272261,0.3457207498429843
36,0.008698806092652455,8.698806092652456,0.008660160471449291,8.660160471449291,0.02,34,0.34419644856301757,-0.21346074700307627,0.34587402541667084
37,0.00871748810012093,8.71748810012093,0.008679059660943182,8.679059660943182,0.02,34,0.3444818107922807,-0.21349267215249118,0.3459943378645508
38,0.008702520066042588,8.702520066042588,0.008664208641229357,8.664208641229358,0.02,34,0.34458900675106213,-0.2134728930379074,0.3460821722737975
39,0.00864524533376675,8.64524533376675,0.00861235048295663,8.61235048295663,0.02,34,0.34447942844717727,-0.21338980367727078,0.3461394872061202
40,0.008586863727478463,8.586863727478462,0.008666773317368585,8.666773317368586,0.02,40,0.34435426866721053,-0.21330278820170126,0.34618198800669875
41,0.008597502577730535,8.597502577730536,0.008712571526905164,8.712571526905164,0.02,40,0.3442589511548524,-0.213223072696038,0.34621481980662455
42,0.008601794746759569,8.601794746759568,0.008716876029012147,8.716876029012147,0.02,40,0.3443289856070819,-0.21319186085846742,0.3462479004479293
43,0.008607498067673343,8.607498067673342,0.008722589661640296,8.722589661640296,0.02,40,0.3443887519236416,-0.21315764433092882,0.34627210345582576
44,0.00857329218778787,8.57329218778787,0.008688442336311403,8.688442336311404,0.02,44,0.34460946556973804,-0.21317031579148113,0.34629752488182014
45,0.008543228034154075,8.543228034154076,0.008658431574780249,8.658431574780248,0.02,45,0.34480988594508494,-0.21317744449707723,0.3463161086600975
46,0.008564238728202049,8.56423872820205,0.008604366185892469,8.604366185892468,0.02,45,0.3451059318590042,-0.21321363089955525,0.3463320637895906
47,0.008579202176804735,8.579202176804735,0.008571897473063105,8.571897473063105,0.02,45,0.3453096907054001,-0.21322395117644913,0.34634249009096235
48,0.008556274211306471,8.556274211306471,0.008583065640442304,8.583065640442305,0.02,45,0.3453362438860958,-0.21317895705561568,0.34634765445883225
49,0.008543779887143955,8.543779887143955,0.008582284345390993,8.582284345390992,0.02,45,0.3454077126336698,-0.21314984439199575,0.34634894567378705
50,0.008521777097951861,8.521777097951862,0.008592820193662623,8.592820193662623,0.02,50,0.3454304373157235,-0.21310772397833924,0.3463474900393585
51,0.008496262046449978,8.496262046449978,0.008606893286564133,8.606893286564132,0.02,51,0.3454391219612076,-0.2130609834042155,0.34634263011247807
52,0.008498986599815885,8.498986599815884,0.008614358643176922,8.614358643176923,0.02,51,0.3454729028027764,-0.21302331436935731,0.3463345700255055
53,0.00849537256061103,8.495372560611031,0.008610765505467634,8.610765505467635,0.02,53,0.345551409284954,-0.21299969878607766,0.3463222272438417
54,0.008483641515054279,8.483641515054279,0.008573159356679034,8.573159356679033,0.02,54,0.34576505251189976,-0.21301984095398427,0.3463016814707799
55,0.008501028977594178,8.501028977594178,0.008536447036633286,8.536447036633286,0.02,54,0.34597343298161953,-0.21304003486036563,0.3462795744514502
56,0.008487540242480754,8.487540242480755,0.008535748800904058,8.535748800904058,0.02,54,0.34603855479299184,-0.21301477302021243,0.3462650626084122
57,0.008475089527125312,8.475089527125313,0.008533472636138274,8.533472636138274,0.02,57,0.34610983454826477,-0.21299218337625841,0.34624742787710594
