molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE_prime,31,train,15,479,train,0.0036075351956105007,0.0036075351956105007,3.6075351956105006,0.0050348678202200665,5.034867820220066,0.01302213270296998,13.02213270296998,0.019546812439262956,19.546812439262958,1
CO,FE_prime,31,test,15,479,train,0.0036075351956105007,0.00470048257211142,4.70048257211142,0.0062032390960494645,6.203239096049464,0.015330675745477751,15.330675745477752,0.022692680364313267,22.69268036431327,1
