molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,10,train,15,497,train,0.00029147873566754784,1,0.00029147873566754784,0.29147873566754784,0.00035328643058233397,0.35328643058233394,0.0007632929774666064,0.7632929774666064,0.0010857160930249632,1.0857160930249632
CO,MB2_flip_0,10,test,15,497,train,0.00029147873566754784,1,0.00030554045224561176,0.30554045224561177,0.0003800083621860663,0.38000836218606626,0.0009387337738899215,0.9387337738899215,0.0012622372027133733,1.2622372027133733
