epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.020380157116026077,20.380157116026076,0.01989267699937228,19.89267699937228,0.02,1,0.06631779579901487,0.0006462298785722825
2,0.02318715462372096,23.187154623720957,0.02341949775720038,23.41949775720038,0.02,1,0.03925642092682365,-0.01865737914804253
3,0.014545273702328708,14.545273702328709,0.014168189778124476,14.168189778124475,0.02,3,0.011686634259076085,-0.032082030675415325
4,0.016054467063097582,16.054467063097583,0.015516181295840927,15.516181295840926,0.02,3,-0.014812073339274468,-0.04180765622597075
5,0.017130386980096123,17.130386980096123,0.016282491939586148,16.282491939586148,0.02,3,-0.04276995227049889,-0.04749503631191611
6,0.007570720808866888,7.570720808866888,0.007036957583647192,7.036957583647192,0.02,6,-0.06664913379924912,-0.05546015766311619
7,0.013712092802032004,13.712092802032004,0.013824386117141341,13.82438611714134,0.02,6,-0.09142854781493746,-0.06282297034337558
8,0.007917541373885523,7.917541373885523,0.007079859956392359,7.079859956392359,0.02,6,-0.11745570325057761,-0.073278755812916
9,0.007700858745124091,7.7008587451240915,0.007080512616066165,7.080512616066165,0.02,6,-0.14052203628656929,-0.07969642280840865
10,0.009286326909459349,9.28632690945935,0.00889881350637131,8.89881350637131,0.02,6,-0.1676914935087133,-0.08796018742587267
11,0.005590109344253041,5.590109344253041,0.005697411665130431,5.697411665130431,0.02,11,-0.20104431256364164,-0.10283762930352047
12,0.008245364520414945,8.245364520414945,0.008146358976292059,8.146358976292058,0.02,11,-0.23145833946220634,-0.11603855151653557
13,0.007716534390002892,7.7165343900028915,0.007528313893007182,7.528313893007182,0.02,11,-0.2590124216342537,-0.12724294874254888
14,0.003481287151424136,3.481287151424136,0.0032709932365485935,3.2709932365485934,0.02,14,-0.28570560998029904,-0.13569856445386946
15,0.005419794047469323,5.419794047469323,0.005467755491143677,5.467755491143677,0.02,14,-0.3111276876985006,-0.14322654781417019
16,0.005018758649450368,5.018758649450368,0.00477308705705174,4.77308705705174,0.02,14,-0.3375469294108327,-0.1517514379913729
17,0.0033836182802249185,3.3836182802249186,0.0031287506907378415,3.1287506907378413,0.02,17,-0.36160851680411477,-0.1585814804015889
18,0.004778238479781244,4.778238479781244,0.004149358966107503,4.149358966107503,0.02,17,-0.38331554024332726,-0.16354472166008702
19,0.004388635355222675,4.388635355222675,0.003995903877430065,3.995903877430065,0.02,17,-0.4053725439438883,-0.16500271298802854
20,0.0029413628504666406,2.9413628504666405,0.0028158616964557587,2.815861696455759,0.02,20,-0.42432498754175685,-0.16496100370417424
21,0.0034234233913091124,3.4234233913091123,0.0030628741054651593,3.062874105465159,0.02,20,-0.4398224239992965,-0.16355376023570992
22,0.003581189370280317,3.5811893702803173,0.003258079947231622,3.258079947231622,0.02,20,-0.45645837326196476,-0.16287611228367813
23,0.0029081032513291155,2.9081032513291154,0.002555938064748566,2.555938064748566,0.02,23,-0.472443054732911,-0.1629506568375895
24,0.0032494782198269697,3.24947821982697,0.0029301543679952488,2.930154367995249,0.02,23,-0.48903535299532214,-0.16392511934591444
25,0.003401422087865524,3.4014220878655244,0.0031902663884897766,3.1902663884897766,0.02,23,-0.5037543310083099,-0.16559341745538528
26,0.00276683935913055,2.7668393591305502,0.0024776922626852547,2.4776922626852547,0.02,26,-0.5161709365490152,-0.16731023472056916
27,0.0023535789705238083,2.353578970523808,0.0020311926269148445,2.0311926269148444,0.02,27,-0.5278771821012884,-0.16862445571387463
28,0.002824354986151308,2.824354986151308,0.002432007494337409,2.432007494337409,0.02,27,-0.5381381561384494,-0.1687740605701847
29,0.0025607295622730583,2.560729562273058,0.0021883277746135134,2.1883277746135135,0.02,27,-0.5483080865199539,-0.16871631909998136
30,0.002281327636491337,2.281327636491337,0.0021408481455592486,2.1408481455592487,0.02,30,-0.5587490275285913,-0.16868420923702476
31,0.0025575971567660728,2.557597156766073,0.002387600507779273,2.3876005077792732,0.02,30,-0.5679610122136726,-0.16746023679956976
32,0.0024599586018150227,2.4599586018150226,0.0022468235701086285,2.2468235701086283,0.02,30,-0.5758409809033117,-0.1667012329508791
33,0.002416966675300203,2.416966675300203,0.0020530904186587557,2.0530904186587557,0.02,30,-0.5826571991832927,-0.16674628245026293
