molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,0,train,15,494,train,0.0002734873270694345,1,0.0002734873270694345,0.2734873270694345,0.00033758250057473233,0.3375825005747323,0.0007716788602145364,0.7716788602145364,0.001057382125531997,1.057382125531997
CO,MB2_flip_012,0,test,15,494,train,0.0002734873270694345,1,0.00028844678291882567,0.2884467829188257,0.00036842963354569863,0.36842963354569863,0.000943667539462234,0.943667539462234,0.0012265504279915518,1.2265504279915518
