epoch,train_mae_ha,train_mae_mha
1,0.03075149936847421,30.75149936847421
2,0.018172457473642708,18.17245747364271
3,0.02762447113582657,27.62447113582657
4,0.018511743267630158,18.51174326763016
5,0.01675574971155341,16.75574971155341
6,0.015329809661225808,15.329809661225807
7,0.013759057702129701,13.759057702129702
8,0.016488992208226163,16.48899220822616
9,0.015023021726283262,15.023021726283263
10,0.014125082194716181,14.125082194716182
11,0.011867485344826512,11.867485344826513
12,0.008052278236999054,8.052278236999054
13,0.011952137987715402,11.952137987715401
14,0.010061253786756725,10.061253786756724
15,0.009974065231279167,9.974065231279166
16,0.011660141664204789,11.660141664204788
17,0.009219027155381126,9.219027155381125
18,0.010106951298702265,10.106951298702265
19,0.011375523818148053,11.375523818148054
20,0.00867646168454723,8.67646168454723
21,0.008666501521533993,8.666501521533993
22,0.009215589936127368,9.215589936127367
23,0.008018451503724443,8.018451503724444
24,0.009168174887730368,9.168174887730368
25,0.008910971639283264,8.910971639283265
26,0.0065698428028165235,6.569842802816524
27,0.008414881600901595,8.414881600901595
28,0.007125034623447208,7.125034623447208
29,0.007372109752498884,7.372109752498885
30,0.007778483511309218,7.778483511309219
31,0.006615488395996233,6.615488395996233
32,0.007146942026355237,7.146942026355237
33,0.0070608747722716485,7.0608747722716485
34,0.006022012313011065,6.022012313011065
35,0.006480008920466575,6.480008920466575
36,0.005939081827127448,5.939081827127448
37,0.006025726177437748,6.025726177437748
38,0.006091973764428276,6.0919737644282765
39,0.005859686277552356,5.859686277552356
40,0.006024961163187764,6.024961163187764
41,0.0057128444457914115,5.712844445791411
42,0.0060890052098813725,6.089005209881372
43,0.005728711023741054,5.728711023741054
44,0.005497284739629234,5.497284739629234
45,0.005407151694800038,5.407151694800038
46,0.0053594144877058825,5.359414487705882
47,0.005455550353034936,5.455550353034936
48,0.005322018509691588,5.3220185096915875
49,0.005493410379039433,5.4934103790394335
50,0.005184474597590656,5.184474597590657
51,0.00528559331564849,5.28559331564849
52,0.005307274095290854,5.307274095290854
53,0.005350140337445362,5.350140337445362
54,0.0050672378045585175,5.067237804558517
55,0.005122085998531132,5.122085998531132
56,0.005035106673808223,5.035106673808223
57,0.005020751625127937,5.020751625127937
58,0.005396190509407842,5.396190509407842
59,0.004846608392462406,4.846608392462406
60,0.005152107423302582,5.152107423302581
61,0.004847589061109792,4.847589061109792
62,0.005110600792929746,5.110600792929746
63,0.004739880093619122,4.7398800936191225
64,0.00504630612405307,5.04630612405307
65,0.004677116193559853,4.677116193559853
66,0.00462719045785673,4.62719045785673
67,0.004750765032393824,4.750765032393824
68,0.004436952470003486,4.436952470003486
69,0.005054581997261751,5.054581997261751
70,0.004604104297215187,4.604104297215187
71,0.004966032540507744,4.966032540507744
72,0.004635327004048168,4.635327004048168
73,0.004551489320609854,4.551489320609854
74,0.004734724705745802,4.734724705745802
75,0.004065197365546354,4.0651973655463545
76,0.004634895967669737,4.6348959676697365
77,0.0041772974932533825,4.177297493253382
78,0.00408296821892338,4.08296821892338
79,0.004345703693566304,4.345703693566303
80,0.0038550667730076777,3.8550667730076777
81,0.00411630054433928,4.11630054433928
82,0.0037501069804700147,3.7501069804700147
83,0.003817735055428284,3.817735055428284
84,0.003711938320854206,3.7119383208542063
85,0.003681126230087145,3.681126230087145
86,0.003764990132790037,3.764990132790037
87,0.0034647295171565543,3.464729517156554
88,0.003722601122335423,3.7226011223354227
89,0.003375778515458074,3.375778515458074
90,0.004156935520222668,4.156935520222668
91,0.003613741915852987,3.613741915852987
92,0.003943313877288914,3.943313877288914
93,0.0036337910012266754,3.633791001226675
94,0.0038375323203088036,3.8375323203088034
95,0.0034348134397551374,3.4348134397551373
96,0.0033128963849742526,3.3128963849742528
97,0.003282176383765593,3.282176383765593
98,0.0033101036725485217,3.3101036725485216
99,0.003376146029008013,3.376146029008013
100,0.003425206255110641,3.4252062551106413
101,0.0034362377517844667,3.436237751784467
102,0.0035022559662866324,3.5022559662866324
103,0.003366742894009291,3.366742894009291
104,0.003271478492995263,3.271478492995263
105,0.0032148863507393006,3.2148863507393006
106,0.00317840412051239,3.1784041205123903
107,0.0032259925232812283,3.2259925232812283
108,0.003175928156755357,3.175928156755357
109,0.0032020317417170855,3.2020317417170854
110,0.0031608409001602526,3.1608409001602524
111,0.003254078817273909,3.254078817273909
112,0.0031611880438883596,3.1611880438883597
113,0.003205836954506034,3.2058369545060343
114,0.0031762261690262655,3.1762261690262656
115,0.003083427600817122,3.0834276008171217
116,0.0031284694988506483,3.1284694988506483
117,0.0030496061244526225,3.0496061244526227
118,0.0030959226423181692,3.095922642318169
119,0.0031114256095983966,3.1114256095983968
120,0.0031221488072723327,3.1221488072723327
121,0.0032940531805206435,3.2940531805206437
122,0.0031123404679741173,3.1123404679741173
123,0.0030367761527055207,3.036776152705521
124,0.0029759257112708234,2.9759257112708233
125,0.003076318053504737,3.0763180535047367
126,0.00307422166541603,3.07422166541603
127,0.003063327354213334,3.063327354213334
128,0.003169507279640544,3.169507279640544
129,0.0036456069557967226,3.6456069557967226
130,0.002987940442343325,2.9879404423433247
131,0.003279779927451045,3.279779927451045
132,0.0029269905251798605,2.9269905251798605
133,0.0033703154552991435,3.3703154552991434
134,0.0030822108293239604,3.0822108293239605
135,0.0033288321669730316,3.3288321669730316
136,0.0031669014301999743,3.1669014301999745
137,0.003299539980414907,3.299539980414907
138,0.003268701326711689,3.268701326711689
139,0.00312173586779218,3.12173586779218
140,0.0029753041275436634,2.9753041275436636
141,0.003177559821052416,3.1775598210524163
142,0.003045942561383003,3.045942561383003
143,0.0030184900974172296,3.0184900974172297
144,0.002931791951062899,2.931791951062899
145,0.0032370379036721314,3.2370379036721313
146,0.0029358638077642395,2.9358638077642394
147,0.002984918440505755,2.9849184405057554
148,0.002956221038058593,2.956221038058593
149,0.002924681630344276,2.924681630344276
150,0.002897414221417294,2.8974142214172938
151,0.003086008146866472,3.086008146866472
152,0.003084864287527626,3.0848642875276258
