molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,10,train,15,490,train,0.002092109153353907,0.002092109153353907,2.0921091533539067,0.002588315985292942,2.588315985292942,0.005538063666979509,5.538063666979509,0.010883162020313697,10.883162020313698,1
CO,FE,10,test,15,490,train,0.002092109153353907,0.0020405616899378622,2.0405616899378622,0.002609071579037416,2.609071579037416,0.007043050260654549,7.043050260654549,0.009575995319411057,9.575995319411057,1
