epoch,train_mae_ha,train_mae_mha
1,0.04573344583406757,45.73344583406757
2,0.0650529820977163,65.0529820977163
3,0.03698895114038773,36.98895114038773
4,0.04003941336065949,40.03941336065949
5,0.026907195539492026,26.907195539492026
6,0.038854957703061445,38.854957703061444
7,0.026606406391702104,26.606406391702105
8,0.021137057382685908,21.137057382685907
9,0.023099574013556372,23.09957401355637
10,0.01915660040171819,19.15660040171819
11,0.02252482890338973,22.524828903389732
12,0.02145968222961058,21.459682229610582
13,0.009456538992799341,9.456538992799342
14,0.012952343965063595,12.952343965063594
15,0.014350255939127936,14.350255939127937
16,0.011843514931649016,11.843514931649016
17,0.013231927227761274,13.231927227761274
18,0.010403591528755236,10.403591528755236
19,0.006541351698341096,6.541351698341096
20,0.00851953055858446,8.51953055858446
21,0.00860982211373593,8.60982211373593
22,0.010396167631164566,10.396167631164566
23,0.010230757966032764,10.230757966032764
24,0.007864542666898507,7.864542666898507
25,0.006123093023725229,6.123093023725229
26,0.006950046537106487,6.950046537106488
27,0.007144166259266569,7.1441662592665685
28,0.007252611376135616,7.252611376135616
29,0.007292811392433115,7.292811392433115
30,0.006166220692989649,6.166220692989649
31,0.005999369850525764,5.999369850525763
32,0.006443285812856146,6.443285812856146
33,0.007107783465295712,7.107783465295712
34,0.007202112896208871,7.202112896208871
35,0.006484624502080135,6.484624502080135
36,0.005719907203622545,5.719907203622545
37,0.005792666574739137,5.792666574739137
38,0.005838095843978138,5.838095843978138
39,0.005814014998302489,5.814014998302489
40,0.006057635958384437,6.057635958384437
41,0.006307022123690843,6.307022123690843
42,0.005411339399826657,5.411339399826657
43,0.005462057021286163,5.462057021286163
44,0.005532502720906494,5.5325027209064945
45,0.005646857529880785,5.646857529880785
46,0.005352276824730469,5.3522768247304695
47,0.0052850165834587215,5.285016583458721
48,0.005175142707946454,5.175142707946454
49,0.005269159656656258,5.2691596566562575
50,0.005168010438154706,5.168010438154706
51,0.005023752635755173,5.023752635755173
52,0.004870607836350963,4.870607836350963
53,0.004811639192402667,4.811639192402667
54,0.004951939397561011,4.951939397561011
55,0.004942157014524971,4.9421570145249705
56,0.005003072615455593,5.003072615455593
57,0.004727892927766984,4.727892927766984
58,0.004680943843082861,4.680943843082861
59,0.004597565053409558,4.597565053409558
60,0.004650815913923056,4.650815913923056
61,0.004768211953601398,4.768211953601398
62,0.00445833214988241,4.45833214988241
63,0.0044227711307650835,4.422771130765083
64,0.004406414887062583,4.406414887062583
65,0.004328499684776182,4.328499684776182
66,0.004348221810035387,4.348221810035387
67,0.004244296082580414,4.244296082580414
68,0.004225933329761252,4.225933329761252
69,0.0041947017619504146,4.194701761950414
70,0.004099726779734662,4.099726779734662
71,0.004107877417080966,4.107877417080966
72,0.004059181967004927,4.0591819670049265
73,0.004030960073153769,4.030960073153769
74,0.003958323171959958,3.9583231719599583
75,0.0038829041924152113,3.8829041924152112
76,0.0038267888128770875,3.8267888128770875
77,0.003815056444881921,3.815056444881921
78,0.003734707232520612,3.734707232520612
79,0.0037449541930275926,3.7449541930275925
80,0.0037126328337558153,3.712632833755815
81,0.0037190885158079686,3.7190885158079685
82,0.003638652719455743,3.638652719455743
83,0.003551346867679909,3.5513468676799094
84,0.003561052256447911,3.561052256447911
85,0.0035938778852880383,3.5938778852880384
86,0.0034676545138834095,3.4676545138834096
87,0.0033632720988043866,3.3632720988043867
88,0.0033442607332959027,3.3442607332959025
89,0.0034661745336130776,3.4661745336130774
90,0.0035806129453972973,3.5806129453972972
91,0.0033488195921508885,3.3488195921508885
92,0.00325618115025386,3.2561811502538602
93,0.0032125258362637964,3.2125258362637963
94,0.003225863844009939,3.225863844009939
95,0.003177929424084058,3.1779294240840583
96,0.0031766005256638106,3.1766005256638103
97,0.0031410985079561417,3.1410985079561415
98,0.0030854438462885343,3.085443846288534
99,0.003079105161695391,3.079105161695391
100,0.003043077699264048,3.0430776992640483
101,0.0030882975441537284,3.0882975441537286
102,0.003018224619746838,3.018224619746838
103,0.003080404327504044,3.080404327504044
104,0.0029789415654938034,2.9789415654938036
105,0.002971711730693033,2.971711730693033
106,0.0030205558979233085,3.0205558979233085
107,0.002870506436773081,2.870506436773081
108,0.0028728915504022882,2.8728915504022883
109,0.00291000514624109,2.9100051462410903
110,0.0028854125339621618,2.8854125339621617
111,0.0028178168583461913,2.817816858346191
112,0.0029251348382629033,2.9251348382629034
113,0.0027529123125604165,2.7529123125604165
114,0.0028494155057712913,2.849415505771291
115,0.0027464355185836562,2.7464355185836564
116,0.002782161394280171,2.782161394280171
117,0.0028641588905544634,2.8641588905544633
118,0.0029367579173288044,2.9367579173288045
119,0.0027592143994358536,2.759214399435854
120,0.002985302709670105,2.985302709670105
121,0.0027250099370199326,2.7250099370199328
122,0.0028267130133203346,2.826713013320335
123,0.002674949057844374,2.674949057844374
124,0.002643202024588061,2.643202024588061
125,0.0027541322008754975,2.7541322008754974
126,0.0026483222666219036,2.6483222666219035
127,0.0028592942445350472,2.859294244535047
128,0.0026325425379874405,2.6325425379874403
129,0.002760722000781692,2.760722000781692
130,0.0026772158977530175,2.6772158977530176
131,0.002972686874832061,2.972686874832061
132,0.0027335435015979994,2.7335435015979996
133,0.002898254425393412,2.898254425393412
134,0.0030089391111052187,3.0089391111052186
135,0.0030142241483225194,3.0142241483225196
136,0.0027869039771006984,2.7869039771006983
137,0.0029698957230088825,2.9698957230088827
138,0.002757833069530713,2.757833069530713
139,0.003261293872988896,3.261293872988896
140,0.00267676798515189,2.6767679851518897
141,0.00295515807914022,2.9551580791402197
142,0.002698321530369352,2.698321530369352
143,0.0029427556513848393,2.9427556513848394
144,0.002609838190318105,2.609838190318105
145,0.002865877517094904,2.865877517094904
146,0.002693199768146898,2.693199768146898
147,0.0025962612734934925,2.5962612734934924
148,0.002596013756977563,2.596013756977563
149,0.0025774796449502648,2.5774796449502646
150,0.002531889874873226,2.531889874873226
151,0.0025258322600043887,2.5258322600043885
152,0.002531293700892068,2.5312937008920677
153,0.0025310870503739147,2.5310870503739147
154,0.002515820106896153,2.515820106896153
155,0.0025114653854249767,2.5114653854249767
156,0.002662090003169073,2.6620900031690726
157,0.0024989271535795386,2.4989271535795385
158,0.002496983685996218,2.4969836859962182
159,0.002488868385156721,2.4888683851567213
160,0.002534829183286458,2.534829183286458
161,0.0025536310291523643,2.5536310291523643
162,0.002533555916030744,2.5335559160307444
163,0.0025834613796512453,2.5834613796512453
164,0.0025578375536763694,2.5578375536763693
