geometry_id,index,eigenvalue,distance_to_zero,distance_to_two,near_zero,near_two
006,0,-2.926416439814838e-16,2.926416439814838e-16,2.0000000000000004,True,False
006,1,7.0597039056452525e-17,7.0597039056452525e-17,2,True,False
006,2,0.0055424784607707167,0.0055424784607707167,1.9944575215392293,False,False
006,3,1.999999999999996,1.999999999999996,3.9968028886505635e-15,False,False
006,4,1.999999999999998,1.999999999999998,1.9984014443252818e-15,False,False
006,5,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
006,6,2.0000000000000022,2.0000000000000022,2.2204460492503131e-15,False,False
006,7,2.000000000000004,2.000000000000004,3.9968028886505635e-15,False,False
007,0,-4.4977684551365017e-16,4.4977684551365017e-16,2.0000000000000004,True,False
007,1,4.4977684551365017e-16,4.4977684551365017e-16,1.9999999999999996,True,False
007,2,0.0056047058966917085,0.0056047058966917085,1.9943952941033083,False,False
007,3,1.99999999999999,1.99999999999999,9.9920072216264089e-15,False,False
007,4,1.9999999999999944,1.9999999999999944,5.5511151231257827e-15,False,False
007,5,1.9999999999999984,1.9999999999999984,1.5543122344752192e-15,False,False
007,6,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
007,7,2.0000000000000027,2.0000000000000027,2.6645352591003757e-15,False,False
008,0,-9.0793716535035841e-16,9.0793716535035841e-16,2.0000000000000009,True,False
008,1,1.975874565023319e-17,1.975874565023319e-17,2,True,False
008,2,0.0056644742920171076,0.0056644742920171076,1.9943355257079829,False,False
008,3,1.9999999999999902,1.9999999999999902,9.7699626167013776e-15,False,False
008,4,1.9999999999999998,1.9999999999999998,2.2204460492503131e-16,False,True
008,5,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
008,6,2.0000000000000031,2.0000000000000031,3.1086244689504383e-15,False,False
008,7,2.0000000000000062,2.0000000000000062,6.2172489379008766e-15,False,False
009,0,-2.7971453342643721e-17,2.7971453342643721e-17,2,True,False
009,1,2.7971453342643721e-17,2.7971453342643721e-17,2,True,False
009,2,0.0057217742298103502,0.0057217742298103502,1.9942782257701896,False,False
009,3,1.9999999999999909,1.9999999999999909,9.1038288019262836e-15,False,False
009,4,1.9999999999999942,1.9999999999999942,5.773159728050814e-15,False,False
009,5,1.9999999999999964,1.9999999999999964,3.5527136788005009e-15,False,False
009,6,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
009,7,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
010,0,-1.4987248933898924e-16,1.4987248933898924e-16,2,True,False
010,1,1.4987248933898924e-16,1.4987248933898924e-16,1.9999999999999998,True,False
010,2,0.0057765998375756133,0.0057765998375756133,1.9942234001624244,False,False
010,3,1.9999999999999907,1.9999999999999907,9.3258734068513149e-15,False,False
010,4,1.9999999999999927,1.9999999999999927,7.3274719625260332e-15,False,False
010,5,1.9999999999999993,1.9999999999999993,6.6613381477509392e-16,False,True
010,6,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
010,7,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
011,0,-2.3725216698459049e-16,2.3725216698459049e-16,2.0000000000000004,True,False
011,1,1.5207562059559185e-17,1.5207562059559185e-17,2,True,False
011,2,0.0058289486393126033,0.0058289486393126033,1.9941710513606874,False,False
011,3,1.9999999999999911,1.9999999999999911,8.8817841970012523e-15,False,False
011,4,1.999999999999998,1.999999999999998,1.9984014443252818e-15,False,False
011,5,1.9999999999999987,1.9999999999999987,1.3322676295501878e-15,False,False
011,6,2,2,0,False,True
011,7,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
012,0,-2.854239668519544e-16,2.854239668519544e-16,2.0000000000000004,True,False
012,1,5.0746857177698571e-16,5.0746857177698571e-16,1.9999999999999996,True,False
012,2,0.005878821408611179,0.005878821408611179,1.9941211785913888,False,False
012,3,1.9999999999999916,1.9999999999999916,8.4376949871511897e-15,False,False
012,4,1.9999999999999958,1.9999999999999958,4.2188474935755949e-15,False,False
012,5,1.9999999999999982,1.9999999999999982,1.7763568394002505e-15,False,False
012,6,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
012,7,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
013,0,-4.7870599531733866e-17,4.7870599531733866e-17,2,True,False
013,1,4.9195980938179648e-16,4.9195980938179648e-16,1.9999999999999996,True,False
013,2,0.0059262220230948959,0.0059262220230948959,1.9940737779769051,False,False
013,3,1.9999999999999931,1.9999999999999931,6.8833827526759706e-15,False,False
013,4,1.9999999999999971,1.9999999999999971,2.886579864025407e-15,False,False
013,5,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
013,6,2.0000000000000018,2.0000000000000018,1.7763568394002505e-15,False,False
013,7,2.0000000000000049,2.0000000000000049,4.8849813083506888e-15,False,False
014,0,-1.979291834325409e-19,1.979291834325409e-19,2,True,False
014,1,4.442871390334952e-16,4.442871390334952e-16,1.9999999999999996,True,False
014,2,0.005971157320479259,0.005971157320479259,1.9940288426795207,False,False
014,3,1.999999999999996,1.999999999999996,3.9968028886505635e-15,False,False
014,4,1.9999999999999982,1.9999999999999982,1.7763568394002505e-15,False,False
014,5,2,2,0,False,True
014,6,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
014,7,2.0000000000000053,2.0000000000000053,5.3290705182007514e-15,False,False
015,0,-4.5784268459049232e-16,4.5784268459049232e-16,2.0000000000000004,True,False
015,1,4.5784268459049232e-16,4.5784268459049232e-16,1.9999999999999996,True,False
015,2,0.0060136369564878223,0.0060136369564878223,1.9939863630435122,False,False
015,3,1.9999999999999949,1.9999999999999949,5.1070259132757201e-15,False,False
015,4,1.999999999999996,1.999999999999996,3.9968028886505635e-15,False,False
015,5,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
015,6,2.0000000000000044,2.0000000000000044,4.4408920985006262e-15,False,False
015,7,2.0000000000000067,2.0000000000000067,6.6613381477509392e-15,False,False
016,0,-2.8058052088184754e-17,2.8058052088184754e-17,2,True,False
016,1,4.7214726193824731e-16,4.7214726193824731e-16,1.9999999999999996,True,False
016,2,0.0060536732648537317,0.0060536732648537317,1.9939463267351463,False,False
016,3,1.9999999999999949,1.9999999999999949,5.1070259132757201e-15,False,False
016,4,1.999999999999998,1.999999999999998,1.9984014443252818e-15,False,False
016,5,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
016,6,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
016,7,2.0000000000000036,2.0000000000000036,3.5527136788005009e-15,False,False
017,0,-1.7292207664634688e-17,1.7292207664634688e-17,2,True,False
017,1,1.7292207664634688e-17,1.7292207664634688e-17,2,True,False
017,2,0.0060912811195985416,0.0060912811195985416,1.9939087188804014,False,False
017,3,1.9999999999999967,1.9999999999999967,3.3306690738754696e-15,False,False
017,4,1.9999999999999984,1.9999999999999984,1.5543122344752192e-15,False,False
017,5,1.9999999999999993,1.9999999999999993,6.6613381477509392e-16,False,True
017,6,2.0000000000000004,2.0000000000000004,4.4408920985006262e-16,False,True
017,7,2.0000000000000022,2.0000000000000022,2.2204460492503131e-15,False,False
018,0,-1.2938503506741559e-17,1.2938503506741559e-17,2,True,False
018,1,4.5702771335680418e-16,4.5702771335680418e-16,1.9999999999999996,True,False
018,2,0.0061264777997704911,0.0061264777997704911,1.9938735222002295,False,False
018,3,1.9999999999999962,1.9999999999999962,3.7747582837255322e-15,False,False
018,4,1.999999999999998,1.999999999999998,1.9984014443252818e-15,False,False
018,5,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
018,6,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
018,7,2.0000000000000027,2.0000000000000027,2.6645352591003757e-15,False,False
019,0,2.1886810278126736e-16,2.1886810278126736e-16,1.9999999999999998,True,False
019,1,2.2522110706879526e-16,2.2522110706879526e-16,1.9999999999999998,True,False
019,2,0.0061592828567942348,0.0061592828567942348,1.9938407171432058,False,False
019,3,1.9999999999999944,1.9999999999999944,5.5511151231257827e-15,False,False
019,4,1.9999999999999949,1.9999999999999949,5.1070259132757201e-15,False,False
019,5,1.9999999999999964,1.9999999999999964,3.5527136788005009e-15,False,False
019,6,1.9999999999999967,1.9999999999999967,3.3306690738754696e-15,False,False
019,7,1.9999999999999993,1.9999999999999993,6.6613381477509392e-16,False,True
020,0,-5.5818094172142555e-17,5.5818094172142555e-17,2,True,False
020,1,5.5818094172142555e-17,5.5818094172142555e-17,2,True,False
020,2,0.0061897179845737949,0.0061897179845737949,1.9938102820154262,False,False
020,3,1.9999999999999925,1.9999999999999925,7.5495165674510645e-15,False,False
020,4,1.9999999999999989,1.9999999999999989,1.1102230246251565e-15,False,False
020,5,1.9999999999999991,1.9999999999999991,8.8817841970012523e-16,False,True
020,6,2.0000000000000022,2.0000000000000022,2.2204460492503131e-15,False,False
020,7,2.000000000000004,2.000000000000004,3.9968028886505635e-15,False,False
021,0,-1.5144798107602992e-17,1.5144798107602992e-17,2,True,False
021,1,4.5923400795766558e-16,4.5923400795766558e-16,1.9999999999999996,True,False
021,2,0.0062178068924572116,0.0062178068924572116,1.9937821931075428,False,False
021,3,1.9999999999999938,1.9999999999999938,6.2172489379008766e-15,False,False
021,4,1.9999999999999978,1.9999999999999978,2.2204460492503131e-15,False,False
021,5,1.9999999999999987,1.9999999999999987,1.3322676295501878e-15,False,False
021,6,2.0000000000000018,2.0000000000000018,1.7763568394002505e-15,False,False
021,7,2.0000000000000058,2.0000000000000058,5.773159728050814e-15,False,False
022,0,-4.2831267451307934e-17,4.2831267451307934e-17,2,True,False
022,1,4.2831267451307934e-17,4.2831267451307934e-17,2,True,False
022,2,0.006243575181166916,0.006243575181166916,1.9937564248188331,False,False
022,3,1.9999999999999962,1.9999999999999962,3.7747582837255322e-15,False,False
022,4,2,2,0,False,True
022,5,2.0000000000000027,2.0000000000000027,2.6645352591003757e-15,False,False
022,6,2.0000000000000036,2.0000000000000036,3.5527136788005009e-15,False,False
022,7,2.0000000000000058,2.0000000000000058,5.773159728050814e-15,False,False
023,0,-4.449091839953961e-16,4.449091839953961e-16,2.0000000000000004,True,False
023,1,8.1997414533348512e-19,8.1997414533348512e-19,2,True,False
023,2,0.0062670502217927471,0.0062670502217927471,1.9937329497782073,False,False
023,3,1.9999999999999951,1.9999999999999951,4.8849813083506888e-15,False,False
023,4,1.9999999999999969,1.9999999999999969,3.1086244689504383e-15,False,False
023,5,1.9999999999999982,1.9999999999999982,1.7763568394002505e-15,False,False
023,6,1.9999999999999987,1.9999999999999987,1.3322676295501878e-15,False,False
023,7,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
024,0,-4.5026333128345257e-16,4.5026333128345257e-16,2.0000000000000004,True,False
024,1,6.1741214333899091e-18,6.1741214333899091e-18,2,True,False
024,2,0.0062882610378911519,0.0062882610378911519,1.9937117389621088,False,False
024,3,1.9999999999999942,1.9999999999999942,5.773159728050814e-15,False,False
024,4,1.9999999999999978,1.9999999999999978,2.2204460492503131e-15,False,False
024,5,1.9999999999999991,1.9999999999999991,8.8817841970012523e-16,False,True
024,6,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
024,7,2.0000000000000044,2.0000000000000044,4.4408920985006262e-15,False,False
025,0,-4.4960424317478361e-16,4.4960424317478361e-16,2.0000000000000004,True,False
025,1,5.5150333247210589e-18,5.5150333247210589e-18,2,True,False
025,2,0.0063072381907669506,0.0063072381907669506,1.993692761809233,False,False
025,3,1.9999999999999918,1.9999999999999918,8.2156503822261584e-15,False,False
025,4,1.9999999999999967,1.9999999999999967,3.3306690738754696e-15,False,False
025,5,2.0000000000000004,2.0000000000000004,4.4408920985006262e-16,False,True
025,6,2.0000000000000022,2.0000000000000022,2.2204460492503131e-15,False,False
025,7,2.0000000000000044,2.0000000000000044,4.4408920985006262e-15,False,False
026,0,-1.7535905910244373e-17,1.7535905910244373e-17,2,True,False
026,1,4.6162511576030696e-16,4.6162511576030696e-16,1.9999999999999996,True,False
026,2,0.0063240136679676429,0.0063240136679676429,1.9936759863320324,False,False
026,3,1.9999999999999967,1.9999999999999967,3.3306690738754696e-15,False,False
026,4,1.9999999999999969,1.9999999999999969,3.1086244689504383e-15,False,False
026,5,1.9999999999999989,1.9999999999999989,1.1102230246251565e-15,False,False
026,6,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
026,7,2.0000000000000036,2.0000000000000036,3.5527136788005009e-15,False,False
027,0,-4.9477251014455885e-16,4.9477251014455885e-16,2.0000000000000004,True,False
027,1,5.0683300294496273e-17,5.0683300294496273e-17,2,True,False
027,2,0.0063386207750231183,0.0063386207750231183,1.9936613792249769,False,False
027,3,1.999999999999996,1.999999999999996,3.9968028886505635e-15,False,False
027,4,1.9999999999999973,1.9999999999999973,2.6645352591003757e-15,False,False
027,5,1.9999999999999989,1.9999999999999989,1.1102230246251565e-15,False,False
027,6,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
027,7,2.0000000000000013,2.0000000000000013,1.3322676295501878e-15,False,False
028,0,-5.3850108639289286e-16,5.3850108639289286e-16,2.0000000000000004,True,False
028,1,9.4411876542830256e-17,9.4411876542830256e-17,2,True,False
028,2,0.0063510940304447594,0.0063510940304447594,1.9936489059695552,False,False
028,3,1.9999999999999973,1.9999999999999973,2.6645352591003757e-15,False,False
028,4,1.9999999999999989,1.9999999999999989,1.1102230246251565e-15,False,False
028,5,1.9999999999999991,1.9999999999999991,8.8817841970012523e-16,False,True
028,6,1.9999999999999996,1.9999999999999996,4.4408920985006262e-16,False,True
028,7,2.0000000000000027,2.0000000000000027,2.6645352591003757e-15,False,False
029,0,-1.2237125330601407e-17,1.2237125330601407e-17,2,True,False
029,1,1.2237125330601407e-17,1.2237125330601407e-17,2,True,False
029,2,0.0063614690640014029,0.0063614690640014029,1.9936385309359985,False,False
029,3,1.9999999999999944,1.9999999999999944,5.5511151231257827e-15,False,False
029,4,1.9999999999999962,1.9999999999999962,3.7747582837255322e-15,False,False
029,5,1.9999999999999991,1.9999999999999991,8.8817841970012523e-16,False,True
029,6,2.0000000000000009,2.0000000000000009,8.8817841970012523e-16,False,True
029,7,2.0000000000000031,2.0000000000000031,3.1086244689504383e-15,False,False
030,0,-2.6514727777035627e-16,2.6514727777035627e-16,2.0000000000000004,True,False
030,1,4.8719188269538752e-16,4.8719188269538752e-16,1.9999999999999996,True,False
030,2,0.0063697825182544854,0.0063697825182544854,1.9936302174817455,False,False
030,3,1.9999999999999956,1.9999999999999956,4.4408920985006262e-15,False,False
030,4,1.9999999999999976,1.9999999999999976,2.4424906541753444e-15,False,False
030,5,1.9999999999999989,1.9999999999999989,1.1102230246251565e-15,False,False
030,6,2.0000000000000031,2.0000000000000031,3.1086244689504383e-15,False,False
030,7,2.000000000000004,2.000000000000004,3.9968028886505635e-15,False,False
