molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,6,train,15,499,train,0.00036274538287331404,1,0.00036274538287331404,0.36274538287331404,0.00044953740859882244,0.44953740859882246,0.0010074125442411375,1.0074125442411375,0.0013625798850150639,1.3625798850150639
CO,MB2_flip_012,6,test,15,499,train,0.00036274538287331404,1,0.00037710846306195734,0.37710846306195733,0.00048595192325990455,0.48595192325990455,0.001233103085183096,1.233103085183096,0.0015885289454561913,1.5885289454561913
