molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,10,train,15,500,train,8.287881891877088e-05,1,8.287881891877088e-05,0.08287881891877087,9.855186612971856e-05,0.09855186612971856,0.00023091130132449345,0.23091130132449345,0.00034588671504279245,0.34588671504279245
CO,MB2_flip_012,10,test,15,500,train,8.287881891877088e-05,1,9.111301934657071e-05,0.0911130193465707,0.00011571125080716364,0.11571125080716364,0.00031235030327006474,0.31235030327006474,0.0004287404922922733,0.4287404922922733
