molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,27,train,15,449,train,0.002813829303746192,0.002813829303746192,2.8138293037461923,0.0036415780700706714,3.6415780700706715,0.00933188255113046,9.33188255113046,0.013503465430212802,13.503465430212803,1
CO,FE,27,test,15,449,train,0.002813829303746192,0.0030327829622764906,3.0327829622764906,0.004143531016241144,4.143531016241144,0.011025322832568796,11.025322832568795,0.0150987220849306,15.0987220849306,1
