molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,22,train,15,498,train,0.002236087561936828,0.002236087561936828,2.236087561936828,0.002898166088686438,2.898166088686438,0.0069645151850685205,6.964515185068521,0.011096694129944518,11.096694129944517,1
CO,FE,22,test,15,498,train,0.002236087561936828,0.0023208529275501747,2.320852927550175,0.0031924805006056413,3.192480500605641,0.008578650465415616,8.578650465415617,0.012486259010725365,12.486259010725364,1
