molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,8,train,15,490,train,0.00034102097648981423,1,0.00034102097648981423,0.3410209764898142,0.0004159497734288553,0.4159497734288553,0.0008764466187838604,0.8764466187838604,0.001237260121120215,1.237260121120215
CO,MB2_flip_012,8,test,15,490,train,0.00034102097648981423,1,0.0003534149974907974,0.3534149974907974,0.000441012318180107,0.441012318180107,0.0010728797409368385,1.0728797409368385,0.0014341785925401918,1.4341785925401918
