molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,2,train,15,499,train,0.00046951392447713755,1,0.00046951392447713755,0.4695139244771375,0.0005694488660826134,0.5694488660826134,0.0012014525077772287,1.2014525077772287,0.0017186857727201632,1.7186857727201632
CO,MB2_flip_0,2,test,15,499,train,0.00046951392447713755,1,0.0004895349583707982,0.4895349583707982,0.0006051960326445904,0.6051960326445904,0.0014679693784837022,1.4679693784837022,0.001983490635958207,1.9834906359582072
