molecule,point_index,basis,bond_length_A,q_A,E_RHF_Ha,E_FCI_Ha,E_corr_Ha,E_corr_mHa,E_CAS_active_Ha,E_core_including_nuclear_Ha,E_nuclear_Ha,n_frozen_orbitals,n_active_orbitals,n_active_electrons,status,error
N2,9,sto-3g,1.1008788469917354,-0.03297244718408465,-107.49672085410302,-107.65431078666099,-0.15758993255796838,-157.58993255796838,-31.210397636842558,-76.44391314981843,23.553621187231933,2,8,10,PASS,
N2,10,sto-3g,1.1059515311739023,-0.027899763001917766,-107.49786862272774,-107.65698424412616,-0.15911562139842772,-159.11562139842772,-31.157996722201347,-76.49898752192482,23.445587445913816,2,8,10,PASS,
N2,11,sto-3g,1.1110242153560692,-0.02282707881975088,-107.49880968625473,-107.6594615338502,-0.16065184759547435,-160.65184759547435,-31.105902423306887,-76.55355911054332,23.338540219638563,2,8,10,PASS,
N2,12,sto-3g,1.116096899538236,-0.017754394637583992,-107.49955045286629,-107.6617490588769,-0.16219860601060532,-162.19860601060532,-31.05411429118594,-76.60763476769095,23.23246605721055,2,8,10,PASS,
N2,13,sto-3g,1.121169583720403,-0.012681710455417106,-107.50009715575379,-107.66385304619733,-0.16375589044353944,-163.75589044353944,-31.002631824592157,-76.66122122160517,23.12735175087156,2,8,10,PASS,
N2,14,sto-3g,1.1262422679025699,-0.007609026273250219,-107.50045585760213,-107.66577955128143,-0.1653236936792979,-165.3236936792979,-30.951454471762148,-76.71432507951928,23.02318433081856,2,8,10,PASS,
N2,15,sto-3g,1.1313149520847368,-0.0025363420910833323,-107.50063245496105,-107.66753446249776,-0.1669020075367058,-166.9020075367058,-30.900581632131576,-76.76695283036618,22.91995105986882,2,8,10,PASS,
N2,16,sto-3g,1.1363876362669036,0.0025363420910835544,-107.50063268250452,-107.66912350542182,-0.1684908229173061,-168.4908229173061,-30.85001265801378,-76.81911084740803,22.817639428268023,2,8,10,PASS,
N2,17,sto-3g,1.1414603204490703,0.007609026273250219,-107.5004621171847,-107.67055224703923,-0.17009012985452898,-170.09012985452898,-30.79974685624127,-76.87080539079795,22.71623714863677,2,8,10,PASS,
N2,18,sto-3g,1.1465330046312372,0.012681710455417106,-107.50012618228016,-107.67182609984214,-0.17169991756198044,-171.69991756198044,-30.749783489769797,-76.92204261007234,22.615732151051194,2,8,10,PASS,
N2,19,sto-3g,1.151605688813404,0.017754394637583992,-107.49963015134269,-107.67295032582676,-0.17332017448407555,-173.32017448407555,-30.70012177924751,-76.97282854657924,22.5161125782537,2,8,10,PASS,
N2,20,sto-3g,1.156678372995571,0.02282707881975088,-107.49897915204599,-107.67393004039218,-0.17495088834618855,-174.95088834618855,-30.650760904548576,-77.0231691358436,22.417366780989596,2,8,10,PASS,
N2,21,sto-3g,1.1617510571777379,0.027899763001917766,-107.49817816993622,-107.67477021614108,-0.1765920462048598,-176.5920462048598,-30.601700006273575,-77.07307020986751,22.319483313465994,2,8,10,PASS,
N2,22,sto-3g,1.1668237413599047,0.03297244718408465,-107.4972320520916,-107.67547568659138,-0.1782436344997791,-178.2436344997791,-30.55293818721566,-77.12253749937572,22.222450928929153,2,8,10,PASS,
N2,23,sto-3g,1.1718964255420716,0.03804513136625154,-107.49614551068953,-107.67605114979506,-0.17990563910552737,-179.90563910552737,-30.50447451379455,-77.17157663600051,22.126258575356594,2,8,10,PASS,
N2,24,sto-3g,1.1769691097242385,0.043117815548418426,-107.49492312648441,-107.67650117186858,-0.1815780453841711,-181.5780453841711,-30.45630801745952,-77.22019315440906,22.030895391260756,2,8,10,PASS,
N2,25,sto-3g,1.1820417939064054,0.04819049973058531,-107.49356935220213,-107.67683019044063,-0.18326083823849615,-183.26083823849615,-30.40843769606039,-77.26839249438022,21.9363507016006,2,8,10,PASS,
N2,26,sto-3g,1.187114478088572,0.05326318391275198,-107.49208851584709,-107.6770425180132,-0.18495400216610847,-184.95400216610847,-30.36086251518931,-77.31618000282388,21.842614013798052,2,8,10,PASS,
N2,27,sto-3g,1.192187162270739,0.058335868094918863,-107.49048482393151,-107.6771423452455,-0.1866575213139896,-186.6575213139896,-30.31358140949223,-77.36356093575327,21.749675013856187,2,8,10,PASS,
N2,28,sto-3g,1.1972598464529058,0.06340855227708575,-107.48876236462318,-107.67713374415729,-0.18837137953410377,-188.37137953410377,-30.26659328395283,-77.41054046020446,21.657523562576056,2,8,10,PASS,
N2,29,sto-3g,1.2023325306350727,0.06848123645925264,-107.48692511081623,-107.67702067125452,-0.19009556043829434,-190.09556043829434,-30.219897015146373,-77.45712365610815,21.566149691869295,2,8,10,PASS,
N2,30,sto-3g,1.2074052148172396,0.07355392064141952,-107.48497692312893,-107.67680697058566,-0.19183004745673315,-191.83004745673315,-30.173491452469577,-77.50331551811608,21.475543601163658,2,8,10,PASS,
CO,1,sto-3g,1.0680981974213024,-0.07738247822838762,-111.20558784121425,-111.33145825672895,-0.12587041551469724,-125.87041551469724,-32.781961362880224,-78.54949689384873,23.78105888155617,2,8,10,PASS,
CO,2,sto-3g,1.0734349200577429,-0.07204575559194715,-111.20843337018277,-111.33539490324412,-0.1269615330613476,-126.96153306134761,-32.726836480009254,-78.60855842323485,23.662828225109024,2,8,10,PASS,
CO,3,sto-3g,1.0787716426941834,-0.06670903295550668,-111.21103015604507,-111.33908861688181,-0.12805846083674055,-128.05846083674055,-32.67205248118378,-78.66703613569808,23.545767351395504,2,8,10,PASS,
CO,4,sto-3g,1.084108365330624,-0.06137231031906598,-111.21338604585026,-111.34254724596937,-0.12916120011911403,-129.16120011911403,-32.61760862442813,-78.72493862154123,23.429858985004266,2,8,10,PASS,
CO,5,sto-3g,1.0894450879670645,-0.05603558768262551,-111.2155086564643,-111.34577840683163,-0.1302697503673329,-130.2697503673329,-32.56350410229547,-78.7822743045362,23.315086189023134,2,8,10,PASS,
CO,6,sto-3g,1.094781810603505,-0.05069886504618504,-111.21740538189371,-111.34878949110482,-0.13138410921111188,-131.38410921111188,-32.50973804520356,-78.83905144590129,23.201432356788814,2,8,10,PASS,
CO,7,sto-3g,1.1001185332399455,-0.045362142409744566,-111.21908340032716,-111.35158767276883,-0.13250427244166474,-132.50427244166474,-32.45630952460159,-78.89527814816722,23.088881203876536,2,8,10,PASS,
CO,8,sto-3g,1.1054552558763862,-0.04002541977330387,-111.22054968090663,-111.35417991490687,-0.13363023400023621,-133.63023400023621,-32.403217555976426,-78.95096235893047,22.977416760321894,2,8,10,PASS,
CO,9,sto-3g,1.1107919785128266,-0.0346886971368634,-111.22181099024382,-111.35657297621194,-0.13476198596811173,-134.76198596811173,-32.35046110170876,-79.00611187450319,22.867023363066803,2,8,10,PASS,
CO,10,sto-3g,1.116128701149267,-0.029351974500422928,-111.22287389869027,-111.35877341724473,-0.13589951855446714,-135.89951855446714,-32.29803907378495,-79.06073434345979,22.75768564862219,2,8,10,PASS,
CO,11,sto-3g,1.1214654237857076,-0.024015251863982456,-111.2237447863726,-111.36078760645681,-0.1370428200842042,-137.0428200842042,-32.24595033637267,-79.11483727008414,22.64938854594022,2,8,10,PASS,
CO,12,sto-3g,1.1268021464221483,-0.018678529227541762,-111.22442984900388,-111.36262172599012,-0.1381918769862409,-138.1918769862409,-32.194193708268486,-79.16842801772167,22.54211726948902,2,8,10,PASS,
CO,13,sto-3g,1.1321388690585887,-0.01334180659110129,-111.224935103484,-111.36428177726437,-0.13934667378036636,-139.34667378036636,-32.14276796522449,-79.22151381203989,22.435857312523304,2,8,10,PASS,
CO,14,sto-3g,1.1374755916950292,-0.008005083954660819,-111.22526639329448,-111.36577358635684,-0.14050719306236203,-140.50719306236203,-32.09167184215822,-79.27410174419862,22.330594440544424,2,8,10,PASS,
CO,15,sto-3g,1.1428123143314697,-0.002668361318220347,-111.22542939369924,-111.36710280919208,-0.14167341549283208,-141.67341549283208,-32.040904035258535,-79.32619877393357,22.22631468494367,2,8,10,PASS,
CO,16,sto-3g,1.1481490369679104,0.002668361318220347,-111.2254296167613,-111.36827493654263,-0.14284531978132975,-142.84531978132975,-31.990463203985513,-79.37781173255715,22.1230043368228,2,8,10,PASS,
CO,17,sto-3g,1.1534857596043508,0.008005083954660819,-111.22527241618096,-111.36929529885336,-0.14402288267240237,-144.02288267240237,-31.940347972976326,-79.42894732587703,22.02064994098623,2,8,10,PASS,
CO,18,sto-3g,1.1588224822407913,0.01334180659110129,-111.22496299196679,-111.37016907089745,-0.14520607893065574,-145.20607893065574,-31.8905569338595,-79.47961213703798,21.91923829009907,2,8,10,PASS,
CO,19,sto-3g,1.1641592048772318,0.018678529227541762,-111.22450639494483,-111.37090127627062,-0.14639488132579004,-146.39488132579004,-31.84108864698473,-79.52981262928591,21.818756419005982,2,8,10,PASS,
CO,20,sto-3g,1.1694959275136725,0.024015251863982456,-111.22390753111516,-111.37149679173172,-0.14758926061655586,-147.58926061655586,-31.79194164307171,-79.57955514866002,21.7191915992055,2,8,10,PASS,
CO,21,sto-3g,1.174832650150113,0.029351974500422928,-111.22317116586129,-111.3719603513966,-0.14878918553530696,-148.78918553530696,-31.743114424784522,-79.62884592661207,21.62053133347501,2,8,10,PASS,
CO,22,sto-3g,1.1801693727865534,0.0346886971368634,-111.22230192802016,-111.37229655079202,-0.1499946227718567,-149.9946227718567,-31.694605468234258,-79.67769108255774,21.522763350641505,2,8,10,PASS,
CO,23,sto-3g,1.185506095422994,0.04002541977330387,-111.22130431381973,-111.37250985077605,-0.15120553695632566,-151.20553695632566,-31.646413224415454,-79.7260966263606,21.425875600493633,2,8,10,PASS,
CO,24,sto-3g,1.1908428180594346,0.045362142409744566,-111.2201826906884,-111.37260458133014,-0.15242189064173317,-152.42189064173317,-31.59853612057978,-79.77406846075037,21.329856248830538,2,8,10,PASS,
CO,25,sto-3g,1.196179540695875,0.05069886504618504,-111.2189413009442,-111.37258494523206,-0.15364364428786814,-153.64364428786814,-31.5509725615525,-79.8216123836796,21.234693672643246,2,8,10,PASS,
CO,26,sto-3g,1.2015162633323155,0.05603558768262551,-111.21758426536837,-111.37245502161034,-0.15487075624196223,-154.87075624196223,-31.50372093099253,-79.86873409061779,21.140376455424416,2,8,10,PASS,
CO,27,sto-3g,1.206852985968756,0.06137231031906598,-111.21611558666888,-111.37221876938936,-0.15610318272048573,-156.10318272048573,-31.45677959260145,-79.91543917678793,21.0468933826026,2,8,10,PASS,
CO,28,sto-3g,1.2121897086051967,0.06670903295550668,-111.21453915283864,-111.37188003062836,-0.1573408777897214,-157.3408777897214,-31.410146891285024,-79.96173313934335,20.954233437097102,2,8,10,PASS,
CO,29,sto-3g,1.2175264312416372,0.07204575559194715,-111.2128587404124,-111.37144253375872,-0.1585837933463239,-158.5837933463239,-31.363821154268535,-80.00762137949019,20.86238579498967,2,8,10,PASS,
CO,30,sto-3g,1.2228631538780776,0.07738247822838762,-111.21107801763176,-111.37090989672714,-0.15983187909537833,-159.83187909537833,-31.31780069217146,-80.05310920455568,20.77133982130963,2,8,10,PASS,
HF,1,sto-3g,0.8017909532112666,-0.15367174522172344,-98.53077195104531,-98.54893506402632,-0.01816311298101425,-18.16311298101425,-28.517746012978435,-70.03118905104789,5.939945916332993,1,5,8,PASS,
HF,2,sto-3g,0.8123890046058682,-0.14307369382712187,-98.5372226610317,-98.55600372929977,-0.018781068268069134,-18.781068268069134,-28.46454990303934,-70.09145382626043,5.862456127887381,1,5,8,PASS,
HF,3,sto-3g,0.8229870560004698,-0.1324756424325202,-98.54300636110256,-98.56242196019979,-0.01941559909722912,-19.41559909722912,-28.412255607415645,-70.15016635278414,5.786962095643556,1,5,8,PASS,
HF,4,sto-3g,0.8335851073950714,-0.12187759103791862,-98.54816362520772,-98.56823067516072,-0.020067049952999128,-20.067049952999128,-28.360844833252685,-70.20738584190804,5.713387698543425,1,5,8,PASS,
HF,5,sto-3g,0.8441831587896731,-0.11127953964331694,-98.55273226900877,-98.57346803060989,-0.020735761601116565,-20.735761601116565,-28.310299498972768,-70.26316853163712,5.64166063808742,1,5,8,PASS,
HF,6,sto-3g,0.8547812101842747,-0.10068148824871537,-98.5567475906805,-98.57816966157483,-0.02142207089433157,-21.42207089433157,-28.26060179065614,-70.3175678709187,5.571712201363522,1,5,8,PASS,
HF,7,sto-3g,0.8653792615788762,-0.0900834368541138,-98.56024258869071,-98.58236889920802,-0.022126310517307957,-22.126310517307957,-28.21173420886433,-70.37063469034369,5.503477041488943,1,5,8,PASS,
HF,8,sto-3g,0.8759773129734779,-0.07948538545951211,-98.5632481583049,-98.58609696697832,-0.022848808673415988,-22.848808673415988,-28.16367960650912,-70.4224173604692,5.436892973989838,1,5,8,PASS,
HF,9,sto-3g,0.8865753643680795,-0.06888733406491054,-98.56579326849617,-98.58938315721211,-0.023589888715946472,-23.589888715946472,-28.11642121841622,-70.47296193879589,5.371900787785384,1,5,8,PASS,
HF,10,sto-3g,0.8971734157626812,-0.05828928267030886,-98.56790512087258,-98.59225498960559,-0.024349868733011704,-24.349868733011704,-28.069942683267442,-70.52231230633815,5.308444069568591,1,5,8,PASS,
HF,11,sto-3g,0.9077714671572827,-0.04769123127570729,-98.56960929217641,-98.5947383532689,-0.025129061092485472,-25.129061092485472,-28.024228058628424,-70.57051029464047,5.2464690404890435,1,5,8,PASS,
HF,12,sto-3g,0.9183695185518843,-0.03709317988110572,-98.57092986182637,-98.59685763378316,-0.025927771956787637,-25.927771956787637,-27.97926182977828,-70.61759580400488,5.1859244041437895,1,5,8,PASS,
HF,13,sto-3g,0.928967569946486,-0.026495128486504038,-98.57188952591669,-98.59863582669291,-0.02674630077622453,-26.74630077622453,-27.935028913055902,-70.66360691363701,5.126761204973338,1,5,8,PASS,
HF,14,sto-3g,0.9395656213410876,-0.015897077091902467,-98.57250969899914,-98.60009463877299,-0.027584939773845463,-27.584939773845463,-27.89151465443105,-70.70857998434194,5.068932696241182,1,5,8,PASS,
HF,15,sto-3g,0.9501636727356892,-0.005299025697300785,-98.57281060490803,-98.60125457833793,-0.028443973429901348,-28.443973429901348,-27.848704823981137,-70.75254975435679,5.012394216848605,1,5,8,PASS,
HF,16,sto-3g,0.9607617241302908,0.005299025697300785,-98.572811357801,-98.60213503577934,-0.0293236779783399,-29.3236779783399,-27.80658560693547,-70.79554942884387,4.957103076302544,1,5,8,PASS,
HF,17,sto-3g,0.9713597755248924,0.015897077091902356,-98.57253003451676,-98.60275435544156,-0.030224320924801873,-30.224320924801873,-27.765143591910544,-70.83761076353102,4.903018447213797,1,5,8,PASS,
HF,18,sto-3g,0.9819578269194941,0.026495128486504038,-98.57198373926502,-98.60312989986062,-0.03114616059559694,-31.14616059559694,-27.72436575692177,-70.87876414293885,4.850101264756722,1,5,8,PASS,
HF,19,sto-3g,0.9925558783140956,0.03709317988110561,-98.57118866158999,-98.60327810731675,-0.03208944572676842,-32.08944572676842,-27.684239453715847,-70.91903865360091,4.798314132570045,1,5,8,PASS,
HF,20,sto-3g,1.0031539297086973,0.04769123127570729,-98.57016012846368,-98.60321454356279,-0.033054415099101675,-33.054415099101675,-27.64475239092097,-70.95846215264181,4.747621234622483,1,5,8,PASS,
HF,21,sto-3g,1.013751981103299,0.05828928267030886,-98.56891265129455,-98.60295394852189,-0.034041297227332734,-34.041297227332734,-27.605892616462214,-70.99706133205967,4.697988252606634,1,5,8,PASS,
HF,22,sto-3g,1.0243500324979005,0.06888733406491043,-98.56745996855416,-98.60251027866025,-0.03505031010608661,-35.05031010608661,-27.567648499645344,-71.0348617790149,4.649382288460817,1,5,8,PASS,
HF,23,sto-3g,1.0349480838925023,0.07948538545951223,-98.5658150846609,-98.60189674567727,-0.036081661016368116,-36.081661016368116,-27.53000871325831,-71.07188803241895,4.601771791651224,1,5,8,PASS,
HF,24,sto-3g,1.0455461352871038,0.0900834368541138,-98.56399030568157,-98.60112585207521,-0.03713554639364247,-37.13554639364247,-27.49296221599556,-71.10816363607965,4.5551264908766615,1,5,8,PASS,
HF,25,sto-3g,1.0561441866817054,0.10068148824871537,-98.56199727234646,-98.60020942410321,-0.03821215175675263,-38.21215175675263,-27.456498235456834,-71.14371118864638,4.509417329885207,1,5,8,PASS,
HF,26,sto-3g,1.066742238076307,0.11127953964331694,-98.55984699081723,-98.59915864251325,-0.039311651696010586,-39.311651696010586,-27.420606251933265,-71.17855239057998,4.464616407116823,1,5,8,PASS,
HF,27,sto-3g,1.0773402894709085,0.12187759103791851,-98.5575498615783,-98.59798407149421,-0.040434209915915176,-40.434209915915176,-27.38527598314782,-71.21270808834639,4.420696918908466,1,5,8,PASS,
HF,28,sto-3g,1.0879383408655103,0.1324756424325203,-98.55511570677464,-98.5966956861026,-0.0415799793279632,-41.5799793279632,-27.350497370073413,-71.2461983160292,4.377633106018778,1,5,8,PASS,
HF,29,sto-3g,1.098536392260112,0.14307369382712187,-98.55255379626495,-98.59530289845098,-0.042749102186036225,-42.749102186036225,-27.316260563920693,-71.27904233453029,4.33540020324817,1,5,8,PASS,
HF,30,sto-3g,1.1091344436547135,0.15367174522172344,-98.54987287261443,-98.5938145828714,-0.043941710256973465,-43.941710256973465,-27.282555914347597,-71.3112586685238,4.29397439194725,1,5,8,PASS,
H2S,1,sto-3g,1.2030703521648283,-0.1255856989017472,-394.2844813091399,-394.31764922400566,-0.03316791486577131,-33.16791486577131,-16.487737662866948,-377.8299115611386,14.379771345707908,5,6,8,PASS,
H2S,2,sto-3g,1.2117314348477073,-0.11692461621886818,-394.28841997776124,-394.3221034367017,-0.03368345894045888,-33.68345894045888,-16.452269278327492,-377.8698341583742,14.276989173846761,5,6,8,PASS,
H2S,3,sto-3g,1.2203925175305865,-0.10826353353598894,-394.29200294202366,-394.3262132705942,-0.03421032857056616,-34.21032857056616,-16.41702715440482,-377.9091861161893,14.175665884887675,5,6,8,PASS,
H2S,4,sto-3g,1.2290536002134655,-0.09960245085310993,-394.2952433631079,-394.3299920102045,-0.03474864709659187,-34.74864709659187,-16.38201240024256,-377.947979609962,14.07577063679389,5,6,8,PASS,
H2S,5,sto-3g,1.2377146828963448,-0.09094136817023069,-394.29815392871103,-394.3334524684906,-0.035298539779546445,-35.298539779546445,-16.347225995444603,-377.986226473046,13.977273450814621,5,6,8,PASS,
H2S,6,sto-3g,1.2463757655792238,-0.08228028548735167,-394.30074687045214,-394.33660700418267,-0.0358601337305231,-35.8601337305231,-16.312668795675847,-378.0239382085068,13.880145181490116,5,6,8,PASS,
H2S,7,sto-3g,1.255036848262103,-0.07361920280447243,-394.30303398063916,-394.33946753847636,-0.03643355783719926,-36.43355783719926,-16.278341538081463,-378.0611260003949,13.78435748789871,5,6,8,PASS,
H2S,8,sto-3g,1.263697930944982,-0.06495812012159341,-394.3050266284165,-394.3420455711027,-0.03701894268618844,-37.01894268618844,-16.244244846531274,-378.09780072457136,13.689882806086278,5,6,8,PASS,
H2S,9,sto-3g,1.2723590136278613,-0.05629703743871417,-394.306735775309,-394.34435219580166,-0.03761642049266811,-37.61642049266811,-16.210379236694735,-378.1339729591069,13.596694322621723,5,6,8,PASS,
H2S,10,sto-3g,1.2810200963107403,-0.04763595475583515,-394.30817199020595,-394.34639811522527,-0.03822612501932099,-38.22612501932099,-16.176745120951466,-378.1696529942739,13.504765949225234,5,6,8,PASS,
H2S,11,sto-3g,1.2896811789936193,-0.038974872072956135,-394.3093454637926,-394.34819365529376,-0.03884819150113117,-38.84819150113117,-16.14334281314342,-378.2048508421503,13.414072298418883,5,6,8,PASS,
H2S,12,sto-3g,1.2983422616764986,-0.030313789390076895,-394.31026602246015,-394.34974877902414,-0.03948275656398437,-39.48275656398437,-16.110172533171976,-378.239576245852,13.3245886601518,5,6,8,PASS,
H2S,13,sto-3g,1.3070033443593776,-0.021652706707197877,-394.3109431417073,-394.35107309985494,-0.040129958147645084,-40.129958147645084,-16.077234411445602,-378.27383868840934,13.236290979354749,5,6,8,PASS,
H2S,14,sto-3g,1.3156644270422568,-0.012991624024318638,-394.3113859590629,-394.3521758944826,-0.04078993541975251,-40.78993541975251,-16.044528493181303,-378.3076474013013,13.14915583438122,5,6,8,PASS,
H2S,15,sto-3g,1.3243255097251359,-0.00433054134143962,-394.31160328653726,-394.3530661152342,-0.04146282869692186,-41.46282869692186,-16.012054742564203,-378.34101137267004,13.063160416294568,5,6,8,PASS,
H2S,16,sto-3g,1.332986592408015,0.00433054134143962,-394.31160362262483,-394.35375240198505,-0.042148779360218214,-42.148779360218214,-15.97981304676864,-378.37393935521635,12.97828250896254,5,6,8,PASS,
H2S,17,sto-3g,1.341647675090894,0.012991624024318638,-394.3113951638824,-394.35424309365067,-0.04284792976824292,-42.84792976824292,-15.947803219846321,-378.4064398738044,12.89450046992291,5,6,8,PASS,
H2S,18,sto-3g,1.3503087577737733,0.021652706707197877,-394.31098581608023,-394.35454623925216,-0.04356042317192532,-43.56042317192532,-15.916025006480027,-378.43852123277196,12.811793211985437,5,6,8,PASS,
H2S,19,sto-3g,1.3589698404566524,0.030313789390076895,-394.3103832049609,-394.35466960858855,-0.044286403627666004,-44.286403627666004,-15.884478085612727,-378.4701915229756,12.730140185537351,5,6,8,PASS,
H2S,20,sto-3g,1.3676309231395316,0.038974872072956135,-394.3095946866061,-394.35462070251253,-0.04502601590644417,-45.02601590644417,-15.853162073946635,-378.50145862856596,12.64952136152124,5,6,8,PASS,
H2S,21,sto-3g,1.3762920058224106,0.04763595475583515,-394.3086273574314,-394.3544067628387,-0.045779405407301965,-45.779405407301965,-15.822076529324136,-378.5323302335147,12.569917215055597,5,6,8,PASS,
H2S,22,sto-3g,1.3849530885052896,0.05629703743871417,-394.307488063826,-394.3540347818871,-0.04654671806110855,-46.54671806110855,-15.791220953987363,-378.5628138278997,12.491308709670019,5,6,8,PASS,
H2S,23,sto-3g,1.3936141711881689,0.06495812012159341,-394.30618341143395,-394.3535115116781,-0.04732810024415812,-47.32810024415812,-15.760594797718227,-378.5929167139599,12.41367728212822,5,6,8,PASS,
H2S,24,sto-3g,1.402275253871048,0.07361920280447243,-394.30471977410934,-394.3528434727889,-0.04812369867954658,-48.12369867954658,-15.730197460867316,-378.6226460119217,12.337004827813502,5,6,8,PASS,
H2S,25,sto-3g,1.4109363365539271,0.08228028548735167,-394.3031033025438,-394.3520369628902,-0.048933660346449415,-48.933660346449415,-15.700028297267977,-378.6520086656223,12.261273686652482,5,6,8,PASS,
H2S,26,sto-3g,1.4195974192368062,0.09094136817023069,-394.30133993257874,-394.3510980649611,-0.04975813238235105,-49.75813238235105,-15.670086617041363,-378.68101144791984,12.186466629554143,5,6,8,PASS,
H2S,27,sto-3g,1.4282585019196854,0.09960245085310993,-394.29943539321897,-394.35003265520425,-0.050597261985274145,-50.597261985274145,-15.640371689294227,-378.70966096591013,12.112566845342212,5,6,8,PASS,
H2S,28,sto-3g,1.4369195846025644,0.10826353353598894,-394.29739521435,-394.34884641066986,-0.05145119631987427,-51.45119631987427,-15.610882744710977,-378.7379636659588,12.039557928160237,5,6,8,PASS,
H2S,29,sto-3g,1.4455806672854434,0.11692461621886796,-394.29522473417575,-394.347544816587,-0.05232008241125641,-52.32008241125641,-15.58161897804274,-378.7659258385443,11.967423865329334,5,6,8,PASS,
H2S,30,sto-3g,1.4542417499683227,0.1255856989017472,-394.2929291063803,-394.3461331734335,-0.05320406705317282,-53.20406705317282,-15.552579550496716,-378.79355362293677,11.896149025639893,5,6,8,PASS,
H2O2,1,sto-3g,1.3066258024314503,-0.08962289109002786,-148.75320280401903,-148.8497352212124,-0.09653241719337302,-96.53241719337302,-56.63047648278197,-92.21925873843043,39.31777542542815,2,10,14,PASS,
H2O2,2,sto-3g,1.312806691472142,-0.08344200204933627,-148.75487933763537,-148.85201122892397,-0.09713189128859767,-97.13189128859767,-56.553556431071584,-92.29845479785239,39.18176584174415,2,10,14,PASS,
H2O2,3,sto-3g,1.3189875805128335,-0.07726111300864469,-148.75641223174836,-148.85415393496473,-0.09774170321637143,-97.74170321637143,-56.477192651469835,-92.3769612834949,39.04696209670516,2,10,14,PASS,
H2O2,4,sto-3g,1.325168469553525,-0.0710802239679531,-148.75780556755922,-148.85616744516219,-0.09836187760296866,-98.36187760296866,-56.4013800777532,-92.45478736740898,38.91334794597897,2,10,14,PASS,
H2O2,5,sto-3g,1.3313493585942167,-0.06489933492726152,-148.75906331392986,-148.85805575444385,-0.09899244051399592,-98.99244051399592,-56.326113698539345,-92.53194205590451,38.780907440804434,2,10,14,PASS,
H2O2,6,sto-3g,1.3375302476349082,-0.05871844588656994,-148.76018933179887,-148.85982275114594,-0.0996334193470716,-99.6334193470716,-56.25138855780689,-92.60843419333905,38.64962492121025,2,10,14,PASS,
H2O2,7,sto-3g,1.3437111366755998,-0.05253755684587835,-148.76118737840739,-148.8614722211314,-0.10028484272402238,-100.28484272402238,-56.17719975532812,-92.68427246580329,38.51948500942126,2,10,14,PASS,
H2O2,8,sto-3g,1.3498920257162914,-0.04635666780518677,-148.7620611113313,-148.86300785171335,-0.10094674038205653,-100.94674038205653,-56.1035424470067,-92.75946540470665,38.390472603445915,2,10,14,PASS,
H2O2,9,sto-3g,1.356072914756983,-0.040175778764495185,-148.7628140923331,-148.86443323539763,-0.10161914306453923,-101.61914306453923,-56.03041184513634,-92.83402139026128,38.26257287083901,2,10,14,PASS,
H2O2,10,sto-3g,1.3622538037976746,-0.0339948897238036,-148.7634497910374,-148.86575187345187,-0.10230208241446803,-102.30208241446803,-55.95780321857458,-92.90794865487732,38.13577124263455,2,10,14,PASS,
H2O2,11,sto-3g,1.3684346928383662,-0.027814000683112017,-148.76397158842792,-148.86696717928967,-0.10299559086175236,-102.99559086175236,-55.88571189283057,-92.9812552864591,38.010053407443095,2,10,14,PASS,
H2O2,12,sto-3g,1.3746155818790577,-0.021633111642420433,-148.7643827801827,-148.86808248169706,-0.10369970151435837,-103.69970151435837,-55.81413325007678,-93.05394923162028,37.88540530570813,2,10,14,PASS,
H2O2,13,sto-3g,1.3807964709197493,-0.015452222601728849,-148.7646865798452,-148.86910102788835,-0.10441444804314415,-104.41444804314415,-55.7430627290821,-93.12603829880625,37.761813124117005,2,10,14,PASS,
H2O2,14,sto-3g,1.386977359960441,-0.009271333561037265,-148.76488612183906,-148.870025986408,-0.10513986456894031,-105.13986456894031,-55.672495825070314,-93.19753016133768,37.63926329016103,2,10,14,PASS,
H2O2,15,sto-3g,1.3931582490011323,-0.003090444520345903,-148.76498446433556,-148.8708604498787,-0.10587598554315036,-105.87598554315036,-55.60242808950741,-93.26843236037129,37.51774246684068,2,10,14,PASS,
H2O2,16,sto-3g,1.399339138041824,0.003090444520345903,-148.76498459197214,-148.8716074376011,-0.10662284562897639,-106.62284562897639,-55.53285512981796,-93.33875230778315,37.39723754751074,2,10,14,PASS,
H2O2,17,sto-3g,1.4055200270825154,0.009271333561037265,-148.764889418433,-148.8722698980112,-0.10738047957821095,-107.38047957821095,-55.46377260903634,-93.40849728897484,37.277735650861615,2,10,14,PASS,
H2O2,18,sto-3g,1.411700916123207,0.015452222601728849,-148.76470178889457,-148.87285071100075,-0.10814892210618154,-108.14892210618154,-55.39517624539225,-93.4776744656085,37.159224116032405,2,10,14,PASS,
H2O2,19,sto-3g,1.4178818051638986,0.021633111642420433,-148.76442448234246,-148.87335269010526,-0.10892820776280132,-108.92820776280132,-55.32706181183667,-93.5462908782686,37.04169049785163,2,10,14,PASS,
H2O2,20,sto-3g,1.4240626942045902,0.027814000683112017,-148.76406021376403,-148.87377858456418,-0.10971837080015234,-109.71837080015234,-55.25942513550933,-93.61435344905487,36.92512256220185,2,10,14,PASS,
H2O2,21,sto-3g,1.4302435832452818,0.0339948897238036,-148.76361163622167,-148.8741310812598,-0.11051944503813615,-110.51944503813615,-55.19226209715096,-93.68186898410885,36.809508281504385,2,10,14,PASS,
