molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,5,train,15,496,train,0.00011143569749752502,1,0.00011143569749752502,0.11143569749752502,0.00013935180179853725,0.13935180179853723,0.00034245844022862126,0.34245844022862126,0.00045583128184786825,0.45583128184786825
CO,MB2_flip_0123,5,test,15,496,train,0.00011143569749752502,1,0.00010708593049403859,0.10708593049403858,0.0001262945872602755,0.1262945872602755,0.0002699026124963755,0.2699026124963755,0.00038327530703577417,0.38327530703577417
