molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,31,train,15,499,train,0.0023020375542018782,0.0023020375542018782,2.302037554201878,0.003151531598841082,3.1515315988410824,0.007172541863816995,7.172541863816995,0.013496281355852652,13.496281355852652,1
CO,FE,31,test,15,499,train,0.0023020375542018782,0.0023903623877003103,2.39036238770031,0.003259985890198355,3.259985890198355,0.008756228139628341,8.756228139628341,0.012565914702640818,12.565914702640818,1
