molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FG,15,train,15,499,train,0.0016966778087603737,0.0016966778087603737,1.6966778087603738,0.0019662364027218816,1.9662364027218815,0.004129538383162379,4.129538383162378,0.00685157775785164,6.85157775785164,1
CO,FG,15,test,15,499,train,0.0016966778087603737,0.0018263435584390604,1.8263435584390604,0.002616299748167352,2.6162997481673522,0.007757281136644811,7.757281136644812,0.010181290092036166,10.181290092036166,1
