epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.13462496234214041,134.6249623421404,0.13337400926626303,133.37400926626302,0.02,1,-0.012161201920336725,0.11818064280435986,0.15093135758014137
2,0.08019345185359762,80.19345185359762,0.07894494489231223,78.94494489231222,0.02,2,-0.04606756002865884,0.1502813940943366,0.18527565966039333
3,0.010457857545989076,10.457857545989077,0.011140787037649836,11.140787037649835,0.02,3,-0.07863419318338484,0.1802296753364735,0.2182654354718544
4,0.04657958886107924,46.57958886107924,0.04754663919918586,47.546639199185854,0.02,3,-0.10461713050512664,0.20405932956258638,0.24389115377537982
5,0.04962183923159657,49.62183923159657,0.050532066530491616,50.53206653049162,0.02,3,-0.13014274498898426,0.22726797359724138,0.2661713091831357
6,0.036403372277854285,36.40337227785429,0.03730836949496981,37.30836949496981,0.02,3,-0.15676217385733704,0.2510960199008627,0.28702471220551945
7,0.018999932756656353,18.999932756656353,0.0199267280960575,19.9267280960575,0.02,3,-0.1827494840838621,0.2740131264512821,0.30601353005529247
8,0.007402013122873115,7.402013122873115,0.007648094877185268,7.648094877185268,0.02,8,-0.20612353956094376,0.29440628343646486,0.3224377417404035
9,0.010339433597315536,10.339433597315535,0.009787421275558471,9.78742127555847,0.02,8,-0.22561585357512381,0.31138148237248997,0.3360352417918814
10,0.01709965987870939,17.09965987870939,0.016099741786572065,16.099741786572064,0.02,8,-0.24090944277874973,0.3248412516031072,0.3469629516097144
11,0.020972185508799625,20.972185508799626,0.019959524248805472,19.959524248805472,0.02,8,-0.2524887751212143,0.3352673548205023,0.35567940413002264
12,0.0207660635392239,20.7660635392239,0.019745919390234304,19.745919390234302,0.02,8,-0.2606248738241371,0.34297321398298597,0.36249876882849363
13,0.017593968570005055,17.593968570005057,0.016569958158978923,16.569958158978924,0.02,8,-0.26612861269864435,0.3485916119300497,0.367859065887233
14,0.0127473745894081,12.7473745894081,0.012021151230404214,12.021151230404215,0.02,8,-0.2696623814237037,0.35262479804050334,0.3720844988548518
15,0.008983672582053659,8.983672582053659,0.008665416967093989,8.66541696709399,0.02,8,-0.27181000702868024,0.35549996885819707,0.37542983706366534
16,0.0076605769661968175,7.6605769661968175,0.007710996437061966,7.710996437061966,0.02,8,-0.27329677508456035,0.35770974654222426,0.37814356535595356
17,0.00836183596814315,8.36183596814315,0.008753606875678334,8.753606875678335,0.02,8,-0.2743942443823554,0.35946295576142395,0.38035244405914226
18,0.009805572663156624,9.805572663156624,0.010455789307851317,10.455789307851317,0.02,8,-0.27563302330415423,0.36111281158823205,0.38221133268621693
19,0.010605034579934818,10.605034579934818,0.011329017436843752,11.329017436843753,0.02,8,-0.27722246419512536,0.3628143989177849,0.3838072949173546
20,0.010369268518752361,10.369268518752362,0.011039914537671659,11.039914537671658,0.02,8,-0.27909297216925927,0.3645512636803309,0.3851779514718516
21,0.009287813099466202,9.287813099466202,0.009816469664857433,9.816469664857433,0.02,8,-0.2812618122878566,0.3663541076073323,0.38636542976130644
22,0.008189146689754706,8.189146689754706,0.008581842765610132,8.581842765610132,0.02,8,-0.28350426613923485,0.36810740139632286,0.38737545845829735
23,0.007704851615850764,7.704851615850764,0.007829995242903206,7.829995242903205,0.02,8,-0.2856216347587753,0.36971025082578696,0.388217557045692
24,0.0077715749290550255,7.771574929055025,0.007759579633659682,7.759579633659682,0.02,8,-0.28739700069851515,0.3710508597211978,0.3888978160459105
25,0.008166978408680055,8.166978408680055,0.008015662558263961,8.01566255826396,0.02,8,-0.28879664271057837,0.3721218180886573,0.38943442297024133
26,0.008437985079090302,8.437985079090302,0.00819578807433653,8.19578807433653,0.02,8,-0.2896311739721983,0.37282626967780924,0.3898339955097202
27,0.008480949085351377,8.480949085351376,0.008220052812115823,8.220052812115823,0.02,8,-0.2900852786673733,0.37327677551692234,0.3901281049644206
28,0.008194201436801513,8.194201436801514,0.00804342151287797,8.04342151287797,0.02,8,-0.29009990990286133,0.373446719349964,0.3903279184780919
29,0.007860366327023678,7.860366327023677,0.0077876987430338974,7.787698743033897,0.02,8,-0.28976303844118745,0.3733916716478823,0.39044591392196565
30,0.007681134134052416,7.6811341340524155,0.007684570657778755,7.684570657778755,0.02,8,-0.2893696088618784,0.3732819145335249,0.3905165376677062
31,0.007652169923182269,7.652169923182269,0.0077776086001114485,7.777608600111448,0.02,8,-0.28893980802598296,0.37313302086679717,0.39054773797752224
32,0.007722194384770935,7.722194384770934,0.007960347809713754,7.960347809713754,0.02,8,-0.2885921608442262,0.3730161310682633,0.3905504128027221
33,0.007786628548415151,7.786628548415151,0.008046161226012979,8.046161226012979,0.02,8,-0.2884762869298384,0.3730195731490255,0.3905431067510405
34,0.007728875541712364,7.728875541712364,0.00798833133701646,7.98833133701646,0.02,8,-0.28859198350437026,0.37314605022560243,0.3905269886900161
35,0.007662944484007006,7.6629444840070065,0.007822516885238134,7.822516885238135,0.02,8,-0.28888010830815253,0.37336333054363774,0.39050275604200985
36,0.0075947413806083715,7.5947413806083715,0.007720381410527984,7.720381410527984,0.02,8,-0.2892049011230788,0.3735947353232178,0.3904676664879954
37,0.0076158655073795024,7.615865507379502,0.007648742721953651,7.648742721953651,0.02,8,-0.28952880018920196,0.37381974772307863,0.390418099210325
38,0.007646653568732009,7.64665356873201,0.007636750014421297,7.636750014421297,0.02,8,-0.28967591440378676,0.3739377198428684,0.39034782565336623
39,0.007655148357791782,7.655148357791782,0.007645425244980911,7.6454252449809115,0.02,8,-0.28969477663021986,0.3739776979285044,0.3902579890313889
