molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,2,train,15,498,train,0.00013858007259168748,1,0.00013858007259168748,0.13858007259168748,0.00016908589596785747,0.16908589596785747,0.00040872565004479444,0.40872565004479444,0.0005598319577284905,0.5598319577284905
CO,MB2_flip_01234,2,test,15,498,train,0.00013858007259168748,1,0.00014924819371333608,0.14924819371333609,0.00019377803220722132,0.1937780322072213,0.0005210862665124272,0.5210862665124272,0.0006707434436661885,0.6707434436661885
