molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01234,6,train,15,498,train,7.12727387130759e-05,1,7.12727387130759e-05,0.0712727387130759,8.289313303519894e-05,0.08289313303519893,0.00017040140567045614,0.17040140567045614,0.0002991553691429616,0.2991553691429616
CO,MB2_flip_01234,6,test,15,498,train,7.12727387130759e-05,1,7.281434855300196e-05,0.07281434855300195,8.811640351946034e-05,0.08811640351946035,0.0002171712831210426,0.2171712831210426,0.00032116999991638195,0.32116999991638195
