molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,7,train,15,498,train,0.0002819119929655537,1,0.0002819119929655537,0.28191199296555375,0.0003564498918512678,0.3564498918512678,0.0009149245814421558,0.9149245814421558,0.0012414027675402006,1.2414027675402006
CO,MB2_flip_01,7,test,15,498,train,0.0002819119929655537,1,0.00027053822016899763,0.27053822016899765,0.0003191124563924323,0.3191124563924323,0.0007163205701602171,0.7163205701602171,0.0010461107599968045,1.0461107599968045
