molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,0,train,15,1,train,0.10656355388610295,1,0.10656355388610295,106.56355388610295,0.10689295765447761,106.89295765447761,0.12049436573461958,120.49436573461958,0.027165300404317194,27.165300404317193
CO,MB2_flip_0,0,test,15,1,train,0.10656355388610295,1,0.10753659647678883,107.53659647678883,0.10786688874999353,107.86688874999354,0.12154722848907687,121.54722848907687,0.027324808084393554,27.324808084393553
