molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,5,train,15,488,train,0.00045776021172090343,1,0.00045776021172090343,0.4577602117209034,0.0005673515923604304,0.5673515923604303,0.0012982650413582708,1.2982650413582708,0.0017490729605212363,1.7490729605212363
CO,MB2_flip_012,5,test,15,488,train,0.00045776021172090343,1,0.0004771029954385997,0.4771029954385997,0.0006129771174782529,0.6129771174782529,0.0015405220955361787,1.5405220955361787,0.0019975387119131605,1.9975387119131605
