molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,0,train,15,1,train,0.10656795741310057,1,0.10656795741310057,106.56795741310057,0.10689739336524431,106.89739336524431,0.12049979881310281,120.49979881310281,0.027167193779430845,27.167193779430846
CO,MB2_flip_0123,0,test,15,1,train,0.10656795741310057,1,0.10754106841306403,107.54106841306402,0.10787139353270556,107.87139353270555,0.12155275059863825,121.55275059863826,0.02732674007899258,27.32674007899258
