epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.12229706958575633,122.29706958575633,0.12353737106796811,123.53737106796811,0.02,1,0.09325506802203708,-0.05002739443483786,0.07442416340812616
2,0.031194436821583536,31.194436821583537,0.03256691820507358,32.566918205073584,0.02,2,0.12931228634650038,-0.0741142456419889,0.11156120837130423
3,0.04184737298084222,41.84737298084222,0.04036852471246928,40.36852471246928,0.02,2,0.15841597547937095,-0.09020565333099008,0.14200980465972882
4,0.05447459700194582,54.47459700194582,0.05296786790477221,52.96786790477221,0.02,2,0.1853389409865143,-0.11111010579727992,0.16866730616856032
5,0.037540733564227255,37.54073356422725,0.0360584679068113,36.0584679068113,0.02,2,0.2134427274473363,-0.13729776086234588,0.19474020258940447
6,0.01608589540316278,16.08589540316278,0.01513502883933782,15.135028839337819,0.02,6,0.24017994011587443,-0.16402432079995027,0.2183682333816123
7,0.010752976605872997,10.752976605872997,0.011043414020495124,11.043414020495124,0.02,7,0.26312974321799143,-0.1875991451730921,0.23811904522945324
8,0.015330416849182339,15.330416849182338,0.016353454535615316,16.353454535615317,0.02,7,0.281764376205327,-0.20655971755488606,0.25446089442300523
9,0.01978305931508072,19.78305931508072,0.021156621851845605,21.156621851845603,0.02,7,0.296928082756012,-0.22155384430788969,0.26844299610042477
10,0.01979507430242552,19.795074302425522,0.02115415855901903,21.154158559019027,0.02,7,0.30930813306496663,-0.23319558396352918,0.28088509782009347
11,0.016156569715437327,16.15656971543733,0.01728924315076359,17.28924315076359,0.02,7,0.3194448672617501,-0.2422258837376165,0.29212963703938344
12,0.012231959727224904,12.231959727224904,0.012907469259121042,12.907469259121042,0.02,7,0.3277356972879438,-0.2493472486220133,0.30209275020959253
13,0.010004173253193827,10.004173253193827,0.010293347168300134,10.293347168300134,0.02,13,0.334511067242498,-0.25505521240910617,0.3107647577173412
14,0.01010439170996595,10.104391709965949,0.00992086773712355,9.92086773712355,0.02,13,0.3400893897461199,-0.2597401882777556,0.31813039504762936
15,0.011298489241532903,11.298489241532904,0.01088015332953305,10.88015332953305,0.02,13,0.3447945490578595,-0.26371556138016894,0.32423397814686256
16,0.012142214106073346,12.142214106073347,0.011565244565949099,11.565244565949099,0.02,13,0.3488973811834392,-0.2671812620410233,0.32918884742893934
17,0.012181597470302934,12.181597470302934,0.011607626213563645,11.607626213563645,0.02,13,0.3524799979024385,-0.2701810105121394,0.3332377276581037
18,0.011178547328530625,11.178547328530625,0.010766932182364733,10.766932182364732,0.02,13,0.3557454188836232,-0.2728546936901653,0.3365008584478133
19,0.01014359899512526,10.14359899512526,0.0099209738038552,9.920973803855201,0.02,13,0.3586507464587752,-0.27519466284032984,0.33917932698898834
20,0.00960091355517331,9.600913555173308,0.009599330165937236,9.599330165937236,0.02,20,0.3612071680608078,-0.2772275383878896,0.3413980207967083
21,0.009695037538215157,9.695037538215157,0.00997977295017655,9.97977295017655,0.02,20,0.3633638386591125,-0.2789500606803372,0.3432801028974629
22,0.010096826295722271,10.096826295722272,0.010494460407338448,10.494460407338448,0.02,20,0.36504199025583967,-0.2803449179241853,0.3449338498944091
23,0.010263427580416864,10.263427580416865,0.010720099881591819,10.72009988159182,0.02,20,0.3662806538016604,-0.2814525381308263,0.34641504993631195
24,0.01012674589841828,10.12674589841828,0.01057153396559268,10.57153396559268,0.02,20,0.36715720148480185,-0.28232424559172015,0.34773926782480075
25,0.009729094904232648,9.729094904232648,0.01001811272194381,10.01811272194381,0.02,20,0.36764845702783405,-0.2829722393794788,0.34896077479374354
26,0.009515928189653976,9.515928189653977,0.00965359964439855,9.65359964439855,0.02,26,0.3680223475860531,-0.2835157466598589,0.35002940191091075
27,0.009461586020450543,9.461586020450543,0.009455933317151631,9.455933317151631,0.02,27,0.368182364191401,-0.2839333000349354,0.35099899577059757
28,0.009513028310921268,9.513028310921268,0.00946727633979191,9.46727633979191,0.02,27,0.3684306784184673,-0.2843402497381726,0.35185074457797655
29,0.009627461451758778,9.627461451758778,0.009511613900515253,9.511613900515252,0.02,27,0.3686148370785951,-0.2846919363552798,0.3526177852054879
30,0.00961579492537243,9.61579492537243,0.009495497261140094,9.495497261140095,0.02,27,0.36887842927171516,-0.28503668505015084,0.3533072821136991
31,0.009487416413718409,9.487416413718408,0.009441811316107501,9.4418113161075,0.02,27,0.3691788620659352,-0.28536564339256754,0.3539347219922052
32,0.009371416190748673,9.371416190748672,0.009360522284497092,9.360522284497092,0.02,32,0.36958155854720615,-0.2857024640977869,0.35451953976839506
33,0.009297407413387178,9.297407413387177,0.009419617521845324,9.419617521845323,0.02,33,0.3698801665817064,-0.285996391326304,0.35506008249227883
34,0.009338979487723477,9.338979487723478,0.009461217691461686,9.461217691461686,0.02,33,0.3701066255707452,-0.28625815758244044,0.3555619902745459
35,0.009346027472606964,9.346027472606965,0.009480953456527153,9.480953456527153,0.02,33,0.3702269145633919,-0.28648613011878504,0.3560338406862729
36,0.009327991901947112,9.327991901947112,0.009463205149515251,9.463205149515252,0.02,33,0.37026804987343015,-0.2866868340751638,0.3564737379931112
37,0.009287361809924411,9.28736180992441,0.009409723132181342,9.409723132181343,0.02,37,0.370238371459836,-0.28686904944138847,0.3568936577004061
38,0.009213595567815284,9.213595567815284,0.009304761833999387,9.304761833999386,0.02,38,0.3700454878851503,-0.2870159528797582,0.35727855687851323
