molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,6,train,15,479,train,6.745986379292727e-05,1,6.745986379292727e-05,0.06745986379292727,7.867055640999031e-05,0.07867055640999031,0.00016116504910379525,0.16116504910379525,0.0002838994573577114,0.2838994573577114
CO,MB2_flip_0123,6,test,15,479,train,6.745986379292727e-05,1,7.336043936816601e-05,0.07336043936816601,9.202421598963882e-05,0.09202421598963882,0.00025495193392699456,0.25495193392699456,0.00035510676849045963,0.35510676849045963
