molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FG,22,train,15,488,train,0.004224721381114145,0.004224721381114145,4.224721381114145,0.005474846253680518,5.474846253680518,0.01091597335053221,10.91597335053221,0.020598901947019077,20.598901947019076,1
CO,FG,22,test,15,488,train,0.004224721381114145,0.004652948343993329,4.652948343993329,0.005929982500135267,5.929982500135267,0.011630411324417167,11.630411324417167,0.02158742321971152,21.58742321971152,1
