epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.03250969421978771,32.509694219787704,0.03302584237759812,33.02584237759812,0.02,1,-0.0019844695583127753,0.12194599362411954
2,0.025351894120071713,25.351894120071712,0.026825899946614492,26.82589994661449,0.02,2,0.00313769559579074,0.15411721705282816
3,0.01100108781026863,11.00108781026863,0.009745515952601836,9.745515952601835,0.02,3,0.004146606462791307,0.18961401698802985
4,0.027554175544776936,27.554175544776935,0.026308309895160295,26.308309895160296,0.02,3,0.0018026184836219849,0.21924138135704668
5,0.023912717293090857,23.912717293090857,0.02275699540597729,22.75699540597729,0.02,3,-0.007103288945814794,0.24017442218167448
6,0.01624359168416191,16.24359168416191,0.015510299264244961,15.510299264244962,0.02,3,-0.02164805383251091,0.2562566090676951
7,0.01855244952261363,18.55244952261363,0.017311947917223108,17.311947917223108,0.02,3,-0.03311433671717425,0.26855692760763294
8,0.0203853010214981,20.3853010214981,0.019876392574646858,19.876392574646857,0.02,3,-0.033521024884816314,0.2887756707232344
9,0.01405183459564374,14.05183459564374,0.012266916719869441,12.26691671986944,0.02,3,-0.025296412579090898,0.31410619729369355
10,0.009210963118214451,9.210963118214451,0.00799553330764922,7.99553330764922,0.02,10,-0.01817420065768088,0.342326158328658
11,0.01094043806050274,10.940438060502741,0.010346881923933397,10.346881923933397,0.02,10,-0.013442731443004792,0.3683673116266674
12,0.01238797266666245,12.38797266666245,0.010929180101552636,10.929180101552637,0.02,10,-0.011988307628826824,0.3903786648803032
13,0.01029209020093513,10.29209020093513,0.009160883496540453,9.160883496540453,0.02,10,-0.011355531228340363,0.4079882634851991
14,0.00807529758686718,8.07529758686718,0.00787935852101858,7.87935852101858,0.02,14,-0.009450802649486322,0.42139998206013174
15,0.010289682729373167,10.289682729373167,0.009931958606673159,9.93195860667316,0.02,14,-0.007043420466983325,0.43009546354441824
16,0.012080353151263786,12.080353151263786,0.011205552869486664,11.205552869486663,0.02,14,-0.004514534511765697,0.43826087499456445
17,0.009231300839472996,9.231300839472995,0.007927732357222049,7.927732357222049,0.02,14,-0.0024208698394492913,0.44540723518950964
18,0.006556740610268755,6.556740610268755,0.005738891884192948,5.738891884192948,0.02,18,-0.0034808482673372608,0.4521050804938098
19,0.008951556712966328,8.951556712966328,0.00817687683220575,8.17687683220575,0.02,18,-0.006148820399739163,0.45715999793195244
20,0.008926334254439382,8.926334254439382,0.008363962255129533,8.363962255129533,0.02,18,-0.009577672269511952,0.45880594296335686
21,0.005827810527150593,5.827810527150593,0.00545258643147453,5.45258643147453,0.02,21,-0.011877761368683907,0.45989726869259984
22,0.006384401901248674,6.384401901248674,0.005198069295956779,5.1980692959567785,0.02,21,-0.0144619285023123,0.459449537008262
23,0.00728656749174452,7.28656749174452,0.005984656367836885,5.984656367836885,0.02,21,-0.016463559072045976,0.45958833496482987
24,0.007265369554036007,7.265369554036007,0.006083584979005413,6.083584979005413,0.02,21,-0.016944109065491327,0.46200833240451006
25,0.006057582368528948,6.057582368528949,0.006136189259965356,6.136189259965356,0.02,21,-0.018022083397497574,0.4649614546395357
26,0.006566989637147343,6.566989637147343,0.006158476485006095,6.158476485006095,0.02,21,-0.017601127968990757,0.4669177310354579
27,0.006214776469495231,6.214776469495231,0.005794461370727157,5.7944613707271575,0.02,21,-0.018481843009123807,0.468230701374175
28,0.005010499323823112,5.010499323823113,0.004754144015281747,4.754144015281748,0.02,28,-0.019811824437343438,0.4682229498001048
29,0.005416068669003982,5.416068669003982,0.004793347633976334,4.793347633976334,0.02,28,-0.022153288992383436,0.46778917541572174
30,0.005683352686190063,5.683352686190063,0.004932323744246072,4.932323744246071,0.02,28,-0.024544242737695145,0.46694321587165055
31,0.005560462374697023,5.560462374697023,0.005002812618120558,5.002812618120558,0.02,28,-0.028339595914432174,0.46618492449501253
32,0.0050796038338829785,5.079603833882978,0.004641971521808208,4.641971521808208,0.02,28,-0.03170042944894336,0.46503514489805703
33,0.004867545957625359,4.867545957625359,0.004224673062255796,4.224673062255796,0.02,33,-0.03512385038005457,0.46333830374101914
34,0.00468509721476086,4.6850972147608605,0.004143635780694399,4.1436357806943995,0.02,34,-0.03912839587035213,0.4610341091354671
35,0.004448267990559638,4.448267990559638,0.004162837348107251,4.162837348107251,0.02,35,-0.04378986870823367,0.4584426490790853
36,0.0050783900377344504,5.078390037734451,0.004619572953859548,4.6195729538595485,0.02,35,-0.04961445489277635,0.4558839852854322
37,0.005061011266552958,5.061011266552958,0.004657807267546092,4.657807267546092,0.02,35,-0.054476138068924394,0.45265328326282966
38,0.004893081228318247,4.8930812283182465,0.004606088623140205,4.606088623140205,0.02,35,-0.059494733427771306,0.44914594667108476
39,0.004795202527474141,4.7952025274741406,0.00451248502778705,4.51248502778705,0.02,35,-0.06482371031895001,0.4456100722552881
40,0.004732104091331983,4.7321040913319825,0.0043628401380138,4.3628401380138,0.02,35,-0.07002112484716759,0.4423176738103134
41,0.0045388343096833,4.5388343096833,0.0042453440112209025,4.245344011220903,0.02,35,-0.0752915604247813,0.4391335470143767
42,0.004872296851235964,4.872296851235964,0.004421480559773165,4.421480559773165,0.02,35,-0.08117517268921833,0.43558337706224654
43,0.004577321809100029,4.577321809100029,0.0040466721393628636,4.0466721393628635,0.02,35,-0.08618254735876799,0.4319865193730793
44,0.004422513868466438,4.422513868466438,0.0039684688238747655,3.9684688238747654,0.02,44,-0.09196453562082253,0.42825502679908667
45,0.004347245553316118,4.347245553316118,0.0038156725822846107,3.815672582284611,0.02,45,-0.09736711819967626,0.4250297569996089
46,0.004307975463008714,4.307975463008714,0.003794109966014492,3.7941099660144917,0.02,46,-0.1029004045763286,0.42133323727444577
47,0.004265704687505708,4.265704687505708,0.0037774369778882672,3.777436977888267,0.02,47,-0.10852549328134284,0.41720076858778243
48,0.004311333682654626,4.3113336826546265,0.003782529920080537,3.782529920080537,0.02,47,-0.11389871613006247,0.4127857448765859
49,0.004264683537441679,4.2646835374416785,0.0038933727442638324,3.8933727442638326,0.02,49,-0.12005891093631174,0.4084694068476536
50,0.0043565159304165026,4.356515930416503,0.004043723701890778,4.043723701890778,0.02,49,-0.12633370305248223,0.4038534967533181
51,0.004761057699570894,4.761057699570895,0.004477176885560905,4.4771768855609055,0.02,49,-0.1331216222782087,0.39932579826504844
