molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_012,2,train,15,495,train,0.0002800871171878642,1,0.0002800871171878642,0.2800871171878642,0.0003386060168383753,0.33860601683837527,0.0007604843089332458,0.7604843089332458,0.0010837159170519473,1.0837159170519473
CO,MB2_flip_012,2,test,15,495,train,0.0002800871171878642,1,0.00029768741132768874,0.2976874113276887,0.00037177611846734844,0.3717761184673484,0.0009437296426366704,0.9437296426366704,0.0012683490427015387,1.2683490427015387
