molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,0,train,15,500,train,0.0005860776933551952,1,0.0005860776933551952,0.5860776933551951,0.0007130911203280992,0.7130911203280992,0.001516838502134854,1.516838502134854,0.0021642775079813437,2.1642775079813434
CO,MB2_flip_0,0,test,15,500,train,0.0005860776933551952,1,0.0006118932743838383,0.6118932743838383,0.0007568473198920923,0.7568473198920923,0.0018381523731158533,1.8381523731158533,0.0024763339881756496,2.4763339881756496
