epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.02760230704274571,27.60230704274571,0.02431817040344848,24.31817040344848,0.02,1,0.04866461052993455,-0.09898762194622689
2,0.06881965293353369,68.81965293353369,0.0696153582971049,69.6153582971049,0.02,1,0.07568173332336794,-0.12533015149233265
3,0.05187396993563585,51.873969935635856,0.05168102643263076,51.681026432630766,0.02,1,0.10284087290726922,-0.14706978775269283
4,0.031377042545867664,31.377042545867663,0.03202022979717993,32.02022979717993,0.02,1,0.12732875593072526,-0.1632794283333708
5,0.043238909238471165,43.238909238471166,0.04426724513083776,44.26724513083776,0.02,1,0.14913151930082164,-0.17685243993127955
6,0.0309333662238399,30.933366223839897,0.03136221186743761,31.36221186743761,0.02,1,0.1723266615107011,-0.19217035569769544
7,0.013320906086055382,13.320906086055382,0.012566359993536053,12.566359993536054,0.02,7,0.20018260046943334,-0.21241120999014934
8,0.03420457879560203,34.204578795602025,0.032641383879947035,32.641383879947035,0.02,7,0.22419396322508078,-0.2302044744806419
9,0.036743024722654914,36.743024722654916,0.035221239027903924,35.22123902790393,0.02,7,0.2445515223766143,-0.24517055811148264
10,0.02267125607086688,22.671256070866878,0.02173802190607427,21.73802190607427,0.02,7,0.26190708065511176,-0.25791008628218326
11,0.010229204878697181,10.229204878697182,0.009946965008095294,9.946965008095294,0.02,11,0.2766674296369251,-0.2687945800383305
12,0.018527085216185218,18.527085216185217,0.018998827034178854,18.998827034178852,0.02,11,0.289933750016538,-0.27913720523916397
13,0.019813553915411546,19.813553915411546,0.020493765141498827,20.493765141498827,0.02,11,0.3043316651826683,-0.29059529314782145
14,0.015623956249805525,15.623956249805525,0.01657409587731224,16.574095877312242,0.02,11,0.3174232288662809,-0.3013031249646019
15,0.00944719153147458,9.44719153147458,0.00997999693312693,9.97999693312693,0.02,15,0.33055373188936954,-0.31202787494655726
16,0.014738641343057936,14.738641343057937,0.01508192162629956,15.081921626299561,0.02,15,0.34254210638480387,-0.32087564541679214
17,0.014939313401761658,14.939313401761657,0.015096796697105149,15.096796697105148,0.02,15,0.35396358558786184,-0.32802964530755374
18,0.01053462322891856,10.534623228918559,0.011166567075314928,11.166567075314928,0.02,15,0.3642284765578222,-0.3337687839472248
19,0.006933098326444814,6.9330983264448145,0.007415571839276055,7.415571839276055,0.02,19,0.37313531268197314,-0.3382277813802219
20,0.01100179963179877,11.00179963179877,0.011159441764529519,11.159441764529518,0.02,19,0.38051803912541765,-0.34228740519000506
21,0.012666168627545878,12.66616862754588,0.013008599208095833,13.008599208095832,0.02,19,0.3867573588192993,-0.3467563190679724
22,0.010607827659761654,10.607827659761654,0.010475342321378072,10.475342321378072,0.02,19,0.3926396669562403,-0.35206380507759755
23,0.007197672587144462,7.197672587144462,0.007154304044151453,7.154304044151453,0.02,19,0.3977999119920981,-0.35772514040403275
24,0.00917173052510473,9.17173052510473,0.009167066048342528,9.167066048342528,0.02,19,0.40170514544121727,-0.36284590435211245
25,0.009166696740608379,9.166696740608378,0.009255398047326,9.255398047326,0.02,19,0.40464757013303954,-0.36726844171949813
26,0.006913827366939944,6.913827366939944,0.007282033117331194,7.282033117331194,0.02,26,0.4067439613852931,-0.37090789681536157
27,0.0071254607190164,7.1254607190164005,0.007771913116301197,7.771913116301197,0.02,26,0.40855912131700306,-0.37403225143465596
28,0.008867955436961202,8.867955436961202,0.009325736191967098,9.325736191967097,0.02,26,0.4101997729889964,-0.3770714975578439
29,0.008979425505809224,8.979425505809223,0.009395119979025484,9.395119979025484,0.02,26,0.4119362680166921,-0.38020179555576017
30,0.007323835376870787,7.323835376870787,0.008018820469173439,8.01882046917344,0.02,26,0.4136148406056907,-0.38335376203474436
31,0.00565773210568693,5.6577321056869305,0.00620597845530916,6.20597845530916,0.02,31,0.4151067730102853,-0.3864057312153258
32,0.006369047761090836,6.369047761090837,0.006656986345591557,6.656986345591557,0.02,31,0.41648298148060287,-0.3892073728689656
33,0.006008052079991716,6.0080520799917165,0.006242105630335458,6.242105630335458,0.02,31,0.41777005892061736,-0.39156795283730145
34,0.005884567652716398,5.884567652716398,0.006096340031140109,6.096340031140109,0.02,31,0.41878214055729374,-0.3937992879369454
35,0.006695418014383003,6.695418014383003,0.007090869025312857,7.090869025312857,0.02,31,0.41949525076401245,-0.396028445210552
36,0.007191034513262031,7.19103451326203,0.007510648704843925,7.510648704843925,0.02,31,0.41995031511329417,-0.3983480111318488
37,0.00664208551038174,6.64208551038174,0.007143610884763853,7.143610884763853,0.02,31,0.4203794153193301,-0.4009774221532048
38,0.005435665957741451,5.435665957741452,0.005826275803512108,5.826275803512108,0.02,38,0.4208412558439336,-0.4039161296130915
39,0.005229932700581687,5.229932700581687,0.005694177444550238,5.694177444550237,0.02,39,0.4214957089512397,-0.40681989151483805
40,0.005114641960669369,5.11464196066937,0.005631358748814254,5.631358748814254,0.02,40,0.42242394785328297,-0.40938186142220745
41,0.005137498676810583,5.1374986768105835,0.00555090422064796,5.5509042206479595,0.02,40,0.4232837515414896,-0.41173053396132847
42,0.0058237343517523075,5.823734351752307,0.006442169574662036,6.442169574662036,0.02,40,0.4244371071955303,-0.41402553302025263
43,0.005874719790985851,5.874719790985851,0.006543564180748774,6.543564180748774,0.02,40,0.4257177554684082,-0.4164282525442986
44,0.005817551762708508,5.817551762708508,0.006498659317322708,6.4986593173227085,0.02,40,0.4271867716723768,-0.41887479586381227
45,0.005175447728427788,5.175447728427788,0.005626925310183178,5.626925310183179,0.02,40,0.4285884653792177,-0.42144380549041693
46,0.004879898591624532,4.879898591624532,0.005111384946037178,5.1113849460371785,0.02,46,0.4300540892153375,-0.42398620716536706
47,0.004865146146699548,4.865146146699548,0.0050451862519450925,5.0451862519450925,0.02,47,0.4316411266331712,-0.4264358064418159
48,0.004810810457350565,4.810810457350565,0.0050860651211552125,5.086065121155213,0.02,48,0.4329622296602834,-0.4287443484153579
49,0.0051987453761131045,5.198745376113105,0.005646803600579711,5.646803600579711,0.02,48,0.4344863374880256,-0.43092096503627486
50,0.005431517003004416,5.431517003004416,0.005973985044015112,5.973985044015112,0.02,48,0.43605155908183296,-0.43313978283307436
51,0.005142875674788546,5.142875674788546,0.0055747668555437314,5.574766855543731,0.02,48,0.4376057945596992,-0.43547257767168296
52,0.0048180216156180995,4.8180216156180995,0.005132914087551114,5.1329140875511134,0.02,48,0.43902409887553634,-0.4378261424736069
53,0.004621134047146678,4.621134047146678,0.004837730918844021,4.837730918844021,0.02,53,0.4406767537515607,-0.44027420597354894
54,0.0044811280896727,4.4811280896726995,0.004660772386834191,4.660772386834191,0.02,54,0.4423104424466131,-0.4426443643299331
55,0.004568643088282471,4.568643088282471,0.004776062285997405,4.776062285997405,0.02,54,0.44423842483845594,-0.44487536552960644
56,0.004854664656927591,4.854664656927591,0.005221305472833249,5.221305472833249,0.02,54,0.4460141733601031,-0.4470558401167659
57,0.004743343126065449,4.743343126065448,0.005074332356384128,5.074332356384128,0.02,54,0.44789794989799186,-0.44929156623697286
58,0.0046393090012087435,4.639309001208743,0.0049417632921493005,4.9417632921493,0.02,54,0.44981062064484617,-0.4515636282066032
59,0.004334482943039921,4.334482943039921,0.004497228138396242,4.497228138396242,0.02,59,0.45176639967328647,-0.4539040933008317
60,0.004230174437569086,4.230174437569086,0.004382953995707243,4.382953995707243,0.02,60,0.4538258714535367,-0.4561418482237774
61,0.0042379767839690165,4.237976783969017,0.004384367445884592,4.3843674458845925,0.02,60,0.45615908169424096,-0.4583598238242633
62,0.004245235783912295,4.245235783912295,0.004432414069885645,4.432414069885645,0.02,60,0.4584402890533489,-0.46057604606262226
63,0.004131238375932236,4.131238375932235,0.004261407403895782,4.261407403895782,0.02,63,0.4606424057539571,-0.4626943606690329
64,0.00404334055092973,4.04334055092973,0.0041531922700783225,4.153192270078322,0.02,64,0.4629805391659708,-0.46491617232145666
65,0.004037982345296666,4.037982345296666,0.0041616814848506245,4.161681484850624,0.02,65,0.46535351294873406,-0.46703644463172
66,0.003959949762821145,3.959949762821145,0.004057492534709232,4.057492534709232,0.02,66,0.4676716031821236,-0.4690390784858081
67,0.003986134233983451,3.986134233983451,0.004129580607844499,4.129580607844499,0.02,66,0.47011635291862763,-0.4711037759438407
68,0.0040070417143887,4.0070417143887,0.004181930308659979,4.181930308659979,0.02,66,0.4727012215979129,-0.4731693360694102
69,0.0038271675896716316,3.8271675896716317,0.0039305415851583645,3.9305415851583647,0.02,69,0.47511089965330255,-0.4751750910963161
70,0.0036705144274655098,3.67051442746551,0.0036303820294506443,3.630382029450644,0.02,70,0.477553746349068,-0.47722984903894194
71,0.003638843252966184,3.638843252966184,0.003611080755773129,3.611080755773129,0.02,71,0.4800931767533151,-0.4791488084601478
72,0.0036174655127989676,3.6174655127989674,0.00369748901542669,3.6974890154266897,0.02,72,0.48263025120195713,-0.4810310089630561
73,0.0035796942546335937,3.5796942546335937,0.0037079823593689685,3.7079823593689683,0.02,73,0.4852193523686936,-0.4828640905349416
74,0.00361948778358915,3.61948778358915,0.003844544419422289,3.8445444194222893,0.02,73,0.48818043552454443,-0.4846896160053154
75,0.0034852242059325023,3.4852242059325023,0.0035821543194756683,3.582154319475668,0.02,75,0.49104697278288456,-0.486598497618894
76,0.003358940770084127,3.358940770084127,0.003322647736873391,3.322647736873391,0.02,76,0.4937541480745528,-0.48845633583037307
77,0.0033038601215755986,3.3038601215755987,0.0032269540884857268,3.226954088485727,0.02,77,0.4962632444798687,-0.4902116387558574
78,0.0032714222146036642,3.271422214603664,0.003140426332617313,3.140426332617313,0.02,78,0.49880687169520005,-0.49192216606025596
79,0.003189956664116668,3.1899566641166683,0.003223448471792497,3.223448471792497,0.02,79,0.5013225643019592,-0.4934772819067978
80,0.003175814380252771,3.175814380252771,0.0032627607393492944,3.2627607393492943,0.02,80,0.5037338679408684,-0.49501116657197675
81,0.003164155537156695,3.164155537156695,0.0033324366749420335,3.3324366749420333,0.02,81,0.5062979754711715,-0.49653047667145617
82,0.00309060434599992,3.09060434599992,0.0032365589681460703,3.2365589681460705,0.02,82,0.5086732363501744,-0.49806082324523665
83,0.0030089686503823932,3.008968650382393,0.0031331623613233568,3.1331623613233566,0.02,83,0.5113004002127894,-0.4995556529608856
84,0.0029327328844143572,2.9327328844143574,0.0030567584578682695,3.0567584578682694,0.02,84,0.5138269260893326,-0.5010724916532153
85,0.0029098586249536687,2.9098586249536686,0.002898046729007142,2.898046729007142,0.02,85,0.5164614692304289,-0.5025688165267583
86,0.002837869416416853,2.837869416416853,0.0029199118565616505,2.9199118565616504,0.02,86,0.5188366042611651,-0.5039023073331687
87,0.0027905700460315393,2.7905700460315392,0.0029508231753532566,2.9508231753532566,0.02,87,0.5213244867201571,-0.5051833076157914
88,0.0027420721861915187,2.7420721861915185,0.0029110021044613152,2.911002104461315,0.02,88,0.5237059359985297,-0.5064194914931951
89,0.002702365157213275,2.7023651572132747,0.0028837381278929504,2.8837381278929506,0.02,89,0.5261594903983974,-0.5076553521040779
90,0.00265994141015955,2.6599414101595498,0.0028432855519421947,2.843285551942195,0.02,90,0.528593941323172,-0.5088663727254089
91,0.002650804920290532,2.6508049202905317,0.0026944124863032826,2.694412486303283,0.02,91,0.5308895966146278,-0.5100053398856486
92,0.0026454815307531705,2.6454815307531705,0.002622574505381418,2.6225745053814182,0.02,92,0.5331759776733022,-0.5111219923993484
93,0.002569087317364194,2.5690873173641937,0.002634462158354095,2.6344621583540953,0.02,93,0.5354587092407723,-0.5121172169657635
94,0.0025324289572861082,2.532428957286108,0.002621907500161567,2.621907500161567,0.02,94,0.537637415864576,-0.5130959735156231
95,0.0025317619015994258,2.5317619015994257,0.0025383388682357734,2.5383388682357735,0.02,95,0.5397895515296796,-0.5140712447703999
96,0.002545638662557474,2.545638662557474,0.002446913172280946,2.446913172280946,0.02,95,0.5417339482925666,-0.5149785729413255
97,0.0025053887746177782,2.5053887746177783,0.0024763583432537467,2.4763583432537466,0.02,97,0.5435931574947794,-0.5158187338770216
98,0.0024758042744280227,2.4758042744280226,0.002511049143438889,2.5110491434388886,0.02,98,0.5451718555002071,-0.5165601035691304
99,0.0024689224507055637,2.4689224507055636,0.0024853313551408147,2.4853313551408145,0.02,99,0.5466536497356805,-0.5172424349909085
100,0.0024698563399673337,2.469856339967334,0.002430803617613588,2.430803617613588,0.02,99,0.548179574414312,-0.5179265614090229
101,0.002452182934682291,2.452182934682291,0.0024136075305717154,2.4136075305717153,0.02,101,0.549970465749117,-0.5186906958183012
102,0.002445752411783116,2.445752411783116,0.0023791995310634695,2.3791995310634695,0.02,102,0.5514570538397502,-0.5193053593432673
103,0.0024114466415885937,2.4114466415885936,0.002409525035501897,2.409525035501897,0.02,103,0.5532153267029186,-0.5199533635447435
104,0.002425276859265149,2.425276859265149,0.0022827823933864897,2.2827823933864897,0.02,103,0.5551832768928531,-0.5206663604093795
105,0.002397409292005655,2.397409292005655,0.002296835360655808,2.296835360655808,0.02,105,0.5568491427038484,-0.5212134789077602
106,0.002383950884740213,2.383950884740213,0.0022609837221277775,2.2609837221277775,0.02,106,0.5586276783847564,-0.5218395457947794
107,0.002389952930143275,2.3899529301432754,0.0021878370207862783,2.187837020786278,0.02,106,0.5600481766209019,-0.5223474621927497
108,0.002397671756839048,2.397671756839048,0.002172600397332978,2.172600397332978,0.02,106,0.5612178070059354,-0.5228249026379914
109,0.002372895278158931,2.372895278158931,0.00218025017970274,2.18025017970274,0.02,109,0.5622552492898285,-0.523193333415822
110,0.0023530665460616716,2.3530665460616715,0.0021968386173458346,2.1968386173458345,0.02,110,0.5631685080358353,-0.5235009397385662
111,0.0023428365978422462,2.342836597842246,0.0022064950195250397,2.2064950195250397,0.02,111,0.5639959157655872,-0.5237366031423921
112,0.0023264986580927164,2.3264986580927163,0.0021923953745335437,2.1923953745335436,0.02,112,0.5652135156399101,-0.5240853578985193
113,0.0023322771762924956,2.3322771762924956,0.002174224837383158,2.1742248373831576,0.02,112,0.5661603775482117,-0.5243782218578011
114,0.0023207220542797316,2.3207220542797318,0.0021721516145576493,2.172151614557649,0.02,114,0.5670225929206838,-0.5245950163955061
115,0.0023179438793954382,2.3179438793954383,0.0021425336973562876,2.1425336973562876,0.02,115,0.5682132584501179,-0.5248462898109778
116,0.0023028108154870895,2.3028108154870894,0.002128176081443058,2.128176081443058,0.02,116,0.5692301618741045,-0.5250431290989788
117,0.0023071639530196615,2.3071639530196615,0.0021063694225015267,2.1063694225015266,0.02,116,0.5702108648380712,-0.5253145265786083
118,0.0022986174112245277,2.298617411224528,0.0020790059333546254,2.0790059333546256,0.02,118,0.571353359213847,-0.525540700861104
119,0.0022878061816406846,2.2878061816406845,0.0020650452910803844,2.0650452910803843,0.02,119,0.5722945350926277,-0.5256895140019967
120,0.0022945273831595967,2.2945273831595965,0.0020411542794661268,2.041154279466127,0.02,119,0.5732343811284655,-0.525911914817728
121,0.0022611259776362607,2.2611259776362607,0.0020529651772047057,2.0529651772047055,0.02,121,0.5739185007886273,-0.5260236320150328
122,0.002270591732797378,2.270591732797378,0.0021093932140849683,2.1093932140849683,0.02,121,0.5746113300824875,-0.5261178454985364
123,0.0022414361622170335,2.2414361622170333,0.002050526866017266,2.050526866017266,0.02,123,0.5753580786010749,-0.5262016583216922
124,0.0022602766150255247,2.260276615025525,0.002026091040745361,2.026091040745361,0.02,123,0.5760920676170118,-0.5263085002777655
125,0.0022560054799085376,2.2560054799085374,0.0020215335973125565,2.0215335973125566,0.02,123,0.5767447299565269,-0.5263887463401821
126,0.0022546154567172007,2.2546154567172008,0.001998449326036994,1.998449326036994,0.02,123,0.5776645402950475,-0.5265814185791875
127,0.002222403023323381,2.222403023323381,0.002007053747223723,2.007053747223723,0.02,127,0.5782449774977706,-0.5266178204238805
128,0.0022085053600758207,2.2085053600758204,0.002019877351402947,2.019877351402947,0.02,128,0.578805317114437,-0.5266304649594756
129,0.002210665589105661,2.2106655891056612,0.0019817027844838946,1.9817027844838946,0.02,128,0.5795267987241238,-0.5266692914728713
130,0.002211892923514037,2.211892923514037,0.001950040104939991,1.9500401049399911,0.02,128,0.5804570037462072,-0.5267841671586797
131,0.0022120705818870342,2.2120705818870343,0.0019309478249697162,1.930947824969716,0.02,128,0.5811442151340773,-0.5268630154690841
132,0.0022083277635864965,2.2083277635864964,0.0019957031798291188,1.9957031798291187,0.02,132,0.5813332166614574,-0.5268017514429915
133,0.0021893610108428023,2.189361010842802,0.001988331542065941,1.988331542065941,0.02,133,0.5818015072475972,-0.5267645999521335
134,0.0021898940305956987,2.1898940305956986,0.0019659446509026346,1.9659446509026346,0.02,133,0.5820809705649319,-0.5267603861663587
135,0.0021946024481296713,2.1946024481296713,0.001968202783537722,1.9682027835377223,0.02,133,0.5823143329500187,-0.526701853025682
136,0.0021722211201319988,2.172221120131999,0.0020112993239903565,2.0112993239903565,0.02,136,0.5826762766485207,-0.5266756567559309
137,0.002165734225300325,2.165734225300325,0.002017807565934545,2.017807565934545,0.02,137,0.5829632744427108,-0.5265901914658961
138,0.00218644887780902,2.18644887780902,0.001963728568024183,1.963728568024183,0.02,137,0.5833925349248026,-0.5265525705329763
139,0.0021848188528155823,2.1848188528155825,0.0019542080740669156,1.9542080740669157,0.02,137,0.5838282727851297,-0.526534672819367
140,0.0021586944384344746,2.1586944384344746,0.001984268221078339,1.9842682210783391,0.02,140,0.5841863924824886,-0.5265050653337487
141,0.0022159172354595533,2.2159172354595533,0.0021048085690712343,2.1048085690712344,0.02,140,0.5844997079670939,-0.5264028681965635
142,0.002147900871846977,2.1479008718469768,0.002037586242442337,2.037586242442337,0.02,142,0.584511180430803,-0.5263215688296751
143,0.0022248499165084274,2.2248499165084272,0.0019491716064247192,1.9491716064247193,0.02,142,0.5849653675410844,-0.526386662550744
144,0.0021741327125074225,2.1741327125074226,0.001960152432347101,1.960152432347101,0.02,142,0.5850861295609543,-0.5262939075097687
145,0.0021841268301587093,2.1841268301587093,0.00202463321290306,2.0246332129030598,0.02,142,0.5855299813781284,-0.5262670394492247
146,0.002157673613906965,2.1576736139069648,0.0019782010136049004,1.9782010136049004,0.02,142,0.5858900063968449,-0.526268385897767
147,0.0021476326350495472,2.1476326350495474,0.001999500200659399,1.9995002006593987,0.02,147,0.5857770595144062,-0.5261542903531932
148,0.0021749889546460372,2.1749889546460373,0.0019612693254011013,1.9612693254011013,0.02,147,0.5861186826501904,-0.5261648234510427
149,0.0021636007084035475,2.1636007084035476,0.0019530886634131106,1.9530886634131106,0.02,147,0.5865224942545928,-0.5261533200362204
150,0.002167153404856669,2.167153404856669,0.0020259776257276116,2.0259776257276116,0.02,147,0.5865798760313481,-0.5260387755084661
151,0.0021866301104008037,2.1866301104008037,0.0020456053050059413,2.0456053050059415,0.02,147,0.5869327706064698,-0.5259896779487365
152,0.002146379508465381,2.146379508465381,0.0020053067196309894,2.0053067196309895,0.02,152,0.5871692442272604,-0.5258831580705847
153,0.0021989151981049115,2.1989151981049115,0.0019626734742819933,1.9626734742819933,0.02,152,0.5872617939301839,-0.5258188737250059
