molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,FE,9,train,15,51,train,0.0035642051597259694,0.0035642051597259694,3.5642051597259696,0.005174372777388865,5.174372777388865,0.014041703750860945,14.041703750860945,0.023272207130514894,23.272207130514893,1
CO,FE,9,test,15,51,train,0.0035642051597259694,0.003472489974790901,3.472489974790901,0.004733439816062155,4.733439816062155,0.010575135200257463,10.575135200257463,0.02042702562785806,20.427025627858058,1
