epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,a,b,c
1,0.08648339847218084,86.48339847218084,0.08531470849707426,85.31470849707426,0.02,1,-0.0529548548376641,0.061349925057941776,-0.10542400646669679
2,0.03158800924465545,31.58800924465545,0.0326894606643529,32.6894606643529,0.02,2,-0.08850726003988192,0.085989232038726,-0.14075200736410215
3,0.0559294247959092,55.9294247959092,0.056990627728852994,56.99062772885299,0.02,2,-0.12042636605806388,0.11275905722213955,-0.1712652751786116
4,0.02747068705243445,27.47068705243445,0.02853425730289979,28.53425730289979,0.02,4,-0.15557544190592676,0.1461745937484213,-0.20418230797171305
5,0.00815351633942633,8.15351633942633,0.00813884369900255,8.13884369900255,0.02,5,-0.1881871948844407,0.17867973666839027,-0.23429360820025444
6,0.017722995455700438,17.72299545570044,0.016628918609640622,16.62891860964062,0.02,5,-0.21428220972327855,0.2044096794470443,-0.258354667683725
7,0.023729465040166278,23.72946504016628,0.022619497718276708,22.61949771827671,0.02,5,-0.23539250067816056,0.22363070269667557,-0.2776590458022083
8,0.022101326770190558,22.101326770190557,0.020972818383112664,20.972818383112664,0.02,5,-0.2532548128337617,0.23775508308307652,-0.29365249807756905
9,0.015546335526598074,15.546335526598074,0.014564633585411367,14.564633585411368,0.02,5,-0.26883582856268967,0.24829462942632938,-0.30719389269298425
10,0.010002723253990603,10.002723253990602,0.009661081451435866,9.661081451435866,0.02,5,-0.28238707936465435,0.2564900156467456,-0.3186645939514411
11,0.008931616399173283,8.931616399173283,0.009149787748744384,9.149787748744384,0.02,5,-0.29384647999811353,0.26313252085611294,-0.3282419760171765
12,0.010774517766934244,10.774517766934244,0.011370857161437186,11.370857161437186,0.02,5,-0.3031481097608694,0.268661267513545,-0.3361012487657413
13,0.012718742910453282,12.718742910453281,0.013607755933708032,13.607755933708033,0.02,5,-0.310514037785634,0.27327563655814724,-0.34250900647120286
14,0.012765654959996906,12.765654959996906,0.013660726133720878,13.660726133720878,0.02,5,-0.31606736619294573,0.27712788381219006,-0.34766981374282924
15,0.011278464892405943,11.278464892405943,0.011986290531734941,11.98629053173494,0.02,5,-0.3201628204117604,0.2803239081220315,-0.351812363328293
16,0.009634256010974214,9.634256010974214,0.010077848507218495,10.077848507218494,0.02,5,-0.32316399762471043,0.2829667493578302,-0.3551350355814796
17,0.008930272638525765,8.930272638525764,0.00905918622950183,9.05918622950183,0.02,5,-0.3253741648407679,0.2851428710871306,-0.3577967035590053
18,0.00931788638321677,9.31788638321677,0.009126454375627249,9.12645437562725,0.02,5,-0.3271626242459013,0.2869359196118975,-0.3599768225535949
19,0.010021299020211144,10.021299020211144,0.009667788529591766,9.667788529591766,0.02,5,-0.32875366895190844,0.28841392671740684,-0.3618104199838971
20,0.01025832205792567,10.25832205792567,0.009905099441189407,9.905099441189407,0.02,5,-0.33032901832141975,0.28963569929491456,-0.3634131353988512
21,0.009818773976817307,9.818773976817306,0.009508441653113212,9.508441653113213,0.02,5,-0.33199143131603304,0.2906490158568489,-0.36486120816403345
22,0.009191679714272254,9.191679714272254,0.009062718703397461,9.062718703397461,0.02,5,-0.33363846590012813,0.2914917195534246,-0.36614902319031706
23,0.008924201338849578,8.924201338849578,0.00898603956569694,8.98603956569694,0.02,5,-0.33507222642384143,0.2921856866723956,-0.3672274822070051
24,0.009003410013391729,9.00341001339173,0.00919192106507649,9.19192106507649,0.02,5,-0.33621641816878,0.292749452134831,-0.36808931935979994
25,0.009183865829602957,9.183865829602956,0.00946972076108224,9.46972076108224,0.02,5,-0.3370593742321226,0.29320211034239074,-0.36875251917213553
26,0.009227371997855949,9.227371997855949,0.00951307981034035,9.513079810340349,0.02,5,-0.3375464703893976,0.2935533109095721,-0.369214070639115
27,0.009095219322438923,9.095219322438922,0.009380762210252915,9.380762210252914,0.02,5,-0.33775961545679134,0.2938237293507242,-0.3695161063587565
28,0.008951684087209276,8.951684087209276,0.009100636602764518,9.100636602764517,0.02,5,-0.3377379171493824,0.29402635504585256,-0.3696804523596668
29,0.008881238999416643,8.881238999416643,0.008938036879412513,8.938036879412513,0.02,5,-0.33752831542009,0.29417420610709155,-0.3697306006678898
30,0.008952717943754964,8.952717943754964,0.008923026815686241,8.923026815686242,0.02,5,-0.33737243203682166,0.2942939578169341,-0.3697632492819228
31,0.008969785672693336,8.969785672693336,0.008940326546415054,8.940326546415054,0.02,5,-0.3373384197771391,0.29439546587532794,-0.36981185354794793
32,0.008944771543431563,8.944771543431562,0.008915454330798904,8.915454330798903,0.02,5,-0.33740235855822204,0.2944818833616009,-0.3698763538505512
33,0.008886051278718542,8.886051278718542,0.008856813263229103,8.856813263229103,0.02,5,-0.3375346559036845,0.29455498651735373,-0.3699459185913868
34,0.008854200014901377,8.854200014901377,0.008865945478566142,8.865945478566141,0.02,5,-0.3375473789132391,0.294607242957079,-0.36995061456980166
35,0.008789910619959259,8.78991061995926,0.008917060333515518,8.917060333515519,0.02,5,-0.33763865323790543,0.2946534465716125,-0.3699719318458167
36,0.008817702812338287,8.817702812338288,0.008946145569938573,8.946145569938572,0.02,5,-0.3376388248712795,0.29468635354268025,-0.36994112611288055
37,0.008811955880996746,8.811955880996745,0.00894041087227391,8.94041087227391,0.02,5,-0.33751315621705635,0.2947062013167994,-0.3698452700619133
38,0.008796522789467905,8.796522789467906,0.008924999505738255,8.924999505738255,0.02,5,-0.3373436293141335,0.2947192105224157,-0.3697225541758578
39,0.00875611097602569,8.75611097602569,0.00888463295804026,8.88463295804026,0.02,5,-0.3370759272119563,0.29472411026373513,-0.369546146662177
40,0.008744695410642496,8.744695410642496,0.008849145786904605,8.849145786904606,0.02,5,-0.3368111878204174,0.2947273891867409,-0.3693646202683873
41,0.008777181785217934,8.777181785217934,0.008786832115567696,8.786832115567696,0.02,5,-0.3364519018320068,0.2947249624401069,-0.3691357338311621
42,0.00876952803215496,8.769528032154959,0.0087698673464866,8.7698673464866,0.02,5,-0.3362237386299265,0.2947272457056395,-0.3689628480291084
43,0.008739425825018198,8.739425825018198,0.008778509789714358,8.778509789714358,0.02,5,-0.33606937080509086,0.2947330286288109,-0.3688207384686052
44,0.008703484751401579,8.703484751401579,0.008793611218394148,8.793611218394147,0.02,5,-0.33592740591173526,0.29474011257878346,-0.36868129912044467
45,0.0086776363733848,8.6776363733848,0.008796684741197037,8.796684741197037,0.02,5,-0.3357365202507376,0.29474773642900887,-0.3685136189007373
46,0.008702018436778114,8.702018436778115,0.008741808209285983,8.741808209285983,0.02,5,-0.3353481985974921,0.29475048931402686,-0.3682479378080669
47,0.008671080215352197,8.671080215352196,0.008750427223085064,8.750427223085063,0.02,5,-0.33516593871146494,0.2947610588902156,-0.3680825460895696
48,0.008652005100962246,8.652005100962246,0.008744935651594734,8.744935651594734,0.02,5,-0.3349275460567814,0.29477308229157634,-0.3678859434923333
49,0.008625316751875925,8.625316751875925,0.008747781701081094,8.747781701081093,0.02,5,-0.33470937801394446,0.2947888085502921,-0.36769668022663
50,0.00863058486665433,8.63058486665433,0.00871314062871264,8.71314062871264,0.02,5,-0.33435333457543553,0.2948054569893798,-0.3674332998796665
51,0.00860921512218705,8.60921512218705,0.008708956207292177,8.708956207292177,0.02,5,-0.3340964945167763,0.29482718161753685,-0.3672196897157157
52,0.008594104590947678,8.594104590947678,0.008696604063893545,8.696604063893545,0.02,5,-0.33379885808792603,0.29485276803765076,-0.36698099274680895
53,0.00857951441370412,8.57951441370412,0.008683527496244145,8.683527496244144,0.02,5,-0.333493930666534,0.29488205772514764,-0.36673670764783745
54,0.008573274672185435,8.573274672185434,0.008660688606664873,8.660688606664873,0.02,5,-0.33314989326723043,0.294914539539583,-0.3664703966252121
55,0.008555621873478473,8.555621873478472,0.00865145490628003,8.65145490628003,0.02,5,-0.3328550524056208,0.29494989363105406,-0.3662317521111985
56,0.00856265929519306,8.56265929519306,0.008613097497614077,8.613097497614076,0.02,5,-0.33244653279027636,0.294989420943428,-0.36592852525463354
57,0.008530922518139446,8.530922518139446,0.00861983409490491,8.61983409490491,0.02,5,-0.3322012634221249,0.29503174365325,-0.3657174706924405
58,0.008520511497659845,8.520511497659845,0.008600879527103379,8.600879527103379,0.02,5,-0.3318484156841585,0.29508068607616417,-0.36544163540295094
59,0.00852742682759105,8.52742682759105,0.008560972982668837,8.560972982668837,0.02,5,-0.3314067865143624,0.2951349110327344,-0.3651139063736501
60,0.008494382218073736,8.494382218073737,0.00856738105277401,8.56738105277401,0.02,5,-0.3311350112482748,0.29519165135379266,-0.36488419694968904
