molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,5,train,15,496,train,0.00011888256345173505,1,0.00011888256345173505,0.11888256345173505,0.0001433831771068936,0.1433831771068936,0.0003473256430427951,0.3473256430427951,0.000488362277178328,0.48836227717832803
CO,MB2_flip_0,5,test,15,496,train,0.00011888256345173505,1,0.00011210723314090121,0.11210723314090121,0.00012885645164525643,0.12885645164525644,0.00026894899677573636,0.26894899677573636,0.00040909420595583446,0.40909420595583446
