molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0,1,train,15,500,train,0.00044028291642722687,1,0.00044028291642722687,0.4402829164272269,0.0005390020675349028,0.5390020675349028,0.0011572344585328298,1.1572344585328298,0.0016103772218283852,1.6103772218283852
CO,MB2_flip_0,1,test,15,500,train,0.00044028291642722687,1,0.00045509749552767506,0.45509749552767503,0.0005721625184347249,0.5721625184347249,0.0014006788902486966,1.4006788902486966,0.001847918707455265,1.847918707455265
