epoch,train_mae_ha,train_mae_mha,test_mae_ha,test_mae_mha,learning_rate,best_epoch,phi0,phi1
1,0.0141206981372768,14.1206981372768,0.014796336524595504,14.796336524595505,0.02,1,-0.06107152467811847,-0.037653220049220074
2,0.02502300597846815,25.023005978468152,0.023881767633227097,23.8817676332271,0.02,1,-0.08944836794304406,-0.036270513173169525
3,0.014859385622161565,14.859385622161565,0.014378415017129147,14.378415017129146,0.02,1,-0.10183478791939637,-0.01952871846964925
4,0.016101557136795196,16.101557136795197,0.017537048921443456,17.537048921443457,0.02,1,-0.1054014961306372,-0.003781743380018285
5,0.01835515311092227,18.35515311092227,0.019116032523767937,19.116032523767938,0.02,1,-0.11514356832688573,-0.007366232130833863
6,0.008425871190299505,8.425871190299505,0.009211567797157033,9.211567797157034,0.02,6,-0.13559789661151853,-0.023371558943124524
7,0.012985277460871062,12.985277460871062,0.013039961029109844,13.039961029109843,0.02,6,-0.15463206742042043,-0.03910670919892143
8,0.012544342072494169,12.54434207249417,0.012259224554662784,12.259224554662783,0.02,6,-0.1692001030087461,-0.04828331710237941
9,0.006235246241544201,6.235246241544202,0.006218645923898717,6.218645923898717,0.02,9,-0.18185444791001812,-0.053953200127474135
10,0.010050645470986636,10.050645470986636,0.009915825228550794,9.915825228550794,0.02,9,-0.19266834047594927,-0.06073520379729168
11,0.008179008330846674,8.179008330846674,0.007734006390134001,7.7340063901340015,0.02,9,-0.20544722390992964,-0.07464577986423808
12,0.007135265948152242,7.135265948152242,0.006248258755174891,6.248258755174891,0.02,9,-0.216366857763636,-0.08741539757047471
13,0.010061671557302058,10.061671557302057,0.009447176675399464,9.447176675399463,0.02,9,-0.22723983677222076,-0.09721983580463772
14,0.005868408778951654,5.868408778951654,0.004793800403058813,4.793800403058813,0.02,14,-0.23792777345010438,-0.1038417556103137
15,0.005482776598387072,5.482776598387072,0.0055751862091967894,5.575186209196789,0.02,15,-0.24727927179288708,-0.10637117552116278
16,0.006504399697900522,6.5043996979005225,0.0069285131188155215,6.928513118815522,0.02,15,-0.2583361199625101,-0.11167684592535729
17,0.005087820475219603,5.087820475219603,0.0054018608609775936,5.401860860977593,0.02,17,-0.2746451242377318,-0.12569657364681874
18,0.00570300061653598,5.70300061653598,0.005393315157947617,5.393315157947617,0.02,17,-0.28972113764420165,-0.13788304341098467
19,0.0054366429633745305,5.43664296337453,0.004895903958195608,4.895903958195608,0.02,17,-0.3050606103548636,-0.1507088233361063
20,0.003870346766623726,3.870346766623726,0.003631859997121069,3.631859997121069,0.02,20,-0.31995076864162875,-0.16123594656333928
21,0.004986377726698304,4.986377726698304,0.00465481074011703,4.65481074011703,0.02,20,-0.3345620047500403,-0.17186447831257382
22,0.004360123414368931,4.360123414368931,0.0038569138391318205,3.8569138391318205,0.02,20,-0.3479122713647354,-0.18170353388992774
23,0.0035152634413435635,3.5152634413435635,0.003182972069287576,3.182972069287576,0.02,23,-0.36010801629569805,-0.1901562799619432
24,0.004553625896657729,4.55362589665773,0.004173865826943968,4.173865826943968,0.02,23,-0.37178810403161566,-0.19567736302429264
25,0.0029796775767186403,2.9796775767186405,0.002686171911190721,2.686171911190721,0.02,25,-0.38205339787682463,-0.1985380460975752
26,0.0037064823477297487,3.706482347729749,0.0031414853079955933,3.1414853079955933,0.02,25,-0.3914770349505468,-0.19975312104030846
27,0.003808939509300391,3.808939509300391,0.003292321152550237,3.292321152550237,0.02,25,-0.40033287559808356,-0.2001938597479124
28,0.0034772931359591938,3.4772931359591936,0.0032142164587199004,3.2142164587199002,0.02,25,-0.40905970549120707,-0.2001743453980747
29,0.003577243453618123,3.577243453618123,0.0033857199324906105,3.3857199324906104,0.02,25,-0.4175591777099595,-0.20085335702056764
30,0.0036744341324001376,3.6744341324001377,0.0031715029734007325,3.1715029734007323,0.02,25,-0.4255038345455895,-0.20094516408772395
31,0.002962637813747245,2.962637813747245,0.0026295589825266565,2.6295589825266568,0.02,31,-0.43391914332070486,-0.2007003998664465
32,0.0038412674691704267,3.8412674691704267,0.0035519538427577157,3.5519538427577158,0.02,31,-0.44178242454708455,-0.19999607841885736
33,0.0032090539008427397,3.20905390084274,0.0027470341865944623,2.7470341865944623,0.02,31,-0.44942850609943125,-0.20083703127058808
34,0.0031814935120017245,3.1814935120017247,0.0028219507119595774,2.8219507119595773,0.02,31,-0.4567907281257744,-0.20066186969966843
35,0.00364297147702937,3.64297147702937,0.003390161639573201,3.390161639573201,0.02,31,-0.4647229323581898,-0.20045912056961937
36,0.0026575186869299714,2.6575186869299716,0.0024069863655916085,2.4069863655916084,0.02,36,-0.47127503246163344,-0.199024584745342
37,0.0029434946597861776,2.9434946597861775,0.0026459141931399347,2.6459141931399346,0.02,36,-0.4779574861350997,-0.1971795494153886
38,0.0029295784491050175,2.9295784491050174,0.0025712307872160314,2.5712307872160314,0.02,36,-0.48428012217585875,-0.19619609730922585
39,0.0024922066618677428,2.4922066618677428,0.002150770093917879,2.150770093917879,0.02,39,-0.4903528596255152,-0.19403895194991572
40,0.0028589541267032134,2.8589541267032135,0.0025805485131985386,2.5805485131985386,0.02,39,-0.4965767567142576,-0.1927259551260664
41,0.0027360106388240766,2.7360106388240766,0.0026067737954722004,2.6067737954722006,0.02,39,-0.5026141363083263,-0.19135392986273633
42,0.0024513257262186376,2.4513257262186374,0.002127418306543616,2.127418306543616,0.02,42,-0.5082419642707492,-0.19101503939552522
43,0.002605927659769856,2.605927659769856,0.002145193712597341,2.145193712597341,0.02,42,-0.5137529146327919,-0.18987447724683545
44,0.0025964442536134335,2.5964442536134333,0.0025032529306498446,2.5032529306498446,0.02,42,-0.5197132246679756,-0.18867115521390393
45,0.002512204107870989,2.512204107870989,0.002458764876713704,2.458764876713704,0.02,42,-0.5251890505637212,-0.18863157165790423
46,0.0026808419604293144,2.6808419604293143,0.0022293655277896896,2.2293655277896898,0.02,42,-0.5296373181736812,-0.1881056959187932
47,0.0023218411786182632,2.3218411786182633,0.0020249155798118495,2.0249155798118497,0.02,47,-0.534713851982793,-0.1868541315727904
48,0.002607352599946942,2.607352599946942,0.0026588011531598326,2.658801153159833,0.02,47,-0.5399128128722224,-0.18642041844820895
49,0.0024769421667903135,2.4769421667903133,0.0022027414059202703,2.2027414059202703,0.02,47,-0.543753628950089,-0.18563851997113198
50,0.0028214655208974853,2.8214655208974855,0.002396009565986031,2.396009565986031,0.02,47,-0.5480508675970259,-0.18523972407701178
51,0.0025046272271725327,2.5046272271725325,0.002534262587334496,2.5342625873344957,0.02,47,-0.5531177472219616,-0.18442699067917817
52,0.002452201909239976,2.4522019092399763,0.002291348224623592,2.2913482246235923,0.02,47,-0.5572705150196448,-0.18332820016597345
53,0.0028286164562723224,2.8286164562723224,0.002403454692383265,2.403454692383265,0.02,47,-0.56084466689856,-0.1830828338984123
54,0.0023432614121691566,2.3432614121691566,0.0020896827672616173,2.089682767261617,0.02,47,-0.5650725771124864,-0.18146799283251622
55,0.0037248281442903357,3.7248281442903357,0.003714916529379183,3.714916529379183,0.02,47,-0.5704171293000538,-0.1806236411419453
56,0.002513572412864449,2.513572412864449,0.002184493775163452,2.1844937751634523,0.02,47,-0.5735700345108405,-0.18107713550810245
57,0.002502650384727743,2.502650384727743,0.0021541324703913548,2.154132470391355,0.02,47,-0.577625647837562,-0.1798251297788902
58,0.0034444365033138987,3.4444365033138986,0.003410548141065008,3.410548141065008,0.02,47,-0.5830681704738372,-0.17910693238057865
59,0.002365447878962586,2.365447878962586,0.002064547031767213,2.064547031767213,0.02,47,-0.585678949717687,-0.17898898700976204
60,0.003199664801464821,3.1996648014648206,0.002698201896435526,2.698201896435526,0.02,47,-0.5891137237701084,-0.17874066505755085
61,0.0025228826912057412,2.522882691205741,0.0025069966445976457,2.506996644597646,0.02,47,-0.593718631253729,-0.17648322609108458
62,0.002632782464981681,2.632782464981681,0.0026439092067379656,2.6439092067379657,0.02,47,-0.5970642037693157,-0.1754812166730318
63,0.0033510438762869854,3.3510438762869854,0.002898378811661741,2.898378811661741,0.02,47,-0.5995485923890099,-0.1756213038612027
64,0.0022101958631182213,2.2101958631182215,0.002129754716854036,2.129754716854036,0.02,64,-0.6045276223136078,-0.17422166515048196
65,0.0022770299393626865,2.2770299393626865,0.0021295903467878057,2.129590346787806,0.02,64,-0.6080897118421003,-0.17264315841580644
66,0.0027428103250310885,2.7428103250310882,0.0023952039625900145,2.3952039625900143,0.02,64,-0.6107188512042855,-0.17190057473107592
67,0.002095089516835741,2.095089516835741,0.0019027331765671654,1.9027331765671653,0.02,67,-0.6142945521014459,-0.1692512594611668
68,0.0027515543597489514,2.7515543597489516,0.0026275471058964032,2.627547105896403,0.02,67,-0.6179709154506555,-0.16537480068514324
69,0.0023650231789854,2.3650231789853997,0.0020907824253214597,2.0907824253214597,0.02,67,-0.6203821464268486,-0.16236513403751757
70,0.0025173399592110218,2.517339959211022,0.0021640096945154284,2.1640096945154284,0.02,67,-0.6229724926636285,-0.1604023469960821
71,0.002756418134855552,2.756418134855552,0.0028063565874362852,2.8063565874362855,0.02,67,-0.6264026209473735,-0.1571874574305858
72,0.0022760338512812857,2.276033851281286,0.002211444092547488,2.2114440925474876,0.02,67,-0.6288872217466734,-0.15600732081803934
73,0.0033601618490788038,3.360161849078804,0.0029499089974963128,2.949908997496313,0.02,67,-0.6301443482550821,-0.15642546999107249
74,0.0021462901559197575,2.1462901559197576,0.0019728278043220303,1.9728278043220304,0.02,67,-0.6338231000811088,-0.15453213223188977
75,0.0027746303694906643,2.7746303694906644,0.0026391949625591696,2.6391949625591695,0.02,67,-0.6370299482874715,-0.15194485713152625
76,0.0025797688755240652,2.5797688755240653,0.002189903044326256,2.189903044326256,0.02,67,-0.6384571089196664,-0.15113260937665618
77,0.002235301651051101,2.235301651051101,0.0019964867713211376,1.9964867713211376,0.02,67,-0.6414114837067655,-0.14808347595436946
78,0.003846225128461615,3.846225128461615,0.0038900802630772928,3.8900802630772926,0.02,67,-0.6462186090241774,-0.1447414382447846
79,0.002789216361193836,2.789216361193836,0.002494762038112841,2.494762038112841,0.02,67,-0.6479487351836839,-0.14583521783661535
80,0.002621464467658069,2.621464467658069,0.0020993222143004457,2.0993222143004457,0.02,67,-0.6514745474463981,-0.14301967641777014
