molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa,final_test_evaluation_call_count
CO,MB2_prime,0,train,15,2,train,0.020980112908342285,0.020980112908342285,20.980112908342285,0.022570607163573675,22.570607163573676,0.034943242194549626,34.943242194549626,0.0269418168625202,26.941816862520202,1
CO,MB2_prime,0,test,15,2,train,0.020980112908342285,0.021946143748851493,21.946143748851494,0.023496096841124418,23.496096841124416,0.036019327418987224,36.019327418987224,0.027167327882528375,27.167327882528376,1
