molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,11,train,15,500,train,0.00024255387514609723,1,0.00024255387514609723,0.24255387514609722,0.0003080016146678758,0.3080016146678758,0.000700525956837339,0.700525956837339,0.0011103259608805927,1.1103259608805927
CO,MB2_flip_01,11,test,15,500,train,0.00024255387514609723,1,0.0002573163832883714,0.2573163832883714,0.00033606669820846006,0.3360666982084601,0.0008029024939393281,0.8029024939393281,0.0011649538247665014,1.1649538247665014
