molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_0123,9,train,15,495,train,0.00036545692272734,1,0.00036545692272734,0.36545692272734004,0.0004442894319041263,0.4442894319041263,0.0009140980323894821,0.9140980323894821,0.0013088033992950943,1.3088033992950943
CO,MB2_flip_0123,9,test,15,495,train,0.00036545692272734,1,0.0003776211988950784,0.3776211988950784,0.00046581366411130667,0.46581366411130665,0.001111381066512429,1.111381066512429,0.0015018897805517128,1.5018897805517128
