molecule,model,seed,split,count,best_epoch,checkpoint_selection,best_train_mae_ha,final_test_evaluation_call_count,mae_hartree,mae_mHa,rmse_hartree,rmse_mHa,max_abs_error_hartree,max_abs_error_mHa,signed_error_amplitude_hartree,signed_error_amplitude_mHa
CO,MB2_flip_01,3,train,15,496,train,0.0002748172121545119,1,0.0002748172121545119,0.2748172121545119,0.00033360281559984136,0.33360281559984134,0.0007113601830993077,0.7113601830993077,0.0010272205798163292,1.0272205798163292
CO,MB2_flip_01,3,test,15,496,train,0.0002748172121545119,1,0.00028978998378433876,0.28978998378433873,0.0003567045853827669,0.3567045853827669,0.0008721908428609704,0.8721908428609704,0.0011849369718629765,1.1849369718629765
